"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","pinned_tweet_id","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"280","Happy Monday! Today’s @bradentonherald Page 1: @SamPutterman with the latest on #RedTide &amp; @urbanmark2014 on a little girl’s idea to help the homeless Read more at  #ReadLocal . https   www bradenton com. https   twitter com MRMasferrer status 1031487073105182720 photo 1",NA,"1031487073105182720",2018-08-20 10:24:16,"en","everyone",FALSE,"1031487073105182720","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",1,0,2,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Happy Monday! Today’s @bradentonherald Page 1: @SamPutterman with the latest on #RedTide &amp; @urbanmark2014 on a little girl’s idea to help the homeless Read more at https://t.co/yh6lSLqACX #ReadLocal https://t.co/jRhL4h5u8g"
"281","RED TIDE RELIEF 🐠 @ManateeGov plan to remove tons of fish killed by #RedTide  #GMTB @abcactionnews . https   www abcactionnews com news manatee county hires vendor to remove dead fish from canals. https   twitter com adamzwiner status 1031492282451742721 video 1",NA,"1031492282451742721",2018-08-20 10:44:58,"en","everyone",FALSE,"1031492282451742721","15088192","https://t.co/bAEOEN1J8f",TRUE,"2008-06-11T19:28:42.000Z","Silver Spring + DC",FALSE,"adamzwiner",NA,"Strategic Communications Director @AdvEnergyUnited. awiner@advancedenergyunited.org. Former reporter. @merrillcollege grad.","Adam Z. Winer +","https://pbs.twimg.com/profile_images/1604936668611579904/GreuBtoj_normal.jpg",0,0,0,0,0,"944823725419dd20",2256,1230,15159,118,"RED TIDE RELIEF 🐠 @ManateeGov plan to remove tons of fish killed by #RedTide https://t.co/bOEJ9FLTvD #GMTB @abcactionnews https://t.co/jDqf469m98"
"282","@joshsidorowicz @10NewsWTSP CHEMTRAILS. ","141706091","1029684001634770944",2018-08-20 16:25:27,"en","everyone",FALSE,"1031577964595605505","800680839658885120",NA,FALSE,"2016-11-21T12:42:42.000Z",NA,FALSE,"TuckDen",NA,"","den tuck","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",0,0,0,0,0,NA,7,101,2281,0,"@joshsidorowicz @10NewsWTSP CHEMTRAILS"
"283","Follow @tompkinscondie and @SamPutterman for today's @bradentonherald coverage of #redtide in Manatee County.. ",NA,"1031605615045619712",2018-08-20 18:15:19,"en","everyone",FALSE,"1031605615045619712","265559945","https://t.co/CRohX622QC",TRUE,"2011-03-13T19:24:39.000Z","Bradenton, FL",FALSE,"JDeleon1012","1612861489475457029","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg",0,0,1,0,0,"008338532a26abed",2841,1468,31067,82,"Follow @tompkinscondie and @SamPutterman for today's @bradentonherald coverage of #redtide in Manatee County."
"284","For #Bradenton residents dealing with heaps of dead fish in their backyards, clean-up efforts have begun #RedTide @ManateeGov . https   www bradenton com news local article217019200 html",NA,"1031678302510096385",2018-08-20 23:04:09,"en","everyone",FALSE,"1031678302510096385","35984854","https://t.co/BCOBpCDHlV",FALSE,"2009-04-28T04:12:30.000Z","Florida, USA",FALSE,"SamPutterman",NA,"Covering misinformation @PolitiFact. Former: @Bradentonherald @TB_Times. Fan of dogs, coffee, news & dogs. Tips: sputterman@poynter.org","Samantha Putterman","https://pbs.twimg.com/profile_images/1162065799693119489/wZV3E7_Y_normal.jpg",5,0,2,0,0,"008338532a26abed",1344,1252,5924,57,"For #Bradenton residents dealing with heaps of dead fish in their backyards, clean-up efforts have begun #RedTide @ManateeGov https://t.co/SFqdn0bp0P"
"285","Insomniacs, lots of good stuff right now at  : @Gsabella on @Manateeschools’ latest financial black hole; @SamPutterman on #redtide cleanup in #Bradenton; &amp; @JDeleon1012 on Palmetto church’s tie to Catholic sex abuse scandal. #ReadLocal @bradentonherald. https   www bradenton com",NA,"1031732392455823363",2018-08-21 02:39:05,"en","everyone",FALSE,"1031732392455823363","349049976",NA,TRUE,"2011-08-05T13:16:34.000Z","Bradenton, Fla.",FALSE,"MRMasferrer",NA,"","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",4,0,3,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Insomniacs, lots of good stuff right now at https://t.co/yh6lSLqACX : @Gsabella on @Manateeschools’ latest financial black hole; @SamPutterman on #redtide cleanup in #Bradenton; &amp; @JDeleon1012 on Palmetto church’s tie to Catholic sex abuse scandal. #ReadLocal @bradentonherald"
"286","#RedTide blamed for deaths of 97 manatees so far in 2018. How it compares to the last bad algae bloom season —&gt;  . https   www abcactionnews com news local news red tide blamed for deaths of at least 97 manatees in florida this year. https   twitter com adamzwiner status 1031859318356942848 video 1",NA,"1031859318356942848",2018-08-21 11:03:27,"en","everyone",FALSE,"1031859318356942848","15088192","https://t.co/bAEOEN1J8f",TRUE,"2008-06-11T19:28:42.000Z","Silver Spring + DC",FALSE,"adamzwiner",NA,"Strategic Communications Director @AdvEnergyUnited. awiner@advancedenergyunited.org. Former reporter. @merrillcollege grad.","Adam Z. Winer +","https://pbs.twimg.com/profile_images/1604936668611579904/GreuBtoj_normal.jpg",2,0,1,0,0,"224d8d4e6da92f36",2256,1230,15159,118,"#RedTide blamed for deaths of 97 manatees so far in 2018. How it compares to the last bad algae bloom season —&gt; https://t.co/V3QBmi0DpF https://t.co/sBJdopnD0L"
"287","UPDATE #RedTide . https   twitter com BradDavis_WFTS status 1031956265008881670",NA,"1031958328245673984",2018-08-21 17:36:52,"en","everyone",FALSE,"1031958328245673984","15088192","https://t.co/bAEOEN1J8f",TRUE,"2008-06-11T19:28:42.000Z","Silver Spring + DC",FALSE,"adamzwiner",NA,"Strategic Communications Director @AdvEnergyUnited. awiner@advancedenergyunited.org. Former reporter. @merrillcollege grad.","Adam Z. Winer +","https://pbs.twimg.com/profile_images/1604936668611579904/GreuBtoj_normal.jpg",0,0,0,0,0,"224d8d4e6da92f36",2256,1230,15159,118,"UPDATE #RedTide https://t.co/Z1heMxXf3D"
"288","@dilly__b Today in #Nokomis Not only are we faced with the smell of death when there is an easterly breeze but the smell of SEWAGE is overwhelming Then I see chunks of shit on the beach Yes, I poked it with a mangrove shoot and smelled it. There are chunks of shit all over the beach . https   twitter com cali_n8vgrl status 1032012957163511808 photo 1","31573143","1029343705885491203",2018-08-21 21:13:57,"en","everyone",FALSE,"1032012957163511808","360004006",NA,FALSE,"2011-08-22T14:49:11.000Z","Germany",FALSE,"cali_n8vgrl","1375746982979903491","Relocating to an unfamiliar land from everything we are so familiar Dreamin for Calinormal 
 IEP ADVOCATE #devildog","caligirl","https://pbs.twimg.com/profile_images/1152762391693680641/3idwz7XW_normal.jpg",0,0,0,0,0,NA,790,1943,178357,16,"@dilly__b Today in #Nokomis Not only are we faced with the smell of death when there is an easterly breeze but the smell of SEWAGE is overwhelming Then I see chunks of shit on the beach Yes, I poked it with a mangrove shoot and smelled it. There are chunks of shit all over the beach https://t.co/FVUDLyci9d"
"289","Get #UpWith @BrightsideOn10!
 
LIVE at 6: We've got details on how volunteers are getting up to help out with #RedTide cleanup efforts this morning in Manatee County and how you can too.  . https   on wtsp com 2N8cnaB. https   twitter com joshsidorowicz status 1032202659334434816 photo 1",NA,"1032202659334434816",2018-08-22 09:47:46,"en","everyone",FALSE,"1032202659334434816","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",2,2,2,0,0,"015ece617bb3a210",2386,1284,16371,112,"Get #UpWith @BrightsideOn10!
 
LIVE at 6: We've got details on how volunteers are getting up to help out with #RedTide cleanup efforts this morning in Manatee County and how you can too. https://t.co/InnHou3Vt9 https://t.co/jG34CoYLaZ"
"290","#Manatee Co. volunteer #redtide cleanup this morning:

▶️ Palma Sola Causeway boat ramp
▶️ Bradenton
▶️ 7:30-9 a.m. 
▶️ Gloves, masks, buckets provided
▶️ Bring tools (like rakes, pitchforks)

@10NewsWTSP. ","141706091","1032202659334434816",2018-08-22 10:59:40,"en","everyone",FALSE,"1032220755302522885","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",1,0,2,0,0,"008338532a26abed",2386,1284,16371,112,"#Manatee Co. volunteer #redtide cleanup this morning:

▶️ Palma Sola Causeway boat ramp
▶️ Bradenton
▶️ 7:30-9 a.m. 
▶️ Gloves, masks, buckets provided
▶️ Bring tools (like rakes, pitchforks)

@10NewsWTSP"
"291","**UPDATE** STATE OF EMERGENCY officially declared in @ManateeGov. Volunteer #RedTide clean-up event today --&gt;  . https   www abcactionnews com news region sarasota manatee manatee county leaders declare local state of emergency due to red tide. https   twitter com adamzwiner status 1032221318014480384 video 1",NA,"1032221318014480384",2018-08-22 11:01:54,"en","everyone",FALSE,"1032221318014480384","15088192","https://t.co/bAEOEN1J8f",TRUE,"2008-06-11T19:28:42.000Z","Silver Spring + DC",FALSE,"adamzwiner",NA,"Strategic Communications Director @AdvEnergyUnited. awiner@advancedenergyunited.org. Former reporter. @merrillcollege grad.","Adam Z. Winer +","https://pbs.twimg.com/profile_images/1604936668611579904/GreuBtoj_normal.jpg",1,0,1,0,0,"224d8d4e6da92f36",2256,1230,15159,118,"**UPDATE** STATE OF EMERGENCY officially declared in @ManateeGov. Volunteer #RedTide clean-up event today --&gt; https://t.co/xXh8XQwRGM https://t.co/QTWNde0WRP"
"292","Happy #HumpDay ! Not pictured: #redtide smell or the thousands of gnats. I’m choosing to stay positive! #florida @WFLA . https   twitter com WFLAJana status 1032223724848771073 photo 1",NA,"1032223724848771073",2018-08-22 11:11:28,"en","everyone",FALSE,"1032223724848771073","144287906",NA,FALSE,"2010-05-15T21:26:04.000Z","Tampa, FL",FALSE,"JanaJonesTV",NA,"Find what makes you come alive and go do it. IG: wflajana","Jana Jones","https://pbs.twimg.com/profile_images/1299378257767227398/wobc1p2a_normal.jpg",4,2,17,0,0,"008338532a26abed",1421,921,4886,23,"Happy #HumpDay ! Not pictured: #redtide smell or the thousands of gnats. I’m choosing to stay positive! #florida @WFLA https://t.co/DVS6YPUIkS"
"293","I just lost my appetite. 🤢

This is just one bucket full of dead marine life volunteers have scooped up from the Palma Sola Causeway during this morning’s #redtide cleanup. @10NewsWTSP . https   twitter com joshsidorowicz status 1032234719805665281 video 1","141706091","1032202659334434816",2018-08-22 11:55:09,"en","everyone",FALSE,"1032234719805665281","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",3,1,3,1,0,"008338532a26abed",2386,1284,16371,112,"I just lost my appetite. 🤢

This is just one bucket full of dead marine life volunteers have scooped up from the Palma Sola Causeway during this morning’s #redtide cleanup. @10NewsWTSP https://t.co/aF9BsSlMOn"
"294","@joshsidorowicz @10NewsWTSP . https   twitter com northernsky29 status 1032235238871785472 photo 1","141706091","1032202659334434816",2018-08-22 11:57:13,"qme","everyone",FALSE,"1032235238871785472","832646745750331392",NA,FALSE,"2017-02-17T17:43:48.000Z","Beechwood, MI",FALSE,"northernsky29",NA,"Old dude...","jim mcgregor","https://pbs.twimg.com/profile_images/912539394438963200/FknVU_Lk_normal.jpg",0,0,1,0,0,NA,725,1594,52112,5,"@joshsidorowicz @10NewsWTSP https://t.co/XwwjyrEHWS"
"295","Volunteers without their own buckets are making piles along the shore for efficient #redtide pickup . https   twitter com RCCallihan status 1032246799380164608 photo 1",NA,"1032246799380164608",2018-08-22 12:43:09,"en","everyone",FALSE,"1032246799380164608","1697808410","https://t.co/lvv5hrbF92",TRUE,"2013-08-25T01:02:52.000Z",NA,FALSE,"RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",0,0,0,0,0,"07d9dc1bcfc87000",1383,1185,6523,30,"Volunteers without their own buckets are making piles along the shore for efficient #redtide pickup https://t.co/f5JBk8ncRV"
"296","Organizers say they’re almost done and have already picked up a lot more than they expected. #RedTide @ManateeGov . https   twitter com RCCallihan status 1032247176674660352 photo 1",NA,"1032247176674660352",2018-08-22 12:44:39,"en","everyone",FALSE,"1032247176674660352","1697808410","https://t.co/lvv5hrbF92",TRUE,"2013-08-25T01:02:52.000Z",NA,FALSE,"RCCallihan",NA,"Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",3,0,4,0,0,"07d9dc1bcfc87000",1383,1185,6523,30,"Organizers say they’re almost done and have already picked up a lot more than they expected. #RedTide @ManateeGov https://t.co/Rouk4nxHdo"
"297","@WFLAJana @WFLA YOU'RE positive,, ""it smells""!!!!  
😆. ","144287906","1032223724848771073",2018-08-22 19:28:31,"en","everyone",FALSE,"1032348809806917632","595053858",NA,FALSE,"2012-05-30T22:47:42.000Z","Winter Haven, Florida",FALSE,"ja1952ms",NA,"Retired Information Technology","John Adams","https://pbs.twimg.com/profile_images/759489585764306944/SrQTv6lr_normal.jpg",0,0,1,0,0,NA,74,329,1629,0,"@WFLAJana @WFLA YOU'RE positive,, ""it smells""!!!!  
😆"
"298","The reality of red tide in sw Florida. I’ve never been so sad. We are an hour north of this or farther. I cried for them. I’m so very sad. I had to see it myself. #redtide #annamariaisland… . https   www instagram com p Bmy5RQAHUJ1",NA,"1032369790550040576",2018-08-22 20:51:53,"en","everyone",FALSE,"1032369790550040576","3424990571",NA,FALSE,"2015-08-16T00:19:40.000Z","Berwyn East, Columbus",FALSE,"nicki_tackett",NA,"","Nicki Cremeans","https://pbs.twimg.com/profile_images/972111913743192065/yQ0PbSO8_normal.jpg",0,0,0,0,0,"19e150d848908604",27,101,548,0,"The reality of red tide in sw Florida. I’ve never been so sad. We are an hour north of this or farther. I cried for them. I’m so very sad. I had to see it myself. #redtide #annamariaisland… https://t.co/QaEE2dtd6F"
"299","Hey Northern Family, imagine driving from Cleveland to Marietta twice, and everything in between us just a sea of toxic water caused by cyanobacteria and most of the wildlife dying because of it as well as causing respiratory issues for humans. That’s our situation down here rn. ",NA,"1032373729743986688",2018-08-22 21:07:32,"en","everyone",FALSE,"1032373729743986688","561567421",NA,FALSE,"2012-04-23T23:50:19.000Z","Lakewood Ranch, FL",FALSE,"BurgByTheBay",NA,"Just a weird guy, trying to live his best life🌞♎️SCF’22🌝♓️Give it time, it’ll shine🌄♌️","🌸Chris🌸","https://pbs.twimg.com/profile_images/1362425003321536513/2Qr4Mhag_normal.jpg",0,0,3,0,0,"0064b4f401ced97c",305,778,12295,7,"Hey Northern Family, imagine driving from Cleveland to Marietta twice, and everything in between us just a sea of toxic water caused by cyanobacteria and most of the wildlife dying because of it as well as causing respiratory issues for humans. That’s our situation down here rn"
"300","I live 15 miles from the water and it smells like I have a pile of dead fish in my front yard because of Red Tide where is @FLGovScott @ScottforFlorida when you need him?. ",NA,"1032383673943781377",2018-08-22 21:47:03,"en","everyone",FALSE,"1032383673943781377","2285146352",NA,FALSE,"2014-01-10T14:02:59.000Z","Bradenton, FL",FALSE,"hallbgone",NA,"","Ben Hall","https://pbs.twimg.com/profile_images/984850085174444032/791OO_bF_normal.jpg",0,1,1,0,0,"00428f1c4b22dba6",92,198,1445,0,"I live 15 miles from the water and it smells like I have a pile of dead fish in my front yard because of Red Tide where is @FLGovScott @ScottforFlorida when you need him?"
"301","@dilly__b the organisms may be different, but the nutrient-rich water from is the cause of both spiking.. ","31573143","1029343705885491203",2018-08-22 22:24:54,"en","everyone",FALSE,"1032393199464009728","1025513923490062336",NA,FALSE,"2018-08-03T22:49:07.000Z","Sarasota, FL",FALSE,"srq_guy",NA,"Chose to make Sarasota my home-great choice. Slightly right Fiscal/Slightly left Social. Pining for a 3rd party-centrists.  Solutions over polarizing rhetoric!","SRQ Guy","https://pbs.twimg.com/profile_images/1025519713634402305/O4Vg3Imy_normal.jpg",0,0,0,0,0,NA,73,182,3061,0,"@dilly__b the organisms may be different, but the nutrient-rich water from is the cause of both spiking."
"302","@WFLAJana @WFLA 👍🏻. ","144287906","1032223724848771073",2018-08-23 00:27:26,"und","everyone",FALSE,"1032424035882344449","362790773","https://t.co/0GnKuWQBnd",FALSE,"2011-08-27T00:23:23.000Z","Tampa, FL",FALSE,"jchrisb123",NA,"I use Flickr & Twitter to share my photography & life experience. You might also consider me to be a world traveler, snow skier, scuba diver, & a photographer.","J. C. Baker","https://pbs.twimg.com/profile_images/1733800678/IMG_0185A_normal.jpg",0,0,0,0,0,"9e27ffe7ca397c0a",913,2962,72457,13,"@WFLAJana @WFLA 👍🏻"
"303","@hallbgone @FLGovScott @ScottforFlorida Don't worry the free market will take care of it. ","2285146352","1032383673943781377",2018-08-23 01:05:29,"en","everyone",FALSE,"1032433610836586498","180978599",NA,FALSE,"2010-08-21T00:10:32.000Z","Peanut Capitol of the World",FALSE,"aucatfish",NA,"Premature Anti Fascist, yellow dog Democrat, lover of all things Auburn, #whodat, beer snob....say hey to your dog for me.","Ghost Possum","https://pbs.twimg.com/profile_images/1587472188944293888/Yj6bEGzT_normal.jpg",0,0,0,0,0,NA,537,719,13512,6,"@hallbgone @FLGovScott @ScottforFlorida Don't worry the free market will take care of it"
"304","Just went outside and it smelt like a thousand dead fish so I decided to look up my areas red tide map and came across this..this is astronomical.. #SarasotaCounty #ManateeCounty . https   twitter com theantiplur status 1032462871949660160 photo 1",NA,"1032462871949660160",2018-08-23 03:01:45,"en","everyone",FALSE,"1032462871949660160","2849038261",NA,FALSE,"2014-10-09T15:50:30.000Z","Littleton, New Hampshire",FALSE,"localriddimkid","1600592016395669512","official meme account dm for user and pass","Adderall Admiral","https://pbs.twimg.com/profile_images/1613742563625762817/W7xMgGrE_normal.jpg",0,0,2,0,0,"008338532a26abed",813,417,55991,15,"Just went outside and it smelt like a thousand dead fish so I decided to look up my areas red tide map and came across this..this is astronomical.. #SarasotaCounty #ManateeCounty https://t.co/mrZthKjIKl"
"305","#REDTIDE CLEANUP ROUND 2!

After good turnout yesterday, #Manatee Co. is again calling on volunteers to come help clean up dead fish, debris along the Palma Sola Causeway.  #UpWith @BrightsideOn10 . https   www wtsp com article news local theyll bring gloves you bring tools manatee county calls on volunteers for red tide cleanup 67 586451436. https   twitter com joshsidorowicz status 1032568985928302592 video 1",NA,"1032568985928302592",2018-08-23 10:03:25,"en","everyone",FALSE,"1032568985928302592","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",2,1,3,1,0,"015ece617bb3a210",2386,1284,16371,112,"#REDTIDE CLEANUP ROUND 2!

After good turnout yesterday, #Manatee Co. is again calling on volunteers to come help clean up dead fish, debris along the Palma Sola Causeway. https://t.co/yQPBKfT9Dx #UpWith @BrightsideOn10 https://t.co/Xe6e5I7HJO"
"306","Interested in helping out? 

Meet at the southeastern end of the causeway, before the bridge and boat ramp. (This event was moved from Perico Perserve, which is currently free of fish.) @10NewsWTSP. ","141706091","1032568985928302592",2018-08-23 10:23:07,"en","everyone",FALSE,"1032573946615476224","141706091","https://t.co/hWQcHwPK4w",TRUE,"2010-05-08T20:14:22.000Z","Tampa, FL",FALSE,"JoshWTSP",NA,"// @10TampaBay // anchor // #VERIFY // @michiganstateu alum // Email me jsidorowic@10tampabay.com","Josh Sidorowicz WTSP","https://pbs.twimg.com/profile_images/1558127180747612162/zqNa9e8f_normal.jpg",1,0,0,0,0,"015ece617bb3a210",2386,1284,16371,112,"Interested in helping out? 

Meet at the southeastern end of the causeway, before the bridge and boat ramp. (This event was moved from Perico Perserve, which is currently free of fish.) @10NewsWTSP"
"307","Whole office is making that disgusting clear your throat noise because of the red tide and it will get worse as day goes by.  This sucks.  #Sarasota #bradenton #Florida. ",NA,"1032622678014877697",2018-08-23 13:36:46,"en","everyone",FALSE,"1032622678014877697","144834495",NA,FALSE,"2010-05-17T12:32:50.000Z","Florida, USA, Planet Earth",FALSE,"RTShark","748294506022313984","Old punker. I watch race cars, hockey and talk Hurricane football. I detail cars for fun.

Fuck racism. Fuck transphobia. Fuck homophobia.

Nazis can fuck off.","R","https://pbs.twimg.com/profile_images/1384690326921744388/VEutFQxt_normal.jpg",0,0,0,0,0,"cc1dadd72eefd2f7",1148,1155,84187,60,"Whole office is making that disgusting clear your throat noise because of the red tide and it will get worse as day goes by.  This sucks.  #Sarasota #bradenton #Florida"
"308","My windows rolled up , AC on full blast and I still smell this red tide strong af 🤮🤮🤮. ",NA,"1032662934214852610",2018-08-23 16:16:44,"en","everyone",FALSE,"1032662934214852610","297035226",NA,FALSE,"2011-05-11T20:29:48.000Z","Florida, USA",FALSE,"DTerrika","1114932802145923073","26✨ Certified Dental Assistant 🦷 👄 😌Elevating And Progressing ✨","M E L A N I N 🦷👩🏾‍🎓📚","https://pbs.twimg.com/profile_images/1362597569751371778/zr5PY5fd_normal.jpg",0,0,0,0,0,"011ed4fb4c93abc7",1417,1714,39058,3,"My windows rolled up , AC on full blast and I still smell this red tide strong af 🤮🤮🤮"
"309","Our beloved Coquina Beach on #annamariaisland is currently affected by #redtide. It's one of the most secluded and beautiful spots for a #beachwedding as seen in this sweet… . https   www instagram com p Bm1AStWjZIB",NA,"1032667130116956160",2018-08-23 16:33:24,"en","everyone",FALSE,"1032667130116956160","23080061","https://t.co/jNmogKNGY2",FALSE,"2009-03-06T15:59:48.000Z","ÜT: 39.925663,-86.136857",FALSE,"encordeweddings",NA,"Wedding Planner, Minister, Makeup Artist, Parrot Head, Sailor, World Traveler, Music Lover,  Burlesque Performer","Amber Jacks","https://pbs.twimg.com/profile_images/735235808119164928/-9YyKz04_normal.jpg",0,0,0,0,0,"224d8d4e6da92f36",255,455,5765,19,"Our beloved Coquina Beach on #annamariaisland is currently affected by #redtide. It's one of the most secluded and beautiful spots for a #beachwedding as seen in this sweet… https://t.co/wTrl3xYLfI"
"310","Omg cough cough 🤭😳🤢🤧😷 go AWAY RED TIDE ! I’m dying , the smell is so bad and I can’t make it over the courtyard without coughing . I don’t know how my boys are gonna be able to play football in this tomorrow night 🤦‍♀️ #FridayNightLights. ",NA,"1032691065848061953",2018-08-23 18:08:31,"en","everyone",FALSE,"1032691065848061953","1858652311",NA,FALSE,"2013-09-12T21:32:28.000Z","Florida",FALSE,"LoriMoffet",NA,"Florida Native , I bleed Orange and Blue , LOVE FOOTBALL , HS / GO Palmetto TIGERS 🐅 , College / GO GATORS🐊NFL/ GO BUCS ! LOVE TIM TEBOW , Reality junkie!","lori smith moffet","https://pbs.twimg.com/profile_images/1540310363744489478/R8i8Kacn_normal.jpg",0,0,0,0,0,"445510b59110e7a2",1821,3269,108190,50,"Omg cough cough 🤭😳🤢🤧😷 go AWAY RED TIDE ! I’m dying , the smell is so bad and I can’t make it over the courtyard without coughing . I don’t know how my boys are gonna be able to play football in this tomorrow night 🤦‍♀️ #FridayNightLights"
"311","This red tide makes going to work dreadful🤧. ",NA,"1032702958906032129",2018-08-23 18:55:46,"en","everyone",FALSE,"1032702958906032129","943359865","https://t.co/rcmxEWsOe9",FALSE,"2012-11-12T11:44:06.000Z","Soflo",FALSE,"reyyzeppi","1063178319439519745","♓️•Florida Atlantic University","rey","https://pbs.twimg.com/profile_images/1369399546531508226/LRxJ2dgP_normal.jpg",0,0,4,0,0,"07d9df7e68484000",567,751,6313,3,"This red tide makes going to work dreadful🤧"
"312","Florida has declared a state of emergency because of the red tide and nobody is even talking about it? the air smells like rotten fish and over 2,000 dead animals have washed up on shore. Will we as humans ever take care of the environment!. ",NA,"1032731169408921600",2018-08-23 20:47:52,"en","everyone",FALSE,"1032731169408921600","3241972091",NA,FALSE,"2015-05-08T14:47:06.000Z","Connecticut, USA",FALSE,"sydshutt",NA,"Ⓥ / corgi mom x2 / @_ghxstgirI fan page","Syd","https://pbs.twimg.com/profile_images/1459291573976510466/jQZLGf6J_normal.jpg",6,0,46,1,0,"008338532a26abed",1002,541,12368,2,"Florida has declared a state of emergency because of the red tide and nobody is even talking about it? the air smells like rotten fish and over 2,000 dead animals have washed up on shore. Will we as humans ever take care of the environment!"
"313","This red tide is brutal. The office smells like ass.. ",NA,"1032753893468516352",2018-08-23 22:18:10,"en","everyone",FALSE,"1032753893468516352","1031542986",NA,FALSE,"2012-12-23T23:42:01.000Z","Bradenton, FL",FALSE,"localheadass",NA,"alwys tired | 🪐 ig: mariogonzalezjr","mario","https://pbs.twimg.com/profile_images/1324729658202607617/bcIMmEsR_normal.jpg",0,0,1,0,0,"008338532a26abed",82,51,237,0,"This red tide is brutal. The office smells like ass."
"314","I can smell and taste #redtide inside @bradentonherald offices in downtown Bradenton.. ",NA,"1032757012327813120",2018-08-23 22:30:34,"en","everyone",FALSE,"1032757012327813120","265559945","https://t.co/CRohX622QC",TRUE,"2011-03-13T19:24:39.000Z","Bradenton, FL",FALSE,"JDeleon1012","1612861489475457029","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg",0,1,5,1,0,"008338532a26abed",2841,1468,31067,82,"I can smell and taste #redtide inside @bradentonherald offices in downtown Bradenton."
"315","You’re better off not swimming at these beaches. #Redtide is only partially to blame
. https   www bradenton com news local article217243240 html",NA,"1032758821641486336",2018-08-23 22:37:45,"en","everyone",FALSE,"1032758821641486336","265559945","https://t.co/CRohX622QC",TRUE,"2011-03-13T19:24:39.000Z","Bradenton, FL",FALSE,"JDeleon1012","1612861489475457029","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg",1,0,1,0,0,"008338532a26abed",2841,1468,31067,82,"You’re better off not swimming at these beaches. #Redtide is only partially to blame
https://t.co/ix12hRDgzX"
