"","text","id","possibly_sensitive","author_id","created_at.x","lang","reply_settings","conversation_id","in_reply_to_user_id","pinned_tweet_id","protected","verified","username","description","url","location","created_at.y","profile_image_url","name","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"344","Good Sunday morning! @bradentonherald Page 1 features @saranealeigh &amp; @miamiherald colleagues on #redtide &amp; tourism; &amp; Florida’s race for governor. Inside, there’s a tribute to the late John McCain. Read more at  #ReadLocal . https   www bradenton com. https   twitter com MRMasferrer status 1033655593217785856 photo 1","1033655593217785856",FALSE,"349049976",2018-08-26 10:01:12,"en","everyone","1033655593217785856",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",1,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Good Sunday morning! @bradentonherald Page 1 features @saranealeigh &amp; @miamiherald colleagues on #redtide &amp; tourism; &amp; Florida’s race for governor. Inside, there’s a tribute to the late John McCain. Read more at https://t.co/yh6lSLqACX #ReadLocal https://t.co/bWikcXul24"
"345","The beach is sick and my pool is being re-done #wahhhhh 😢😫 #redtide is devastating this year ... I pay a lot of money to live near the #gulfbeaches and I’ve not been to the beach in over a month bc of this shit cmon @FLGovScott stop the #draining the #okeechobee #srq #sarasota. ","1033744250742235136",FALSE,"145455972",2018-08-26 15:53:30,"en","everyone","1033744250742235136",NA,"1469805572723724293",FALSE,FALSE,"tarynperky","wifey&mom.born & raised ohioian slowly becoming a Floridian,lover of ALL real housewives shows.Ohio sports nut.florida living.beach going #ilivewhereyouvacation",NA,NA,"2010-05-19T01:12:46.000Z","https://pbs.twimg.com/profile_images/1610445005813841920/9aVuqTc__normal.jpg","tearin paper",0,0,0,0,0,"0064b4f401ced97c",1000,2877,23283,5,"The beach is sick and my pool is being re-done #wahhhhh 😢😫 #redtide is devastating this year ... I pay a lot of money to live near the #gulfbeaches and I’ve not been to the beach in over a month bc of this shit cmon @FLGovScott stop the #draining the #okeechobee #srq #sarasota"
"346","Damn you red tide! Holmes beach has a little traffic on my coffee beach break. No fishy smell! . https   twitter com CycleGearGuy status 1033750025325690892 photo 1","1033750025325690892",FALSE,"201069084",2018-08-26 16:16:26,"en","everyone","1033750025325690892",NA,"1355897459747262464",FALSE,FALSE,"CycleGearGuy","Bicycling enthusiast, Cannondale rider, coffee lover, humanist, transplanted Pittsburger, Penn State alum, and Penguins 🐧 hockey fan, NP. #resistance",NA,"Sunny SW Florida","2010-10-11T00:39:14.000Z","https://pbs.twimg.com/profile_images/1437736511139680259/6KVCJ_g9_normal.jpg","Mike 🚴🏻❄️☕️🌊⚛️ 🇺🇦",0,0,0,0,0,"19e150d848908604",2481,3985,14275,25,"Damn you red tide! Holmes beach has a little traffic on my coffee beach break. No fishy smell! https://t.co/ZYaNPlXI6W"
"347","@DFMCosplay Down with Big Sugar 👎👎😠😠😠. ","1033824184227508226",FALSE,"1267891752",2018-08-26 21:11:07,"en","everyone","1033457918392315906","921742827159203841",NA,FALSE,FALSE,"the_interbutt","King shit of fuck mountain 🗻 | she/they | a mean, fat girl 🔪",NA,NA,"2013-03-14T20:20:33.000Z","https://pbs.twimg.com/profile_images/1429633224758661122/3QVwWhuh_normal.jpg","local fiery wench",0,0,1,0,0,NA,48,163,6435,0,"@DFMCosplay Down with Big Sugar 👎👎😠😠😠"
"348",".@ManateeGov officials are providing latest on efforts to cleanup fish kills caused by #redtide.. ","1034123462766481408",FALSE,"265559945",2018-08-27 17:00:21,"en","everyone","1034123462766481408",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,".@ManateeGov officials are providing latest on efforts to cleanup fish kills caused by #redtide."
"349","#New: Moving forward Manatee County plans to move forward with a volunteer method to clean up red tide. The county will provide nets, dumpsters and buckets to volunteers. @mysuncoast . https   twitter com JessDoudrick status 1034123879135027201 photo 1","1034123879135027201",FALSE,"3105087901",2018-08-27 17:02:00,"en","everyone","1034123879135027201",NA,NA,FALSE,TRUE,"JessDoudrick","Comm Director @american_heart covering NE Ohio. Retired anchor/reporter for @mysuncoast in #Sarasota & @jet24fox66 in #Erie. York, PA native. @eagles fan.","https://t.co/VVBfSzAeLW","Cleveland, OH","2015-03-23T15:59:22.000Z","https://pbs.twimg.com/profile_images/1062406118822080512/IFOf0OaE_normal.jpg","Jessica Smylie",3,0,4,0,0,"008338532a26abed",1216,703,6761,27,"#New: Moving forward Manatee County plans to move forward with a volunteer method to clean up red tide. The county will provide nets, dumpsters and buckets to volunteers. @mysuncoast https://t.co/vHATqxpZ4Y"
"350","About 241 tons of #redtide debris has been cleaned up from Manatee County beaches, parks and waterways.. ","1034123877906042881",FALSE,"265559945",2018-08-27 17:02:00,"en","everyone","1034123877906042881",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,1,0,0,"008338532a26abed",2841,1468,31067,82,"About 241 tons of #redtide debris has been cleaned up from Manatee County beaches, parks and waterways."
"351","There are currently 15 dumpster sites throughout the county. @ManateeGov will also be distributing nets and buckets to residents.#redtide. ","1034125945668599809",FALSE,"265559945",2018-08-27 17:10:13,"en","everyone","1034125945668599809",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"There are currently 15 dumpster sites throughout the county. @ManateeGov will also be distributing nets and buckets to residents.#redtide"
"352","@realDonaldTrump He also denies climate change,and has taken back millions of dollars designated for environmental concerns. That's one reason the state has failed miserably with the red tide problem. He's been a terrible governor and will be worse as senator.. ","1034138789373980673",FALSE,"974561452810944513",2018-08-27 18:01:15,"en","everyone","1034128239579549696","25073877",NA,FALSE,FALSE,"Steveeklund3","veteran",NA,"Bayshore Gardens, FL","2018-03-16T08:22:11.000Z","https://pbs.twimg.com/profile_images/1248732984162877441/mm6zJCpS_normal.jpg","Steve eklund",0,0,0,0,0,"b83641daa7c732dc",841,1609,4932,0,"@realDonaldTrump He also denies climate change,and has taken back millions of dollars designated for environmental concerns. That's one reason the state has failed miserably with the red tide problem. He's been a terrible governor and will be worse as senator."
"353","After picking up more than 240 tons of dead fish, @ManateeGov wants your help with red tide cleanup
. https   www bradenton com news local article217397280 html","1034173444986953728",FALSE,"265559945",2018-08-27 20:18:57,"en","everyone","1034173444986953728",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",1,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"After picking up more than 240 tons of dead fish, @ManateeGov wants your help with red tide cleanup
https://t.co/xBHfEE5aKD"
"354","#Sarasota is trending on twitter #home #floridalife #saveourbeaches #redtide. ","1034244321866866698",FALSE,"145455972",2018-08-28 01:00:36,"en","everyone","1034244321866866698",NA,"1469805572723724293",FALSE,FALSE,"tarynperky","wifey&mom.born & raised ohioian slowly becoming a Floridian,lover of ALL real housewives shows.Ohio sports nut.florida living.beach going #ilivewhereyouvacation",NA,NA,"2010-05-19T01:12:46.000Z","https://pbs.twimg.com/profile_images/1610445005813841920/9aVuqTc__normal.jpg","tearin paper",0,0,0,0,0,"0064b4f401ced97c",1000,2877,23283,5,"#Sarasota is trending on twitter #home #floridalife #saveourbeaches #redtide"
"355","It is literally raining sideways, pushing westward. Maybe this is the intense storm we need to choke the red tide. 🤞🏼🤞🏼🤞🏼. ","1034544739557761026",FALSE,"95549809",2018-08-28 20:54:21,"en","everyone","1034544739557761026",NA,NA,FALSE,FALSE,"_NickAzzara","Family man. Met fan. Thoughts and RTs are my own.",NA,"Bradenton, Florida","2009-12-09T01:51:12.000Z","https://pbs.twimg.com/profile_images/1312807270997209089/e3RJ2Cb1_normal.jpg","Nick Azzara",0,0,3,0,0,"445510b59110e7a2",208,930,2820,12,"It is literally raining sideways, pushing westward. Maybe this is the intense storm we need to choke the red tide. 🤞🏼🤞🏼🤞🏼"
"356","@craigtimes Not really the way I was hoping we would come out from under the #redtide. From one natural disaster to another.. ","1034570710843305985",FALSE,"265559945",2018-08-28 22:37:33,"en","everyone","1034569546366164992","62575859","1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"008338532a26abed",2841,1468,31067,82,"@craigtimes Not really the way I was hoping we would come out from under the #redtide. From one natural disaster to another."
"357","@stevedischiavi Looks beautiful this morning but how bads the smell? It's so bad in in Sarasota and Manatee that I won't go near the water,33 yrs &amp; ive seen red tide this bad!!. ","1034809145906683904",FALSE,"3121930696",2018-08-29 14:25:00,"en","everyone","1034760011132612608","1155918704",NA,FALSE,FALSE,"perduecathya","I'm 56 yr old married 2nd time, have 4 kids 30-13 yes old, 6 gr8 grandkids. Love all things paranormal & zombies lol.",NA,"Bradenton, FL","2015-03-27T18:06:07.000Z","https://pbs.twimg.com/profile_images/581517701107097601/L-LVjMXW_normal.png","Cathy Perdue",0,0,0,0,0,"d096ac3f2b0da338",48,238,7989,8,"@stevedischiavi Looks beautiful this morning but how bads the smell? It's so bad in in Sarasota and Manatee that I won't go near the water,33 yrs &amp; ive seen red tide this bad!!"
"358","Our campaign is meeting at 7:30am at 9917 Manatee Ave in West Bradenton to clean up after the red tide. Masks, buckets and gloves will be provided, but closed toed shoes are required. Please feel free to come help us or share this post to spread the word!

. https   www google com amp www heraldtribune com news 20180827 red tide manatee needs volunteers to clean up dead fish 3ftemplate ampart","1035262330555314180",FALSE,"920377708240130050",2018-08-30 20:25:48,"en","everyone","1035262330555314180",NA,"1047510552958984192",FALSE,TRUE,"Shapiro4FL16","Husband, Father, and Attorney running for #FL16 to fight for and protect Florida families","https://t.co/t6xqdAlF7x","Sarasota, FL","2017-10-17T19:55:20.000Z","https://pbs.twimg.com/profile_images/1029003923175157760/QdnqdmVi_normal.jpg","David Shapiro",16,1,24,2,0,"008338532a26abed",3878,5100,445,30,"Our campaign is meeting at 7:30am at 9917 Manatee Ave in West Bradenton to clean up after the red tide. Masks, buckets and gloves will be provided, but closed toed shoes are required. Please feel free to come help us or share this post to spread the word!

https://t.co/ZdfXy7tzUR"
"359","@Shapiro4FL16 Good stuff, David 👏🏽. ","1035267007908900864",FALSE,"70220263",2018-08-30 20:44:23,"en","everyone","1035262330555314180","920377708240130050",NA,FALSE,FALSE,"ChrisIsBald","I squeeze 30 hours into each day. Christ follower, husband, father, lover of the grind, and advocate to those who have been counted out.",NA,"Florida via O-H-I-O","2009-08-30T21:34:36.000Z","https://pbs.twimg.com/profile_images/1541579924854767617/kg5jPajY_normal.jpg","Chris Williams",0,0,0,0,0,"5acc3a887617d093",6984,704,49784,198,"@Shapiro4FL16 Good stuff, David 👏🏽"
"360","this red tide is horrible, I literally got sick from between my car and my jobs building, it’s so disgusting😷. ","1035326979451568129",FALSE,"955839606766866433",2018-08-31 00:42:42,"en","everyone","1035326979451568129",NA,NA,FALSE,FALSE,"shelbydemilly","Keep A Weather Eye On The Horizon 🪬","https://t.co/zWP46OqxJr","Live Oak, FL","2018-01-23T16:28:15.000Z","https://pbs.twimg.com/profile_images/1623868094983598081/efC3uU7k_normal.jpg","Shelby Lynn DeMilly🐚",0,0,0,0,0,"008338532a26abed",38,168,6948,0,"this red tide is horrible, I literally got sick from between my car and my jobs building, it’s so disgusting😷"
"361",".@marcorubio on #RedTide . https   twitter com marcorubio status 1035213198587256833","1035356684024246272",FALSE,"349049976",2018-08-31 02:40:44,"und","everyone","1035356684024246272",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,".@marcorubio on #RedTide https://t.co/hjlMXtB6p2"
"362","Fuck adulting. Fuck bills. And A BIG FUCK YOU to #RedTide that is all.. ","1035363648363999232",FALSE,"111450263",2018-08-31 03:08:24,"en","everyone","1035363648363999232",NA,NA,FALSE,FALSE,"CaseyWh0","",NA,NA,"2010-02-04T23:55:03.000Z","https://pbs.twimg.com/profile_images/1610119650519441408/8s6eQWCl_normal.jpg","Casey Ann 🦈",0,0,0,0,0,"b83641daa7c732dc",76,665,9741,1,"Fuck adulting. Fuck bills. And A BIG FUCK YOU to #RedTide that is all."
"363","@RasJosh10 @DIRECTV the ads sometimes are good..did you see putnams bullshit ads? Even my old patients said ""What a bunch horseshit what about the red tide"" ?. ","1035398303377178624",FALSE,"459823706",2018-08-31 05:26:06,"en","everyone","1035396243894099969","29555227","1486050708982013965",FALSE,FALSE,"stilldabeast73","Father. USAF Vet.  PT. Rugby, Raiders, Lightning, Knicks, BBWs  Single Moms. 
I want you to smile, laugh or think.
 #NAFO #SlavaUkraini  
#Chalky #Raiders #Dem",NA,"bradenton fl","2012-01-10T02:58:25.000Z","https://pbs.twimg.com/profile_images/1622428972515557377/ryQLcIMw_normal.jpg","Chalky of the Fellas",0,0,1,0,0,"015ece617bb3a210",2628,3766,110811,17,"@RasJosh10 @DIRECTV the ads sometimes are good..did you see putnams bullshit ads? Even my old patients said ""What a bunch horseshit what about the red tide"" ?"
"364","So excited, look who was at the nest this morning! Please god eat fish from the pond and not the bay 🙏🦅 #redtide . https   twitter com LoriMoffet status 1035531747113484290 photo 1","1035531747113484290",FALSE,"1858652311",2018-08-31 14:16:22,"en","everyone","1035531747113484290",NA,NA,FALSE,FALSE,"LoriMoffet","Florida Native , I bleed Orange and Blue , LOVE FOOTBALL , HS / GO Palmetto TIGERS 🐅 , College / GO GATORS🐊NFL/ GO BUCS ! LOVE TIM TEBOW , Reality junkie!",NA,"Florida","2013-09-12T21:32:28.000Z","https://pbs.twimg.com/profile_images/1540310363744489478/R8i8Kacn_normal.jpg","lori smith moffet",0,0,1,0,0,"445510b59110e7a2",1821,3269,108190,50,"So excited, look who was at the nest this morning! Please god eat fish from the pond and not the bay 🙏🦅 #redtide https://t.co/bVa9WQZvjK"
"365","The water still looks like #redtide but this is the prettiest morning on #annamariaisland in at least a month (I’m out here every Saturday during #seaturtle season) 9/1/18 . https   twitter com MRMasferrer status 1035850847282970624 video 1","1035850847282970624",FALSE,"349049976",2018-09-01 11:24:21,"en","everyone","1035850847282970624",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",7,2,22,0,0,"19e150d848908604",3164,1918,76809,119,"The water still looks like #redtide but this is the prettiest morning on #annamariaisland in at least a month (I’m out here every Saturday during #seaturtle season) 9/1/18 https://t.co/G1jBBm2WiB"
"366","@MRMasferrer @bradentonherald Are you worried about those little babies? How will they survive this?. ","1035856386998059009",FALSE,"1668816522",2018-09-01 11:46:22,"en","everyone","1035850847282970624","349049976",NA,FALSE,FALSE,"gypsymydog","I'm adopted and I am so happy to have a new house and family. Time to explore!",NA,NA,"2013-08-13T22:03:17.000Z","https://pbs.twimg.com/profile_images/378800000300121506/e672854fcf35ef5c78afcd1654f47b80_normal.jpeg","gypsymydog",0,1,0,0,0,NA,41,106,2115,0,"@MRMasferrer @bradentonherald Are you worried about those little babies? How will they survive this?"
"367","@gypsymydog @bradentonherald So what about #RedTide ? Hatchlings don’t eat for 3 days so by the time they’re ready for their first meal, they should have swam past the muck says AMI Turtle Watch . https   twitter com MRMasferrer status 1035858252330934274 photo 1","1035858252330934274",FALSE,"349049976",2018-09-01 11:53:47,"en","everyone","1035850847282970624","1668816522",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,1,0,0,NA,3164,1919,76817,119,"@gypsymydog @bradentonherald So what about #RedTide ? Hatchlings don’t eat for 3 days so by the time they’re ready for their first meal, they should have swam past the muck says AMI Turtle Watch https://t.co/HH6O8ziCT2"
"368","Water is pretty dark today but those I’ve spoken to said they haven’t noticed any respiratory irritation. Neither have I. #redtide . https   twitter com RCCallihan status 1035907998399512576 photo 1","1035907998399512576",FALSE,"1697808410",2018-09-01 15:11:27,"en","everyone","1035907998399512576",NA,NA,FALSE,TRUE,"RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",NA,"2013-08-25T01:02:52.000Z","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Ryan Callihan",1,1,2,0,0,"07d9f111eb088000",1383,1186,6523,30,"Water is pretty dark today but those I’ve spoken to said they haven’t noticed any respiratory irritation. Neither have I. #redtide https://t.co/NxLdCrYk4A"
"369","Everyone I spoke to on the beach today said they read my #redtide story last night about decreased levels in Manatee 😌 #ReadLocal y’all!!!

. https   www bradenton com news local article217669560 html storylink hpdigest","1035933558429417472",FALSE,"1697808410",2018-09-01 16:53:01,"en","everyone","1035933558429417472",NA,NA,FALSE,TRUE,"RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",NA,"2013-08-25T01:02:52.000Z","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg","Ryan Callihan",4,0,14,1,0,"4019ea33d81d7fe8",1383,1186,6523,30,"Everyone I spoke to on the beach today said they read my #redtide story last night about decreased levels in Manatee 😌 #ReadLocal y’all!!!

https://t.co/0kZq47S3mA"
"370","Good morning! Sunday’s @bradentonherald Page 1 features @jenstaletovich of @MiamiHerald on how pollution’s effect on #redtide &amp; how politics mucks what we know &amp; don’t know; &amp; the #McCainMemorial Read more at  #ReadLocal . https   www bradenton com. https   twitter com MRMasferrer status 1036194874226364417 photo 1","1036194874226364417",FALSE,"349049976",2018-09-02 10:11:24,"en","everyone","1036194874226364417",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Good morning! Sunday’s @bradentonherald Page 1 features @jenstaletovich of @MiamiHerald on how pollution’s effect on #redtide &amp; how politics mucks what we know &amp; don’t know; &amp; the #McCainMemorial Read more at https://t.co/yh6lSLqACX #ReadLocal https://t.co/wTxim76k36"
"371","@MRMasferrer How’s the respiratory issues been for you? A lot of the folks we’ve talked to really aren’t having any at all around the Bradenton Beach and Holmes Beach areas! Tip of the island seems to be day to day.. ","1036262096776953856",FALSE,"343392474",2018-09-02 14:38:31,"en","everyone","1035850847282970624","349049976","1451237392376074243",FALSE,FALSE,"amichamber","Emerald waters, stunning sunsets, and a relaxed atmosphere makes us a must for your next destination!
Share all your local photos and videos with #MyAnnaMaria","http://t.co/z6r34Esdvs","Anna Maria Island, Florida","2011-07-27T14:16:23.000Z","https://pbs.twimg.com/profile_images/979536235608924162/ZHFZJwyH_normal.jpg","Anna Maria Island Chamber",0,1,0,0,0,NA,2981,269,2092,41,"@MRMasferrer How’s the respiratory issues been for you? A lot of the folks we’ve talked to really aren’t having any at all around the Bradenton Beach and Holmes Beach areas! Tip of the island seems to be day to day."
"372","@amichamber I had a little bit north of Public Beach yesterday but not too bad. The closer to the water I got, stronger the smell.. ","1036275004667768835",FALSE,"349049976",2018-09-02 15:29:48,"en","everyone","1035850847282970624","343392474",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,1,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"@amichamber I had a little bit north of Public Beach yesterday but not too bad. The closer to the water I got, stronger the smell."
"373","People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ Bradenton Beach, Florida . https   www instagram com p BnOxWo4htKy","1036293000853258240",FALSE,"41012109",2018-09-02 16:41:19,"en","everyone","1036293000853258240",NA,"1486189993341161472",FALSE,FALSE,"sportochick","Freelance Costume Stitcher, AVID reader and book review blogger. I read A LOT! Give me a great book filled with emotional impact and I am your fan for life.","https://t.co/yQi3rcHDOr","Wisconsin","2009-05-19T00:34:19.000Z","https://pbs.twimg.com/profile_images/1380735682423971842/kvVCuX-D_normal.png","Sportochick",0,0,0,0,0,"224d8d4e6da92f36",1156,1834,6100,56,"People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ Bradenton Beach, Florida https://t.co/bLCipwBdFD"
"374","People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ The Beaches of Anna Maria… . https   www instagram com p BnOxP_ahpm7","1036293417888829440",FALSE,"41012109",2018-09-02 16:42:58,"en","everyone","1036293417888829440",NA,"1486189993341161472",FALSE,FALSE,"sportochick","Freelance Costume Stitcher, AVID reader and book review blogger. I read A LOT! Give me a great book filled with emotional impact and I am your fan for life.","https://t.co/yQi3rcHDOr","Wisconsin","2009-05-19T00:34:19.000Z","https://pbs.twimg.com/profile_images/1380735682423971842/kvVCuX-D_normal.png","Sportochick",0,0,0,0,0,"224d8d4e6da92f36",1156,1834,6100,56,"People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ The Beaches of Anna Maria… https://t.co/7YeFD7ovUy"
"375","A #RedTide poll question . https   twitter com bradentonherald status 1036310989006925825","1036311927599886336",FALSE,"349049976",2018-09-02 17:56:31,"en","everyone","1036311927599886336",NA,NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,0,0,0,"3c2aec1245cb0d0c",3164,1918,76809,119,"A #RedTide poll question https://t.co/WJr060QCiY"
"376","#RedTide may be natural but it’s clear Floridians have made it worse with what we dump in the water. The science is clear: We have to acknowledge this or we risk losing what makes our spot in the world so special. ","1036329325342208001",FALSE,"349049976",2018-09-02 19:05:39,"en","everyone","1036328629502918656","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",2,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"#RedTide may be natural but it’s clear Floridians have made it worse with what we dump in the water. The science is clear: We have to acknowledge this or we risk losing what makes our spot in the world so special"
"377","@vdeanfla @SamPutterman @RCCallihan On balance, I’m OK with anything up to a weak tropical storm that stays hundreds of miles offshore &amp; fizzles out before it hits New Orleans or Houston — IF it kills the #redtide. ","1036341037306970113",FALSE,"349049976",2018-09-02 19:52:12,"en","everyone","1036300326079479811","48382281",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"@vdeanfla @SamPutterman @RCCallihan On balance, I’m OK with anything up to a weak tropical storm that stays hundreds of miles offshore &amp; fizzles out before it hits New Orleans or Houston — IF it kills the #redtide"
"378","Some Facebook users comment that @ManateeGov is painting an overly rosy picture of the #redtide situation in order to drum up tourism. Red tide conditions can vary but it is still here. My own observations are that at sunrise it doesn’t look as bad as it does in middle of the day. ","1036410932296142848",FALSE,"349049976",2018-09-03 00:29:56,"en","everyone","1036410033570021376","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",1,2,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Some Facebook users comment that @ManateeGov is painting an overly rosy picture of the #redtide situation in order to drum up tourism. Red tide conditions can vary but it is still here. My own observations are that at sunrise it doesn’t look as bad as it does in middle of the day"
"379","Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising. ","1036412321965531136",FALSE,"349049976",2018-09-03 00:35:27,"en","everyone","1036410033570021376","349049976",NA,FALSE,TRUE,"MRMasferrer","",NA,"Bradenton, Fla.","2011-08-05T13:16:34.000Z","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg","Marc R. Masferrer",0,1,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising"
"380","Parking not a problem this Labor Day at Manatee Public Beach. Forecasted rain and #redtide seems to have kept people away.  #AMI . https   twitter com JDeleon1012 status 1036644740043866118 photo 1","1036644740043866118",FALSE,"265559945",2018-09-03 15:59:00,"en","everyone","1036644740043866118",NA,"1612861489475457029",FALSE,TRUE,"JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC","Bradenton, FL","2011-03-13T19:24:39.000Z","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","Jessica De Leon",0,0,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Parking not a problem this Labor Day at Manatee Public Beach. Forecasted rain and #redtide seems to have kept people away.  #AMI https://t.co/Dc2ZmRA4yH"
