"","text","id","created_at.x","possibly_sensitive","lang","author_id","in_reply_to_user_id","conversation_id","reply_settings","username","description","url","protected","verified","location","name","profile_image_url","pinned_tweet_id","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"357","this red tide is horrible, I literally got sick from between my car and my jobs building, it’s so disgusting😷. ","1035326979451568129",2018-08-31 00:42:42,FALSE,"en","955839606766866433",NA,"1035326979451568129","everyone","shelbydemilly","Keep A Weather Eye On The Horizon 🪬","https://t.co/zWP46OqxJr",FALSE,FALSE,"Live Oak, FL","Shelby Lynn DeMilly🐚","https://pbs.twimg.com/profile_images/1623868094983598081/efC3uU7k_normal.jpg",NA,"2018-01-23T16:28:15.000Z",0,0,0,0,0,"008338532a26abed",38,168,6948,0,"this red tide is horrible, I literally got sick from between my car and my jobs building, it’s so disgusting😷"
"358",".@marcorubio on #RedTide . https   twitter com marcorubio status 1035213198587256833","1035356684024246272",2018-08-31 02:40:44,FALSE,"und","349049976",NA,"1035356684024246272","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,".@marcorubio on #RedTide https://t.co/hjlMXtB6p2"
"359","Fuck adulting. Fuck bills. And A BIG FUCK YOU to #RedTide that is all.. ","1035363648363999232",2018-08-31 03:08:24,FALSE,"en","111450263",NA,"1035363648363999232","everyone","CaseyWh0","",NA,FALSE,FALSE,NA,"Casey Ann 🦈","https://pbs.twimg.com/profile_images/1610119650519441408/8s6eQWCl_normal.jpg",NA,"2010-02-04T23:55:03.000Z",0,0,0,0,0,"b83641daa7c732dc",76,665,9741,1,"Fuck adulting. Fuck bills. And A BIG FUCK YOU to #RedTide that is all."
"360","@RasJosh10 @DIRECTV the ads sometimes are good..did you see putnams bullshit ads? Even my old patients said ""What a bunch horseshit what about the red tide"" ?. ","1035398303377178624",2018-08-31 05:26:06,FALSE,"en","459823706","29555227","1035396243894099969","everyone","stilldabeast73","Father. USAF Vet.  PT. Rugby, Raiders, Lightning, Knicks, BBWs  Single Moms. 
I want you to smile, laugh or think.
 #NAFO #SlavaUkraini  
#Chalky #Raiders #Dem",NA,FALSE,FALSE,"bradenton fl","Chalky of the Fellas","https://pbs.twimg.com/profile_images/1622428972515557377/ryQLcIMw_normal.jpg","1486050708982013965","2012-01-10T02:58:25.000Z",0,0,1,0,0,"015ece617bb3a210",2628,3766,110811,17,"@RasJosh10 @DIRECTV the ads sometimes are good..did you see putnams bullshit ads? Even my old patients said ""What a bunch horseshit what about the red tide"" ?"
"361","So excited, look who was at the nest this morning! Please god eat fish from the pond and not the bay 🙏🦅 #redtide . https   twitter com LoriMoffet status 1035531747113484290 photo 1","1035531747113484290",2018-08-31 14:16:22,FALSE,"en","1858652311",NA,"1035531747113484290","everyone","LoriMoffet","Florida Native , I bleed Orange and Blue , LOVE FOOTBALL , HS / GO Palmetto TIGERS 🐅 , College / GO GATORS🐊NFL/ GO BUCS ! LOVE TIM TEBOW , Reality junkie!",NA,FALSE,FALSE,"Florida","lori smith moffet","https://pbs.twimg.com/profile_images/1540310363744489478/R8i8Kacn_normal.jpg",NA,"2013-09-12T21:32:28.000Z",0,0,1,0,0,"445510b59110e7a2",1821,3269,108190,50,"So excited, look who was at the nest this morning! Please god eat fish from the pond and not the bay 🙏🦅 #redtide https://t.co/bVa9WQZvjK"
"362","The water still looks like #redtide but this is the prettiest morning on #annamariaisland in at least a month (I’m out here every Saturday during #seaturtle season) 9/1/18 . https   twitter com MRMasferrer status 1035850847282970624 video 1","1035850847282970624",2018-09-01 11:24:21,FALSE,"en","349049976",NA,"1035850847282970624","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",7,2,22,0,0,"19e150d848908604",3164,1918,76809,119,"The water still looks like #redtide but this is the prettiest morning on #annamariaisland in at least a month (I’m out here every Saturday during #seaturtle season) 9/1/18 https://t.co/G1jBBm2WiB"
"363","@MRMasferrer @bradentonherald Are you worried about those little babies? How will they survive this?. ","1035856386998059009",2018-09-01 11:46:22,FALSE,"en","1668816522","349049976","1035850847282970624","everyone","gypsymydog","I'm adopted and I am so happy to have a new house and family. Time to explore!",NA,FALSE,FALSE,NA,"gypsymydog","https://pbs.twimg.com/profile_images/378800000300121506/e672854fcf35ef5c78afcd1654f47b80_normal.jpeg",NA,"2013-08-13T22:03:17.000Z",0,1,0,0,0,NA,41,106,2115,0,"@MRMasferrer @bradentonherald Are you worried about those little babies? How will they survive this?"
"364","@gypsymydog @bradentonherald So what about #RedTide ? Hatchlings don’t eat for 3 days so by the time they’re ready for their first meal, they should have swam past the muck says AMI Turtle Watch . https   twitter com MRMasferrer status 1035858252330934274 photo 1","1035858252330934274",2018-09-01 11:53:47,FALSE,"en","349049976","1668816522","1035850847282970624","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,1,0,0,NA,3164,1919,76817,119,"@gypsymydog @bradentonherald So what about #RedTide ? Hatchlings don’t eat for 3 days so by the time they’re ready for their first meal, they should have swam past the muck says AMI Turtle Watch https://t.co/HH6O8ziCT2"
"365","Water is pretty dark today but those I’ve spoken to said they haven’t noticed any respiratory irritation. Neither have I. #redtide . https   twitter com RCCallihan status 1035907998399512576 photo 1","1035907998399512576",2018-09-01 15:11:27,FALSE,"en","1697808410",NA,"1035907998399512576","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",1,1,2,0,0,"07d9f111eb088000",1383,1186,6523,30,"Water is pretty dark today but those I’ve spoken to said they haven’t noticed any respiratory irritation. Neither have I. #redtide https://t.co/NxLdCrYk4A"
"366","Everyone I spoke to on the beach today said they read my #redtide story last night about decreased levels in Manatee 😌 #ReadLocal y’all!!!

. https   www bradenton com news local article217669560 html storylink hpdigest","1035933558429417472",2018-09-01 16:53:01,FALSE,"en","1697808410",NA,"1035933558429417472","everyone","RCCallihan","Local Gov & Politics Reporter @BradentonHerald | Tech guru, NBA stunt double & aspiring Chopped competitor | @GoUSFSP Journalism | Tips? rcallihan@bradenton.com","https://t.co/lvv5hrbF92",FALSE,TRUE,NA,"Ryan Callihan","https://pbs.twimg.com/profile_images/1247154115488210944/qUXaMYoU_normal.jpg",NA,"2013-08-25T01:02:52.000Z",4,0,14,1,0,"4019ea33d81d7fe8",1383,1186,6523,30,"Everyone I spoke to on the beach today said they read my #redtide story last night about decreased levels in Manatee 😌 #ReadLocal y’all!!!

https://t.co/0kZq47S3mA"
"367","Good morning! Sunday’s @bradentonherald Page 1 features @jenstaletovich of @MiamiHerald on how pollution’s effect on #redtide &amp; how politics mucks what we know &amp; don’t know; &amp; the #McCainMemorial Read more at  #ReadLocal . https   www bradenton com. https   twitter com MRMasferrer status 1036194874226364417 photo 1","1036194874226364417",2018-09-02 10:11:24,FALSE,"en","349049976",NA,"1036194874226364417","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Good morning! Sunday’s @bradentonherald Page 1 features @jenstaletovich of @MiamiHerald on how pollution’s effect on #redtide &amp; how politics mucks what we know &amp; don’t know; &amp; the #McCainMemorial Read more at https://t.co/yh6lSLqACX #ReadLocal https://t.co/wTxim76k36"
"368","@MRMasferrer How’s the respiratory issues been for you? A lot of the folks we’ve talked to really aren’t having any at all around the Bradenton Beach and Holmes Beach areas! Tip of the island seems to be day to day.. ","1036262096776953856",2018-09-02 14:38:31,FALSE,"en","343392474","349049976","1035850847282970624","everyone","amichamber","Emerald waters, stunning sunsets, and a relaxed atmosphere makes us a must for your next destination!
Share all your local photos and videos with #MyAnnaMaria","http://t.co/z6r34Esdvs",FALSE,FALSE,"Anna Maria Island, Florida","Anna Maria Island Chamber","https://pbs.twimg.com/profile_images/979536235608924162/ZHFZJwyH_normal.jpg","1451237392376074243","2011-07-27T14:16:23.000Z",0,1,0,0,0,NA,2981,269,2092,41,"@MRMasferrer How’s the respiratory issues been for you? A lot of the folks we’ve talked to really aren’t having any at all around the Bradenton Beach and Holmes Beach areas! Tip of the island seems to be day to day."
"369","@amichamber I had a little bit north of Public Beach yesterday but not too bad. The closer to the water I got, stronger the smell.. ","1036275004667768835",2018-09-02 15:29:48,FALSE,"en","349049976","343392474","1035850847282970624","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,1,0,0,"d096ac3f2b0da338",3164,1919,76817,119,"@amichamber I had a little bit north of Public Beach yesterday but not too bad. The closer to the water I got, stronger the smell."
"370","People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ Bradenton Beach, Florida . https   www instagram com p BnOxWo4htKy","1036293000853258240",2018-09-02 16:41:19,FALSE,"en","41012109",NA,"1036293000853258240","everyone","sportochick","Freelance Costume Stitcher, AVID reader and book review blogger. I read A LOT! Give me a great book filled with emotional impact and I am your fan for life.","https://t.co/yQi3rcHDOr",FALSE,FALSE,"Wisconsin","Sportochick","https://pbs.twimg.com/profile_images/1380735682423971842/kvVCuX-D_normal.png","1486189993341161472","2009-05-19T00:34:19.000Z",0,0,0,0,0,"224d8d4e6da92f36",1156,1834,6100,56,"People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ Bradenton Beach, Florida https://t.co/bLCipwBdFD"
"371","People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ The Beaches of Anna Maria… . https   www instagram com p BnOxP_ahpm7","1036293417888829440",2018-09-02 16:42:58,FALSE,"en","41012109",NA,"1036293417888829440","everyone","sportochick","Freelance Costume Stitcher, AVID reader and book review blogger. I read A LOT! Give me a great book filled with emotional impact and I am your fan for life.","https://t.co/yQi3rcHDOr",FALSE,FALSE,"Wisconsin","Sportochick","https://pbs.twimg.com/profile_images/1380735682423971842/kvVCuX-D_normal.png","1486189993341161472","2009-05-19T00:34:19.000Z",0,0,0,0,0,"224d8d4e6da92f36",1156,1834,6100,56,"People are hitting the beaches finally. The Red Tide has calmed down. It’s a beautiful day here and the sun is wonderful. #annamarieisland #gulf #beach #florida @ The Beaches of Anna Maria… https://t.co/7YeFD7ovUy"
"372","A #RedTide poll question . https   twitter com bradentonherald status 1036310989006925825","1036311927599886336",2018-09-02 17:56:31,FALSE,"en","349049976",NA,"1036311927599886336","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,0,0,0,"3c2aec1245cb0d0c",3164,1918,76809,119,"A #RedTide poll question https://t.co/WJr060QCiY"
"373","#RedTide may be natural but it’s clear Floridians have made it worse with what we dump in the water. The science is clear: We have to acknowledge this or we risk losing what makes our spot in the world so special. ","1036329325342208001",2018-09-02 19:05:39,FALSE,"en","349049976","349049976","1036328629502918656","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",2,0,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"#RedTide may be natural but it’s clear Floridians have made it worse with what we dump in the water. The science is clear: We have to acknowledge this or we risk losing what makes our spot in the world so special"
"374","@vdeanfla @SamPutterman @RCCallihan On balance, I’m OK with anything up to a weak tropical storm that stays hundreds of miles offshore &amp; fizzles out before it hits New Orleans or Houston — IF it kills the #redtide. ","1036341037306970113",2018-09-02 19:52:12,FALSE,"en","349049976","48382281","1036300326079479811","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,0,1,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"@vdeanfla @SamPutterman @RCCallihan On balance, I’m OK with anything up to a weak tropical storm that stays hundreds of miles offshore &amp; fizzles out before it hits New Orleans or Houston — IF it kills the #redtide"
"375","Some Facebook users comment that @ManateeGov is painting an overly rosy picture of the #redtide situation in order to drum up tourism. Red tide conditions can vary but it is still here. My own observations are that at sunrise it doesn’t look as bad as it does in middle of the day. ","1036410932296142848",2018-09-03 00:29:56,FALSE,"en","349049976","349049976","1036410033570021376","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",1,2,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Some Facebook users comment that @ManateeGov is painting an overly rosy picture of the #redtide situation in order to drum up tourism. Red tide conditions can vary but it is still here. My own observations are that at sunrise it doesn’t look as bad as it does in middle of the day"
"376","Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising. ","1036412321965531136",2018-09-03 00:35:27,FALSE,"en","349049976","349049976","1036410033570021376","everyone","MRMasferrer","",NA,FALSE,TRUE,"Bradenton, Fla.","Marc R. Masferrer","https://pbs.twimg.com/profile_images/1533823573181157376/JHIldUXO_normal.jpg",NA,"2011-08-05T13:16:34.000Z",0,1,0,0,0,"d096ac3f2b0da338",3164,1918,76809,119,"Driving around #AnnaMariaIsland on Sunday afternoon it was clear #redtide has taken its toll. Fewer people on the beach, especially for a holiday &amp; many restaurants seemed less busy. Considering the red tide conditions, that’s not surprising"
"377","Parking not a problem this Labor Day at Manatee Public Beach. Forecasted rain and #redtide seems to have kept people away.  #AMI . https   twitter com JDeleon1012 status 1036644740043866118 photo 1","1036644740043866118",2018-09-03 15:59:00,FALSE,"en","265559945",NA,"1036644740043866118","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Parking not a problem this Labor Day at Manatee Public Beach. Forecasted rain and #redtide seems to have kept people away.  #AMI https://t.co/Dc2ZmRA4yH"
"378","Only #redtide and bad weather could cause the beach to be this empty mid-day on Labor Day. Not raining yet but plenty of cloud cover. . https   twitter com JDeleon1012 status 1036644908432609282 photo 1","1036644908432609282",2018-09-03 15:59:40,FALSE,"en","265559945",NA,"1036644908432609282","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,1,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Only #redtide and bad weather could cause the beach to be this empty mid-day on Labor Day. Not raining yet but plenty of cloud cover. https://t.co/ns6NWuluRn"
"379","Not stopping some people from getting into the water. #redtide . https   twitter com JDeleon1012 status 1036645196354801664 video 1","1036645196354801664",2018-09-03 16:00:49,FALSE,"en","265559945",NA,"1036645196354801664","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,0,0,0,"07d9f111eb088000",2841,1468,31067,82,"Not stopping some people from getting into the water. #redtide https://t.co/iRL4zkvszI"
"380","@SNNTV Red tide and Tropical Storm Gordon didn’t affect families enjoying their Labor Day at Coquina Beach! . https   twitter com jessdlang status 1036685419713372160 video 1","1036685419713372160",2018-09-03 18:40:39,FALSE,"en","1962930078","324496098","1036685419713372160","everyone","jessdlang","",NA,FALSE,FALSE,NA,"Jessica Lang","https://pbs.twimg.com/profile_images/1355753456582201348/Uy6qjp8Z_normal.jpg","1243976444373610499","2013-10-15T16:22:57.000Z",0,0,1,0,0,"07d9db6fd6486002",1686,189,1147,6,"@SNNTV Red tide and Tropical Storm Gordon didn’t affect families enjoying their Labor Day at Coquina Beach! https://t.co/xL8Lyy0QVR"
"381","@JU_RO69 Right now #redtide conditions on Anna Maria have improved but there is no telling what conditions will be like, better or worse, that far out. Best advice, is to keep following.. ","1036730544820760576",2018-09-03 21:39:58,FALSE,"en","265559945","467415665","1036644908432609282","everyone","JDeleon1012","Investigative multi-media journalist at @abcactionnews.

Formerly @BradentonHerald and @BHnewsguild.

Confidential tips: JessDeLeon@protonmail.com","https://t.co/CRohX622QC",FALSE,TRUE,"Bradenton, FL","Jessica De Leon","https://pbs.twimg.com/profile_images/1613951615102324757/ES0hXmN3_normal.jpg","1612861489475457029","2011-03-13T19:24:39.000Z",0,0,1,0,0,NA,2841,1468,31067,82,"@JU_RO69 Right now #redtide conditions on Anna Maria have improved but there is no telling what conditions will be like, better or worse, that far out. Best advice, is to keep following."
"382","The water at Cortez Beach is looking better. Patches of a parent algae in the water, but much further back. #RedTide . https   twitter com ReadCarlos status 1037400305594519554 video 1","1037400305594519554",2018-09-05 18:01:21,FALSE,"en","21992035",NA,"1037400305594519554","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",1,1,6,0,0,"07d9e8e8e5c83000",3376,1858,40393,96,"The water at Cortez Beach is looking better. Patches of a parent algae in the water, but much further back. #RedTide https://t.co/uLl6OC42w7"
"383","There were several groups of people at Cortez Beach 🏖 but not crowded. . https   twitter com ReadCarlos status 1037400629537325058 photo 1","1037400629537325058",2018-09-05 18:02:38,FALSE,"en","21992035","21992035","1037400305594519554","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,1,1,0,0,NA,3376,1859,40406,96,"There were several groups of people at Cortez Beach 🏖 but not crowded. https://t.co/P1BzBF1lQB"
"384","Bradenton Beach had signs cautioning patrons of #redtide. . https   twitter com ReadCarlos status 1037403927749316610 photo 1","1037403927749316610",2018-09-05 18:15:45,FALSE,"en","21992035","21992035","1037400305594519554","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,1,0,0,0,"07d9e8e8e5c83000",3376,1858,40393,96,"Bradenton Beach had signs cautioning patrons of #redtide. https://t.co/CNyroeJXLv"
"385","@ReadCarlos Naturally occurring. That is so misleading... and that from Mote, unbelievable (I guess they can not upset @MosaicCompany ). It's fueled in a major way by pollution!. ","1037517599272325120",2018-09-06 01:47:26,FALSE,"en","191081656","21992035","1037400305594519554","everyone","Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,FALSE,FALSE,"Swiss Native in Sarasota, FL","Maya N","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg",NA,"2010-09-15T15:26:12.000Z",0,1,0,0,0,NA,890,597,11118,29,"@ReadCarlos Naturally occurring. That is so misleading... and that from Mote, unbelievable (I guess they can not upset @MosaicCompany ). It's fueled in a major way by pollution!"
"386","@ComplCoastal @MosaicCompany I think you're confusing the origin of red tide with the effects of pollutants near the shoreline. Red tide begins naturally in the deep ocean and comes to shore by way of winds and currents. There, it can be exacerbated by excess land-based runoff.. ","1037724018143645698",2018-09-06 15:27:40,FALSE,"en","21992035","191081656","1037400305594519554","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,1,0,0,0,NA,3376,1859,40406,96,"@ComplCoastal @MosaicCompany I think you're confusing the origin of red tide with the effects of pollutants near the shoreline. Red tide begins naturally in the deep ocean and comes to shore by way of winds and currents. There, it can be exacerbated by excess land-based runoff."
"387","I really appreciate the hard work government personnel and volunteers have done to combat the #redtide on the gulf coast. Once it subsides, go to #anamariaisland using this guide.  

 . http   www cakeandpartydiy com family trip to anna maria island. https   twitter com cakeandpartydiy status 1037809541109493760 photo 1","1037809541109493760",2018-09-06 21:07:30,FALSE,"en","752969132266647552",NA,"1037809541109493760","everyone","cakeandpartydiy","Creative Lifestyle Blog - Sweets, Parties & Travel.","https://t.co/rBPEtM7I6L",FALSE,FALSE,"Orange City, FL","Cake and Party DIY Blog - Rose Torres","https://pbs.twimg.com/profile_images/1055170160733118466/oQQ5TLuB_normal.jpg",NA,"2016-07-12T20:53:25.000Z",0,0,1,0,0,"3c2aec1245cb0d0c",26,126,76,1,"I really appreciate the hard work government personnel and volunteers have done to combat the #redtide on the gulf coast. Once it subsides, go to #anamariaisland using this guide.  

https://t.co/hzcLG2Oww3 https://t.co/BzoCU2ejCE"
"388","@ReadCarlos @MosaicCompany Not confused at all about origin of #redtide. It is super charged by fertilizer run off/ waste/pollution/warmer water -all connected.. ","1038087543416410117",2018-09-07 15:32:11,FALSE,"en","191081656","21992035","1037400305594519554","everyone","Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,FALSE,FALSE,"Swiss Native in Sarasota, FL","Maya N","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg",NA,"2010-09-15T15:26:12.000Z",0,1,0,0,0,NA,890,597,11118,29,"@ReadCarlos @MosaicCompany Not confused at all about origin of #redtide. It is super charged by fertilizer run off/ waste/pollution/warmer water -all connected."
"389","Bradenton Beach on Labor Day. #Labor Day #Bradentonbeach #annamariaisland #listingspecialist #realestateflorida #canadians #redtide #noredride #internationalrealtor #internationalrealtors… . https   www instagram com p BnZH5DkhE66","1038098935259299840",2018-09-07 16:17:27,FALSE,"en","18660936",NA,"1038098935259299840","everyone","800babe","Your Florida Realtor. Buying or Selling? I'm your gal!","https://t.co/tIbF8uS8RH",FALSE,FALSE,"Sarasota, Florida","Patricia Baker","https://pbs.twimg.com/profile_images/2145999684/Pat_Baker_Web_normal.jpg",NA,"2009-01-06T03:51:30.000Z",0,0,1,0,0,"224d8d4e6da92f36",410,567,4541,10,"Bradenton Beach on Labor Day. #Labor Day #Bradentonbeach #annamariaisland #listingspecialist #realestateflorida #canadians #redtide #noredride #internationalrealtor #internationalrealtors… https://t.co/odplr3ej0c"
"390","@ComplCoastal @MosaicCompany Yes, near shore. Nobody has denied that. There is no evidence of how and where blooms naturally form in the Gulf. There are suspicions.. ","1038107265423814657",2018-09-07 16:50:33,FALSE,"en","21992035","191081656","1037400305594519554","everyone","ReadCarlos","Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social","https://t.co/XWTXNo6tNp",FALSE,TRUE,"⚓ Cumberland, RI ","Carlos R. Munoz 📰","https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg",NA,"2009-02-26T08:55:50.000Z",0,1,0,0,0,"7f6bf29133462d29",3376,1859,40406,96,"@ComplCoastal @MosaicCompany Yes, near shore. Nobody has denied that. There is no evidence of how and where blooms naturally form in the Gulf. There are suspicions."
"391","@ReadCarlos @MosaicCompany Main thing is that we face how polluted the water is... Lake O., the rivers, the ocean, not to mention the huge dead zone in the Gulf.. ","1038145366959562752",2018-09-07 19:21:57,FALSE,"en","191081656","21992035","1037400305594519554","everyone","Umightwant2know","""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",NA,FALSE,FALSE,"Swiss Native in Sarasota, FL","Maya N","https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg",NA,"2010-09-15T15:26:12.000Z",0,0,1,0,0,NA,890,597,11118,29,"@ReadCarlos @MosaicCompany Main thing is that we face how polluted the water is... Lake O., the rivers, the ocean, not to mention the huge dead zone in the Gulf."
"392","Ouch: There’s more red tide in Manatee, FWC says. Tropical Storm Gordon could be to blame . https   www bradenton com news local article218020120 html","1038189649997512706",2018-09-07 22:17:55,FALSE,"en","23639653",NA,"1038189649997512706","everyone","jajones1","Reporter @bradentonherald. Past: US Army Vietnam War vet, @USouthFlorida grad, New Smyrna Beach Observer, Clewiston News. Author: “Oh, Darling!” at https://t.co/v4UbPKKWyT.","https://t.co/it3w4zKjvp",FALSE,TRUE,"Bradenton, Fla.","James A. Jones Jr.","https://pbs.twimg.com/profile_images/1519484874448646146/_oZDh4So_normal.jpg",NA,"2009-03-10T19:38:12.000Z",1,0,0,0,0,"008338532a26abed",2155,592,16286,65,"Ouch: There’s more red tide in Manatee, FWC says. Tropical Storm Gordon could be to blame https://t.co/QQoidBfxAB"
