"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","location","profile_image_url","verified","username","created_at.y","name","description","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"71","TRACKING RED TIDE IN THE AIR! @abcactionnews 5:30PM: I’ll show you a first of its kind tool that measures air quality at the beach and how you can use it to find the safest beaches. @IHeartIRB @VSPC @NOAAComms @NOAA @gcoos @PinellasCoNews @PinellasCounty #TampaBay . https   twitter com SarahHollenbeck status 1053344242314153984 video 1",NA,FALSE,2018-10-19 17:56:52,"everyone","1053344242314153984","19272161","en","1053344242314153984",FALSE,"St Petersburg, FL","https://pbs.twimg.com/profile_images/1152053776548847617/b6vHLltq_normal.jpg",TRUE,"SarahHollenbeck","2009-01-21T02:39:00.000Z","Sarah J. Hollenbeck","TV News in-depth storytelling manager @abcactionnews, Chicago native, @mizzou journalism alum, mom, dog lover. IL-MO-FL-KS-back to FL",NA,"https://t.co/bBF2G5DfCy","07ea8d4bc3d8ec34",2,0,2,0,0,4639,2083,13689,182,"TRACKING RED TIDE IN THE AIR! @abcactionnews 5:30PM: I’ll show you a first of its kind tool that measures air quality at the beach and how you can use it to find the safest beaches. @IHeartIRB @VSPC @NOAAComms @NOAA @gcoos @PinellasCoNews @PinellasCounty #TampaBay https://t.co/AE4jELiH9z"
"72","#redtide has officially made it to my dock.  Ughhhh dead fish everywhere.  😩😩😔😔😡😡. ",NA,FALSE,2018-10-19 20:26:20,"everyone","1053381857583206401","297401450","en","1053381857583206401",FALSE,"Indian Rocks Beach, FL","https://pbs.twimg.com/profile_images/1380123608723390469/H-MUEm6e_normal.jpg",FALSE,"RobinMIsaacs","2011-05-12T13:14:20.000Z","🌻Robin🌻","TB BUCS 🏈& TB BOLTS⚡️ TAMPA Bay!!! ❤️❤️",NA,NA,"07ea8d4bc3d8ec34",0,0,0,0,0,224,741,21861,1,"#redtide has officially made it to my dock.  Ughhhh dead fish everywhere.  😩😩😔😔😡😡"
"73","I’m finally seeing the effects of #redtide I’m shocked and horrified. May write a more detailed post soon . https   twitter com AimsEconomics status 1053788114882387968 photo 1",NA,FALSE,2018-10-20 23:20:39,"everyone","1053788114882387968","756266017446297604","en","1053788114882387968",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/1394413927535099914/V6lrgydu_normal.jpg",FALSE,"AimsEconomics","2016-07-21T23:14:04.000Z","AimsEcon🧢","Trying to not be a robot - even though I study Econ. I love data analysis and I’m pretty good at conversational Japanese.",NA,"https://t.co/RaLA0S1bFf","07d9d13504c87001",0,0,0,0,0,16,116,516,0,"I’m finally seeing the effects of #redtide I’m shocked and horrified. May write a more detailed post soon https://t.co/TbJIfxYCiH"
"74","⁦@bn9weather⁩   To all at Bay News 9 Weather, appreciate you liking the picture, it’s unfortunate that the Red Tide is back at Belleair Beach my eyes are burning, from it. Hope people are out there in the Morning, checking it out. . https   twitter com BarbaraBarbnan status 1053813152650010625 photo 1",NA,FALSE,2018-10-21 01:00:09,"everyone","1053813152650010625","775968816409042944","en","1053813152650010625",FALSE,"Belleair Beach","https://pbs.twimg.com/profile_images/793081847806853120/FCkQ2J65_normal.jpg",FALSE,"BarbaraBarbnan","2016-09-14T08:05:57.000Z","Barbara Scheible","I am an aging Baby Boomer, love dogs, living on the Beach, from Michigan. Love Classic Rock from the 60's, went to Woodstock. Listen to my iPod all the time.",NA,NA,"01c8a3ac38cc8902",0,0,3,0,0,168,444,16689,0,"⁦@bn9weather⁩   To all at Bay News 9 Weather, appreciate you liking the picture, it’s unfortunate that the Red Tide is back at Belleair Beach my eyes are burning, from it. Hope people are out there in the Morning, checking it out. https://t.co/bckza5xMWC"
"75","Exactly. What Scott did was a major jail worthy offense and he got away with millions lining his pockets, only to become Governor. Wtf ??????...His neglect and ineptitude and keeping his wealthy cronies happy is also what got us the Red Tide. Gillum getting tickets to Hamilton ? . https   twitter com tommy_purpura status 1055471997436747776",NA,FALSE,2018-10-25 19:50:48,"everyone","1055547244844322819","828470853478252548","en","1055547244844322819",FALSE,NA,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",FALSE,"Douglas71714118","2017-02-06T05:10:18.000Z","Douglas Smith","",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,1,9,7,0,"Exactly. What Scott did was a major jail worthy offense and he got away with millions lining his pockets, only to become Governor. Wtf ??????...His neglect and ineptitude and keeping his wealthy cronies happy is also what got us the Red Tide. Gillum getting tickets to Hamilton ? https://t.co/uETZuLC0xm"
"76","No #RedTide in sight!  #IRB #IndianRocksBeach #Florida #727 #Pinellas #PinellasCounty @ Indian Rocks Beach, Florida . https   www instagram com p BpisuEfgIRs",NA,FALSE,2018-10-30 03:28:40,"everyone","1057112022255628288","740193708243587072","en","1057112022255628288",FALSE,"Tampa, FL","https://pbs.twimg.com/profile_images/974806968199270401/WCdtS6Pm_normal.jpg",FALSE,"hipster_tey","2016-06-07T14:48:27.000Z","Hipster Tey","Reposts from my IG account. 💸💵☕️☕️
 
📱 Text: +1-206-880-1499 / +1-512-765-4839 
 
📠  Fax: +1-503-489-7317 / +1-813-434-0839 
  
📍 TPA ✈️🇺🇸🏠 📲💻⌨️🖱📶📡",NA,"https://t.co/CvLsUbni5y","07ea8d4bc3d8ec34",0,0,0,0,0,64,390,3647,5,"No #RedTide in sight!  #IRB #IndianRocksBeach #Florida #727 #Pinellas #PinellasCounty @ Indian Rocks Beach, Florida https://t.co/5h07vH2dDZ"
"77","Senator BILL NELSON HAS SEAT HAS BEEN BLUE FOR DECADES WE STILL HAVE RED TIDE LETS ELECT GOV SCOTT TO HIS SEAT AND GIVE THE RED WAVE A CHANCE TO WASH OUT THE RED TIDE❗️👏👏👏. ",NA,FALSE,2018-10-31 16:37:06,"everyone","1057672823051878402","730141045191741440","en","1057672823051878402",FALSE,"metaverse","https://pbs.twimg.com/profile_images/1482982447029493763/ASTbnCX5_normal.jpg",FALSE,"cheddacoin","2016-05-10T21:02:45.000Z","cheddacoin","culture and community!",NA,NA,"c5a8a3c8523b835e",0,0,0,0,0,2093,155,47645,50,"Senator BILL NELSON HAS SEAT HAS BEEN BLUE FOR DECADES WE STILL HAVE RED TIDE LETS ELECT GOV SCOTT TO HIS SEAT AND GIVE THE RED WAVE A CHANCE TO WASH OUT THE RED TIDE❗️👏👏👏"
"78","“What good is the dream when the dreamer dies.” John Legend
+
+
+
📍Clearwater Beach, Florida. Did it again, went to my most visited Florida beach. It was Red Tide Bloom so the water… . https   www instagram com p Bpx79cUgdI3",NA,FALSE,2018-11-05 01:30:14,"everyone","1059256543177142272","158837562","en","1059256543177142272",FALSE,"All Over the World ","https://pbs.twimg.com/profile_images/1293378447608348675/TJawJ94s_normal.jpg",FALSE,"msstacylloyd","2010-06-23T19:55:23.000Z","Ms Stacy Lloyd","Spreading love + positivity. 📝Writer + Author @risegoodwoman ➕ Creator + CEO @ireneandsage 🛩 Travel Enthusiast 50 States + 15 Intl #mslloydtravels","1336771723589419008","https://t.co/gNYnoESwrh","700eeb799fa55a4b",0,0,0,0,0,774,314,7292,37,"“What good is the dream when the dreamer dies.” John Legend
+
+
+
📍Clearwater Beach, Florida. Did it again, went to my most visited Florida beach. It was Red Tide Bloom so the water… https://t.co/56MuEERUAy"
"79","4 miles out today, the water is gorgeous.  Red tide continues to not affect the fishing out of Clearwater Beach, it's beautiful  offshore and the bite is hot with kingfish, spanish macs,… . https   www instagram com p Bp46bjEARYX",NA,FALSE,2018-11-07 18:32:02,"everyone","1060238464329965570","1372716128","en","1060238464329965570",FALSE,NA,"https://pbs.twimg.com/profile_images/344513261571021591/2fd771c2a19d995191f8f34aa10e348d_normal.jpeg",FALSE,"stevesreeldeal","2013-04-22T17:56:07.000Z","Steve","",NA,NA,"700eeb799fa55a4b",0,0,0,0,0,95,554,2397,7,"4 miles out today, the water is gorgeous.  Red tide continues to not affect the fishing out of Clearwater Beach, it's beautiful  offshore and the bite is hot with kingfish, spanish macs,… https://t.co/otiIJCMRUb"
"80","@bryanbehar Try being a Floridian, especially coastal. Getting constantly knocked around by hurricanes, watching red tide and slime decimate the local economy and the environment and see people vote in a climate denying governor. Tourists are cancelling vacations! WTF??
🤞🏻#RecountFlorida. ","1612067526",FALSE,2018-11-08 20:23:36,"everyone","1060295918396702720","103963744","en","1060628926102409217",FALSE,"Body in Tampa Bay, heart in NC","https://pbs.twimg.com/profile_images/1426940262220238849/bYWiHZAC_normal.jpg",FALSE,"kennedykathleen","2010-01-11T20:41:44.000Z","Kathleen Kennedy","Mom of 3,🏳️‍🌈-hugs, video editor 🌎lover,🍀, Rather be hiking. Formerly #TeamCrist formerly #TeamPete also @TheBurg4Pete","870372711289278464",NA,"26b27cadf61e2e58",0,0,1,0,0,923,2137,5732,14,"@bryanbehar Try being a Floridian, especially coastal. Getting constantly knocked around by hurricanes, watching red tide and slime decimate the local economy and the environment and see people vote in a climate denying governor. Tourists are cancelling vacations! WTF??
🤞🏻#RecountFlorida"
"81","Who’s trying to steal this election, Red Tide Rick? 🤬 . https   twitter com altuspresssec status 1061280166826123269",NA,FALSE,2018-11-10 16:24:29,"everyone","1061293527659876352","390103083","en","1061293527659876352",FALSE,"tampa, FL","https://pbs.twimg.com/profile_images/1610434494867046400/yPAlH8a0_normal.jpg",FALSE,"drjdizz","2011-10-13T13:29:28.000Z","jamie d, MD, FACS","physician, writer, music fan (Duran, MB20, Rob Thomas, M5, Pink, etc) 80s girl, advocate, Resisting, Vaxxed! She/Her",NA,NA,"e54569d90c7032c0",0,0,1,0,0,764,1812,28514,4,"Who’s trying to steal this election, Red Tide Rick? 🤬 https://t.co/lrnA6oUtnj"
"82","goodbye. Bill Nelson pack your bags come to Florida sit on the beach and enjoy the red tide at you promise to take care of 30 years ago and enjoy your retirement.. ",NA,FALSE,2018-11-16 17:36:47,"everyone","1063486048196534272","1059456429390737408","en","1063486048196534272",FALSE,"Florida, USA","https://pbs.twimg.com/profile_images/1059487589286248448/sQLwz6Z3_normal.jpg",FALSE,"roy_baringer","2018-11-05T14:44:31.000Z","Roy .","Just Me",NA,NA,"61eefa163263bef0",2,0,0,0,0,0,4,31,0,"goodbye. Bill Nelson pack your bags come to Florida sit on the beach and enjoy the red tide at you promise to take care of 30 years ago and enjoy your retirement."
"83","@CoziZuehlsdorff @CMAquarium @AustinHighsmith Let’s take a moment To Remember the dozen dolphins that where killed by red tide in manatee and Sarasota in Florida, Also let’s pray for all dolphins and marine life that may be affected by red tide❤️🙏🙏 #savethemarinelife #RedTide. ","330723215",FALSE,2018-11-28 22:06:07,"everyone","1067902483429765121","3047641873","en","1067902483429765121",FALSE,"Mars","https://pbs.twimg.com/profile_images/1271893561072648199/8uKSXotR_normal.jpg",FALSE,"AlyssaTalner","2015-02-27T20:18:40.000Z","Alyssa Talner","Self-taught contortionist/handbalancer/aerialist, Tiktok: Alyssatalner, snapchat: Alyssatalner","1306632853577502727","https://t.co/l2604vB2jF","700eeb799fa55a4b",2,0,3,0,0,246,578,3247,1,"@CoziZuehlsdorff @CMAquarium @AustinHighsmith Let’s take a moment To Remember the dozen dolphins that where killed by red tide in manatee and Sarasota in Florida, Also let’s pray for all dolphins and marine life that may be affected by red tide❤️🙏🙏 #savethemarinelife #RedTide"
"84","I am glad to hear that @GovRonDeSantis is working on a project for cleaning up the Gulf coast and hopefully eliminate in time #RedTide  
It might take about 20 years but we can do it!. ",NA,FALSE,2019-02-07 04:36:50,"everyone","1093367963384799232","106274105","en","1093367963384799232",FALSE,"Tarpon Springs, FL","https://pbs.twimg.com/profile_images/1620869137080754177/OLS7Ze2Y_normal.jpg",FALSE,"ChristianDem47","2010-01-19T01:36:48.000Z","R Wharton (TOR)","Born in #Philadelphia, now a resident of Tampa Bay #Christian, I love the Lord and political debates #BodyLife #Disabled #UniteBlue Studied Bible at @CairnU",NA,"https://t.co/oqhtSkfP7s","4ad609c5e10fc033",0,0,0,0,0,3396,4634,135248,125,"I am glad to hear that @GovRonDeSantis is working on a project for cleaning up the Gulf coast and hopefully eliminate in time #RedTide  
It might take about 20 years but we can do it!"
"85","is #redtide gone?! #Clearwaterbeach. ",NA,FALSE,2019-02-26 14:57:11,"everyone","1100409445429915650","39267892","en","1100409445429915650",FALSE,"[PA]-[FL]","https://pbs.twimg.com/profile_images/1035347749733105664/ma-xhinJ_normal.jpg",FALSE,"DuhhItzTee","2009-05-11T15:06:43.000Z","Est_Tee🧖‍♀️","Licensed Esthetician🧖‍♀️ Probly at the beach smokin a blunt☀️","1142159722604310528",NA,"61eefa163263bef0",0,0,0,0,0,1121,1171,141773,13,"is #redtide gone?! #Clearwaterbeach"
"86","Bumber to  bumber traffic  expensive over crowded  overvdeveloped red tide not to mention  scientoligist out to con people on the beach.This place gives me a headache.  From Discover on Google . https   www orlandosentinel com travel beach os ae clearwater beach best beach in the us 20190226 story amp html",NA,FALSE,2019-02-26 23:58:56,"everyone","1100545781327630337","804193158330544128","en","1100545781327630337",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,1,0,0,84,273,17416,1,"Bumber to  bumber traffic  expensive over crowded  overvdeveloped red tide not to mention  scientoligist out to con people on the beach.This place gives me a headache.  From Discover on Google https://t.co/KK9bfsyXAX"
"87","Humbled by the opportunity to be part of a diverse high performance team who was recognized in 8 categories by @APWAFlorida #Westcoast Chapter #AnnualAwards #ProjectsOfTheYear #ProfessionalsOfTheYear #Scholarships #RedTide #Transportation #PinellasPW #PinellasMC . https   twitter com gatoraddie status 1105952811521585153 photo 1",NA,FALSE,2019-03-13 22:04:32,"everyone","1105952811521585153","2424745219","en","1105952811521585153",FALSE,"Tampa Bay","https://pbs.twimg.com/profile_images/1037607116004057088/EqtmGFtF_normal.jpg",FALSE,"gatoraddie","2014-04-03T03:35:48.000Z","Addie Javed, PWD","#PublicWorks visionary, former #City/#CountyEngineer, #PastPresident @FSASCE, Nationally Recognized @ENR_SE @FCCManagers & @csENGINEERmag, #Spartan #Gator",NA,NA,"700eeb799fa55a4b",5,1,13,0,0,815,4980,5832,42,"Humbled by the opportunity to be part of a diverse high performance team who was recognized in 8 categories by @APWAFlorida #Westcoast Chapter #AnnualAwards #ProjectsOfTheYear #ProfessionalsOfTheYear #Scholarships #RedTide #Transportation #PinellasPW #PinellasMC https://t.co/iTbmZr1PUM"
"88","@gatoraddie @APWAFlorida @PinellasCoNews @PCGovCareers @APWATWEETS @APWAGovAffairs @FCCManagers @FLCities @ICMA @UF @TBNwebmaster Congratulations! #ImportantWork getting done. ","2424745219",FALSE,2019-03-13 22:38:32,"everyone","1105952811521585153","37486774","en","1105961365678813185",FALSE,"Pinellas County, FL","https://pbs.twimg.com/profile_images/1606397788992020483/7JaN06X1_normal.jpg",FALSE,"VoteJustice","2009-05-03T19:53:27.000Z","Charlie Justice","Personal acct of Charlie Justice.",NA,NA,"5d231ed8656fcf5a",0,0,2,0,0,2062,1646,17789,82,"@gatoraddie @APWAFlorida @PinellasCoNews @PCGovCareers @APWATWEETS @APWAGovAffairs @FCCManagers @FLCities @ICMA @UF @TBNwebmaster Congratulations! #ImportantWork getting done"
"89","@craigtimes @jimmybuffett @urbanmark They all can watch all the dead fish floating on the surface of the water from the red tide while they sip thier margaretavil drinks.. ","62575859",FALSE,2019-03-18 15:10:54,"everyone","1107645172282732552","804193158330544128","en","1107660657326018560",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@craigtimes @jimmybuffett @urbanmark They all can watch all the dead fish floating on the surface of the water from the red tide while they sip thier margaretavil drinks."
"90","@craigtimes Florida already is becoming like Calcutta the gulf of mexico is polluted yearly with red tide full of dead fish and it gets worse every year.the next thing will be bodies floating ontop of the dead fish like the gangees. ","62575859",FALSE,2019-03-20 14:39:11,"everyone","1108369834033774593","804193158330544128","en","1108377451015614470",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@craigtimes Florida already is becoming like Calcutta the gulf of mexico is polluted yearly with red tide full of dead fish and it gets worse every year.the next thing will be bodies floating ontop of the dead fish like the gangees"
"91","This Acting Admins statement that research is not a core function of algae bloom prediction and prevention is dumb beyond belief!  @SenRickScott @marcorubio this person should not ever be considered for any higher appointment. . https   twitter com RepCharlieCrist status 1110976026451021824",NA,FALSE,2019-03-27 22:39:09,"everyone","1111034951863074816","4331273973","en","1111034951863074816",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/671393075701424128/ZK_HYnkq_normal.jpg",FALSE,"Brian_R_Usher","2015-11-30T17:59:57.000Z","Brian Usher","Management Consultant, President of APWA 2015-2016. Retired Public Works Director 42 years Public Works Administration and Emergency Managment Instructor",NA,NA,"e54569d90c7032c0",0,0,1,0,0,586,139,3132,8,"This Acting Admins statement that research is not a core function of algae bloom prediction and prevention is dumb beyond belief!  @SenRickScott @marcorubio this person should not ever be considered for any higher appointment. https://t.co/0jYQx43acm"
"92","2019 Red Tide Summit at Sheraton Sand Key...hoping for some positive information &amp; change to deal with this horrible situation! Longest red tide in history… . https   www instagram com p BvkYXiEAgynOMOvV904oDFylbsHG9pP5z2ZHT40",NA,TRUE,2019-03-28 22:17:29,"everyone","1111391887347408898","3263398385","en","1111391887347408898",FALSE,"St Pete Beach, FL","https://pbs.twimg.com/profile_images/723488742569312256/Pm_9MNQe_normal.jpg",FALSE,"BeachParadiseHm","2015-05-16T20:14:28.000Z","Beach Paradise Homes","Realtor Denise Mohr McLean with a much better brokerage Future Home Realty Inc https://t.co/4zZkbXUpsO",NA,"https://t.co/i5X7VVQwXB","01c8a3ac38cc8902",0,0,0,0,0,53,127,864,9,"2019 Red Tide Summit at Sheraton Sand Key...hoping for some positive information &amp; change to deal with this horrible situation! Longest red tide in history… https://t.co/yibYyH43xT"
"93","@TonyOrtega94 You mean it took 6 idiots to kill one endangered animal?these are the same kind of  rednecks that are in Florida destroying the environment with overdevelopment.stealing property.and building golf courses that pollute our waterways and contribute to red tide propblems.. ","837570356",FALSE,2019-04-08 01:50:33,"everyone","1115049394565468160","804193158330544128","en","1115069385624961024",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@TonyOrtega94 You mean it took 6 idiots to kill one endangered animal?these are the same kind of  rednecks that are in Florida destroying the environment with overdevelopment.stealing property.and building golf courses that pollute our waterways and contribute to red tide propblems."
"94","@lizzo @SheWhoShrieks This is what causes red tide and kills all the marinelife. ","323417384",FALSE,2019-04-13 12:30:03,"everyone","1116870616626319362","804193158330544128","en","1117042259986456578",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@lizzo @SheWhoShrieks This is what causes red tide and kills all the marinelife"
"95","""Algae blooms. Iguanas headed north. That’s climate change.""

It appears that my new adopted home has...some issues.
 😳 . https   www tampabay com opinion editorials algae blooms iguanas headed north thats climate change editorial 20190705",NA,FALSE,2019-07-08 13:56:25,"everyone","1148229352506712064","1497275971","en","1148229352506712064",FALSE,"242mi SE from Two Egg, Florida","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"Tom4nash","2013-06-10T03:32:56.000Z","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","1604684096885735424",NA,"700eeb799fa55a4b",0,1,3,0,0,766,3204,51213,21,"""Algae blooms. Iguanas headed north. That’s climate change.""

It appears that my new adopted home has...some issues.
 😳 https://t.co/y1gK1Tyttw"
"96","@Tom4nash That's what happens when you choose Florida as your new home.. ","1497275971",FALSE,2019-07-08 14:14:46,"everyone","1148229352506712064","867354464","en","1148233971072770049",FALSE,NA,"https://pbs.twimg.com/profile_images/1090407831810068480/gqy8hw6e_normal.jpg",FALSE,"Limubai_bol","2012-10-08T03:27:44.000Z","MElon Bol","Centrist, caustic, sarcastic, & fiscally responsible (abhor the word conservative these days). There is more good in this world than evil. Stay Classy We Must!","866688248344702976",NA,NA,0,1,1,0,0,140,109,39441,3,"@Tom4nash That's what happens when you choose Florida as your new home."
"97","@Limubai_bol I'm still balancing the for/against factors but, for the foreseeable future, it's still ""for."" 😏. ","867354464",FALSE,2019-07-08 14:20:33,"everyone","1148229352506712064","1497275971","en","1148235425804369920",FALSE,"242mi SE from Two Egg, Florida","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"Tom4nash","2013-06-10T03:32:56.000Z","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","1604684096885735424",NA,"700eeb799fa55a4b",0,1,0,0,0,766,3204,51217,21,"@Limubai_bol I'm still balancing the for/against factors but, for the foreseeable future, it's still ""for."" 😏"
"98","@Tom4nash We want you to be the dedicated ""only in Florida "" story source.. ","1497275971",FALSE,2019-07-08 14:21:30,"everyone","1148229352506712064","867354464","en","1148235663474479104",FALSE,NA,"https://pbs.twimg.com/profile_images/1090407831810068480/gqy8hw6e_normal.jpg",FALSE,"Limubai_bol","2012-10-08T03:27:44.000Z","MElon Bol","Centrist, caustic, sarcastic, & fiscally responsible (abhor the word conservative these days). There is more good in this world than evil. Stay Classy We Must!","866688248344702976",NA,NA,0,1,1,0,0,140,109,39441,3,"@Tom4nash We want you to be the dedicated ""only in Florida "" story source."
"99","@Limubai_bol I find them amusing so I tend to gravitate to them. Also, they always say to write what you know. 😏. ","867354464",FALSE,2019-07-08 14:24:13,"everyone","1148229352506712064","1497275971","en","1148236348173824000",FALSE,"242mi SE from Two Egg, Florida","https://pbs.twimg.com/profile_images/1588584814357188608/1ltH9cpo_normal.jpg",FALSE,"Tom4nash","2013-06-10T03:32:56.000Z","Ｔｈｏｍａｓ Ｆｏｒｎａｓｈ","Kentucky ex-pat. Societally Inclusive, Fiscally Sane #Centrist. Fan of @KentuckyMBB, @UKFootball, @Reds & @Arsenal. Music Aficionado. Avid Reader.","1604684096885735424",NA,"700eeb799fa55a4b",0,0,1,0,0,766,3204,51217,21,"@Limubai_bol I find them amusing so I tend to gravitate to them. Also, they always say to write what you know. 😏"
"100","@Helenhs Floriduh with Governor DeTrump, Red Tide Rick and Marco Rubbles. We need to take back the Sunshine state from 🦊 zombies. ","17490707",FALSE,2019-08-03 15:10:52,"everyone","1157655252662927365","838439250249023489","en","1157670175149363202",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,"rhaton13","2017-03-05T17:21:09.000Z","Salt Water Hippie","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",NA,NA,"e54569d90c7032c0",0,0,1,0,0,3529,4880,53470,4,"@Helenhs Floriduh with Governor DeTrump, Red Tide Rick and Marco Rubbles. We need to take back the Sunshine state from 🦊 zombies"
"101","@craigtimes @DavidFleshler And more red tide. ","62575859",FALSE,2019-08-05 03:02:12,"everyone","1158129539907764224","804193158330544128","en","1158211573992841217",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@craigtimes @DavidFleshler And more red tide"
"102","@CraigCo62 Wont effect Red Tide Rick. He stole plenty of Medicare money and now he's  on Putins payroll. ","1721163391",FALSE,2019-08-13 12:05:23,"everyone","1160979899508809728","838439250249023489","en","1161247373038936070",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,"rhaton13","2017-03-05T17:21:09.000Z","Salt Water Hippie","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3529,4880,53470,4,"@CraigCo62 Wont effect Red Tide Rick. He stole plenty of Medicare money and now he's  on Putins payroll"
"103","@craigtimes Golf courses are the biggest polluters of water ways lakes , waterways and contribute to the red tide . they are no good.. ","62575859",FALSE,2019-08-16 00:54:57,"everyone","1162030256066355200","804193158330544128","en","1162165815992561665",FALSE,"Clearwater, FL","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"torchured2","2016-12-01T05:19:24.000Z","spwog","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","1283490569017274375",NA,"700eeb799fa55a4b",0,0,0,0,0,84,273,17416,1,"@craigtimes Golf courses are the biggest polluters of water ways lakes , waterways and contribute to the red tide . they are no good."
"104","@SenRickScott @realDonaldTrump @netanyahu Retire Red Tide Rick. Dont you have some older persons hath care money to steal?. ","131546062",FALSE,2019-08-16 13:34:35,"everyone","1162105590937772032","838439250249023489","en","1162356984101969921",FALSE,"Largo, FL","https://pbs.twimg.com/profile_images/864088799948746752/_5X7Pv9k_normal.jpg",FALSE,"rhaton13","2017-03-05T17:21:09.000Z","Salt Water Hippie","Retired special education teacher and drug counselor. love RPG and Ticket to Ride. 60s music.  GQP must go.",NA,NA,"e54569d90c7032c0",0,0,0,0,0,3529,4880,53470,4,"@SenRickScott @realDonaldTrump @netanyahu Retire Red Tide Rick. Dont you have some older persons hath care money to steal?"
