"","text","in_reply_to_user_id","possibly_sensitive","created_at.x","reply_settings","conversation_id","author_id","lang","id","protected","profile_image_url","verified","username","created_at.y","name","description","location","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"103","Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",NA,FALSE,2021-06-25 21:15:07,"everyone","1408534244364853255","15750898","en","1408534244364853255",FALSE,"https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg",TRUE,"FOX13News","2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","Tampa, FL","1598030799273660422","https://t.co/MUtKcxEsVq",0,0,1,0,0,377200,4626,258193,1876,NA,"Slowly but surely, red tide is making its way up the coast.  https://t.co/kig69ueVV2",FALSE
"104","Slowly but surely, red tide is making its way up the coast.  . https   www fox13news com news red tide detected near pasco county",NA,FALSE,2021-06-26 09:15:09,"everyone","1408715445667086338","15750898","en","1408715445667086338",FALSE,"https://pbs.twimg.com/profile_images/1459177564178681893/Y3jxK1Xd_normal.jpg",TRUE,"FOX13News","2008-08-06T15:12:10.000Z","FOX 13 Tampa Bay","Bringing you the important stuff, like breaking news & weather alerts. But also plenty of fun stories, like sports updates and all those #WeLiveHere tales.","Tampa, FL","1598030799273660422","https://t.co/MUtKcxEsVq",0,0,4,0,0,377200,4626,258193,1876,NA,"Slowly but surely, red tide is making its way up the coast.  https://t.co/kw3U3wvyJD",FALSE
"105",". https   www fox13news com news red tide detected near pasco county amp",NA,FALSE,2021-06-27 19:14:37,"everyone","1409228692761591808","1397884398809255936","zxx","1409228692761591808",FALSE,"https://pbs.twimg.com/profile_images/1530232600148819971/QEqRhoXk_normal.jpg",FALSE,"Stunned95005444","2021-05-27T11:56:47.000Z","Stunned","Detecting the corruption abducting Florida...no dm please..",NA,"1429461640932728836",NA,0,0,0,0,0,1377,4877,48028,3,NA,"https://t.co/GXThYvk0FS",FALSE
"106","The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",NA,FALSE,2021-06-30 12:16:06,"everyone","1410210533773434882","330332873","en","1410210533773434882",FALSE,"https://pbs.twimg.com/profile_images/747460336366792704/LtjBsB9A_normal.jpg",FALSE,"PascoCountyPIO","2011-07-06T13:20:37.000Z","Pasco County PIO","Official Pasco County, FL Gov. page; not monitored 24/7. Customer Service: 727.847.2411. Emergencies: 911. Posting Disclaimer: https://t.co/GFrAjB5qp6…","New Port Richey, FL",NA,"https://t.co/GtpqLTEznd",2,0,3,0,0,3997,374,4824,84,NA,"The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit: https://t.co/F6L7vfTIQ9 https://t.co/nxKjKXfq0L",FALSE
"107","RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",NA,FALSE,2021-06-30 12:23:37,"everyone","1410212425429880843","1035653732481028100","en","1410212425429880843",FALSE,"https://pbs.twimg.com/profile_images/1587447156440530944/DHNi73IY_normal.jpg",FALSE,"lorstang","2018-08-31T22:21:06.000Z","Lori❤🇺🇸❤🇺🇸❤ I stand with America.","❤“Never waste a minute thinking about people you don’t like.”
~Dwight D. Eisenhower~🇺🇸
Silence is the best response to a fool.","Florida",NA,NA,2,0,0,0,0,1761,2511,105882,1,NA,"RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit: https://t.co/F6L7vfTIQ9 https://t.co/nxKjKXfq0L",FALSE
"108","RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit:  . https   www facebook com FWCResearch posts 4982464305102929. https   twitter com PascoCountyPIO status 1410210533773434882 photo 1",NA,FALSE,2021-06-30 15:40:37,"everyone","1410262001910169601","3912994635","en","1410262001910169601",FALSE,"https://pbs.twimg.com/profile_images/1588560871466352642/Pup_sqza_normal.jpg",FALSE,"PascoGovAffairs","2015-10-09T23:05:22.000Z","Pasco County IGA","The official Twitter page of the Pasco County, FL Intergovernmental Affairs Department.",NA,NA,"https://t.co/5R4Wt48dHd",2,0,0,0,0,1787,637,18688,33,NA,"RT @PascoCountyPIO: The FWC Fish and Wildlife Research Institute is reporting red tide blooms in #PascoCounty. To learn more, including how to report fish kills, visit: https://t.co/F6L7vfTIQ9 https://t.co/nxKjKXfq0L",FALSE
"109","RED TIDE UPDATE: Suspected #redtide-related fish kills were reported in Hillsborough, Pasco, and Pinellas Counties, and suspected red tide-related respiratory problems were reported in Pinellas and Sarasota Counties. #swfl . https   news wgcu org 2021 02 11 red tide report",NA,FALSE,2021-07-01 17:33:11,"everyone","1410652719635779587","73450877","en","1410652719635779587",FALSE,"https://pbs.twimg.com/profile_images/1191408483263926272/xIuIYXJy_normal.jpg",TRUE,"wgcu","2009-09-11T18:36:50.000Z","WGCU Public Media","Broadcasting Quality Television and Radio to Southwest Florida Southwest Florida’s @NPR station 📡 90.1 FM/91.7 FM Southwest Florida’s @PBS station 📺 HDTV 30.1","Fort Myers, Florida",NA,"https://t.co/uJhqoXch0A",0,0,0,0,0,4061,748,34126,297,NA,"RED TIDE UPDATE: Suspected #redtide-related fish kills were reported in Hillsborough, Pasco, and Pinellas Counties, and suspected red tide-related respiratory problems were reported in Pinellas and Sarasota Counties. #swfl https://t.co/zmaI37rvWA",FALSE
"110","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida newtampa s hnk47 high levels red tide detected hillsborough pasco counties. https   twitter com C21Tampa status 1410656726278316032 photo 1",NA,FALSE,2021-07-01 17:49:06,"everyone","1410656726278316032","1151127713815678978","en","1410656726278316032",FALSE,"https://pbs.twimg.com/profile_images/1151127828588613632/sx0zNy_e_normal.jpg",FALSE,"C21Tampa","2019-07-16T13:53:28.000Z","Century 21 Affiliated - New Tampa","We’re CENTURY 21 Affiliated, a real estate organization obsessed with providing better real estate services for the dynamic real estate market.","Tampa, FL",NA,NA,0,0,0,0,0,41,16,12271,0,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties https://t.co/nOEvox3fFC https://t.co/qaDCCTyloe",FALSE
"111","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties  . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties. https   twitter com TampaBaysGuru status 1410657476127588354 photo 1",NA,FALSE,2021-07-01 17:52:05,"everyone","1410657476127588354","1153349809857806336","en","1410657476127588354",FALSE,"https://pbs.twimg.com/profile_images/1376917517373894658/-r4OdH7O_normal.jpg",FALSE,"TampaBaysGuru","2019-07-22T17:03:17.000Z","Tampa Bay's Guru","William ""Bill"" Zeltman III is your Guru in the Tampa Bay Area. Bill knows the area including neighborhoods, schools, local businesses, restaurants, and more.","Tampa, FL",NA,"https://t.co/FXeBjqjZi2",0,0,1,0,0,159,406,23184,3,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties https://t.co/miuDgNF5Dj https://t.co/KLQm9PbohK",FALSE
"112","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida palmharbor s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:02:03,"everyone","1410659984044593152","163514247","en","1410659984044593152",FALSE,"https://pbs.twimg.com/profile_images/940300116962951168/abuTJV7S_normal.jpg",FALSE,"PalmHarborPatch","2010-07-06T16:22:24.000Z","Palm Harbor Patch","Local news, alerts, events and more. We’re your source for all things Palm Harbor.","Palm Harbor, FL",NA,"https://t.co/4EjSX2Jk7S",0,0,0,0,0,1746,1747,17990,29,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/Job1TGVUha",FALSE
"113","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida largo s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:05:35,"everyone","1410660872821907457","163510342","en","1410660872821907457",FALSE,"https://pbs.twimg.com/profile_images/940292037420527617/EFkOp9QC_normal.jpg",FALSE,"LargoPatch","2010-07-06T16:11:05.000Z","Largo Patch","Local news, alerts, events and more. We’re your source for all things Largo.","Largo, FL",NA,"https://t.co/luJ20ylsEb",0,0,0,0,0,1244,966,21251,45,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/dwICsY371T",FALSE
"114","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida dunedin s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:05:35,"everyone","1410660872658337796","163494221","en","1410660872658337796",FALSE,"https://pbs.twimg.com/profile_images/940281004610031618/sbedZkw4_normal.jpg",FALSE,"DunedinPatch","2010-07-06T15:22:21.000Z","Dunedin Patch","Local news, alerts, events and more. We’re your source for all things Dunedin.","Dunedin, FL",NA,"https://t.co/NjSCrYvQEQ",0,0,0,0,0,1392,157,21560,28,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/YxG1Yqhnmq",FALSE
"115","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:05:37,"everyone","1410660881193594882","163536467","en","1410660881193594882",FALSE,"https://pbs.twimg.com/profile_images/940315520930267136/nm3L2X9k_normal.jpg",FALSE,"SouthTampaPatch","2010-07-06T17:29:04.000Z","South Tampa Patch","Local news, alerts, events and more. We’re your source for all things South Tampa.","South Tampa, FL",NA,"https://t.co/sZ1bMkFGOd",0,0,0,0,0,2194,421,29864,49,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/MyiHGg3xyb",FALSE
"116","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida westchase s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:05:37,"everyone","1410660881189515269","163538566","en","1410660881189515269",FALSE,"https://pbs.twimg.com/profile_images/940323887987822592/iUCn5pAm_normal.jpg",FALSE,"WestchasePatch","2010-07-06T17:35:11.000Z","Westchase Patch","Local news, alerts, events and more. We’re your source for all things Westchase.","Westchase, FL",NA,"https://t.co/IL9A7rUeIM",0,0,0,0,0,772,759,14813,28,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/y5Ooso7byT",FALSE
"117","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida gulfport s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:09:15,"everyone","1410661797141569548","163498972","en","1410661797141569548",FALSE,"https://pbs.twimg.com/profile_images/940291177122750464/88TBWuWr_normal.jpg",FALSE,"GulfportPatch","2010-07-06T15:36:28.000Z","Gulfport Patch","Local news, alerts, events and more. We’re your source for all things Gulfport.","Gulfport, FL",NA,"https://t.co/LH3thZ8tKE",0,0,0,0,0,540,82,18471,22,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/5FwTyHXMD5",FALSE
"118","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida seminoleheights s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:12:49,"everyone","1410662694580072453","218727753","en","1410662694580072453",FALSE,"https://pbs.twimg.com/profile_images/940314542298431488/sWuUOAqZ_normal.jpg",FALSE,"SemHeightsPatch","2010-11-23T03:15:53.000Z","SemHeights Patch","Local news, alerts, events and more. We’re your source for all things Seminole Heights.","Seminole Heights, FL",NA,"https://t.co/whMLdV3wxN",0,0,0,0,0,1554,817,21295,54,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/OWqjcZ8rx1",FALSE
"119","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida clearwater s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:12:49,"everyone","1410662692776513541","163492512","en","1410662692776513541",FALSE,"https://pbs.twimg.com/profile_images/940278759386574848/6zlHtg0E_normal.jpg",FALSE,"ClearwaterPatch","2010-07-06T15:17:30.000Z","Clearwater Patch","Local news, alerts, events and more. We’re your source for all things Clearwater.","Clearwater, FL",NA,"https://t.co/YoeVvbiJTi",0,0,0,0,0,1796,946,24897,51,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/I4oD5cqybv",FALSE
"120","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida safetyharbor s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:12:49,"everyone","1410662692701065226","163515782","en","1410662692701065226",FALSE,"https://pbs.twimg.com/profile_images/940313797348114432/E26fz6U6_normal.jpg",FALSE,"SHarborPatch","2010-07-06T16:26:57.000Z","Safety Harbor Patch","Local news, alerts, events and more. We’re your source for all things Safety Harbor.","Safety Harbor, FL",NA,"https://t.co/fXc19U6qxp",0,0,0,0,0,537,25,18365,11,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/O67iW5KyGZ",FALSE
"121","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida eastlake s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:12:49,"everyone","1410662692487106562","163497077","en","1410662692487106562",FALSE,"https://pbs.twimg.com/profile_images/940289768851509248/dCgRtv0J_normal.jpg",FALSE,"EastLakePatch","2010-07-06T15:30:47.000Z","East Lake Patch","Local news, alerts, events and more. We’re your source for all things East Lake.","East Lake, FL",NA,"https://t.co/r7mUNF9ZeZ",0,0,0,0,0,152,38,16699,10,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/M7EXoh4Xm5",FALSE
"122","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida lutz s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:16:23,"everyone","1410663590059782146","750515792","en","1410663590059782146",FALSE,"https://pbs.twimg.com/profile_images/940294556582473728/PCuHsWv3_normal.jpg",FALSE,"LutzFLPatch","2012-08-11T02:53:37.000Z","Lutz Patch","Local news, alerts, events and more. We’re your source for all things Lutz.","Lutz, FL",NA,"https://t.co/cGAYx259tg",0,0,0,0,0,625,296,17786,14,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/Fvc76P937J",FALSE
"123","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida carrollwood s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:16:23,"everyone","1410663590026264578","163491769","en","1410663590026264578",FALSE,"https://pbs.twimg.com/profile_images/940278530021003264/Dinv_2_n_normal.jpg",FALSE,"CwoodPatch","2010-07-06T15:15:30.000Z","Carrollwood Patch","Local news, alerts, events and more. We’re your source for all things Carrollwood and Northdale.","Carrollwood, FL",NA,"https://t.co/oaGbvIp1C8",0,0,0,0,0,783,645,22122,30,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/CkKkwaVAmD",FALSE
"124","The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. . https   patch com florida pinellasbeaches s hnk47 high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-01 18:17:46,"everyone","1410663937323024385","163514851","en","1410663937323024385",FALSE,"https://pbs.twimg.com/profile_images/974301343379742720/SdlNZLWh_normal.jpg",FALSE,"PinellasPatch","2010-07-06T16:24:18.000Z","Pinellas Patch","Local news, alerts, events and more. We're your source for all things Pinellas.","Pinellas Park, FL",NA,"https://t.co/MFlN6JYAKa",0,0,0,0,0,370,71,10664,22,NA,"The FWC said the highest concentrations were found at Sunken Island in the Hillsborough Bay, Anclote Key, Sand Key and Snake Key. https://t.co/wt6SgRrswH",FALSE
"125","Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay . https   twitter com abcactionnews status 1410508472555278338",NA,FALSE,2021-07-01 21:52:42,"everyone","1410718029902663680","807410845026283520","en","1410718029902663680",FALSE,"https://pbs.twimg.com/profile_images/1384664334647894022/tL1zjH9y_normal.jpg",FALSE,"realBLOTUS","2016-12-10T02:25:21.000Z","Real Bird🐦Lover❤ of the US","I burn🔥🤥 lies like #TrumpusCorruptus et al. burn🔥 facts. I VOTE! I'm for a Clean Environment, Fairness, True Equality, Healthcare, Gun Control, & TRUTH!","United States","1076386037147029504",NA,1,0,1,0,0,370,1303,16958,1,NA,"Welcome to Florida, home of lax building code enforcement, radioactive #PineyPoint ocean water, 
#RedTide in Tampa Bay &amp; the Gulf as far north as Pasco. The Florida dream is a Florida nightmare.

Concerns raised over red tide, dead fish in Tampa Bay https://t.co/PZohBoOkLu",FALSE
"126","High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-02 10:15:07,"everyone","1410904862251008006","534263140","en","1410904862251008006",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues","2012-03-23T12:49:26.000Z","Florida Issues","",NA,NA,NA,3,0,1,0,0,1025,11,135944,38,NA,"High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts",FALSE
"127","red tide at anclote key - The Hull Truth - Boating and Fishing Forum -  #GoogleAlerts. https   www thehulltruth com florida georgia 1171633 red tide anclote key html",NA,FALSE,2021-07-02 10:35:06,"everyone","1410909891498287107","534263140","en","1410909891498287107",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues","2012-03-23T12:49:26.000Z","Florida Issues","",NA,NA,NA,1,0,0,0,0,1025,11,135944,38,NA,"red tide at anclote key - The Hull Truth - Boating and Fishing Forum - https://t.co/Gi3mbfHSk9 #GoogleAlerts",FALSE
"128","RT @FloridaIssues: red tide at anclote key - The Hull Truth - Boating and Fishing Forum -  #GoogleAlerts. https   www thehulltruth com florida georgia 1171633 red tide anclote key html",NA,FALSE,2021-07-02 14:31:37,"everyone","1410969414376304643","2414913756","en","1410969414376304643",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida","1222268511134896129",NA,1,0,0,0,0,14255,13707,1103614,336,NA,"RT @FloridaIssues: red tide at anclote key - The Hull Truth - Boating and Fishing Forum - https://t.co/Gi3mbfHSk9 #GoogleAlerts",FALSE
"129","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-02 14:33:18,"everyone","1410969839666073601","2414913756","en","1410969839666073601",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida","1222268511134896129",NA,3,0,0,0,0,14255,13707,1103614,336,NA,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts",FALSE
"130","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-02 14:39:34,"everyone","1410971416602808327","1628164556","en","1410971416602808327",FALSE,"https://pbs.twimg.com/profile_images/869504373063340032/2e8IfLXP_normal.jpg",FALSE,"LeannaPearce","2013-07-28T15:48:30.000Z","Human Power 🗣🗳","I am happiest when I serve the social good. I 💘 community spirit and activism.

At times it is important to not be part of the group think (thx mom)","North Florida","987656228418605056","https://t.co/6iXFmHgir9",3,0,0,0,0,1367,1303,37569,7,NA,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts",FALSE
"131","RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties -  #GoogleAlerts. https   patch com florida southtampa high levels red tide detected hillsborough pasco counties",NA,FALSE,2021-07-02 14:45:00,"everyone","1410972782280777729","821873849176358912","en","1410972782280777729",FALSE,"https://pbs.twimg.com/profile_images/927213044211568641/AuOBUcgC_normal.jpg",FALSE,"KathyHoldshope","2017-01-19T00:16:10.000Z","Kathy Huffman☮️💙","#RESIST #KEEPKRATOMLEGAL #WATERISLIFE #FreeRealityWinner
☮️",NA,NA,NA,3,0,0,0,0,11218,11576,356564,9,NA,"RT @FloridaIssues: High Levels Of Red Tide Detected In Hillsborough, Pasco Counties - https://t.co/RVxOFST4cQ #GoogleAlerts",FALSE
"132","Red Tide continues to take its toll on Tampa Bay waters - including those along St. Petersburg’s downtown. The latest from @wusf . https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",NA,FALSE,2021-07-02 23:51:32,"everyone","1411110319884275716","390281832","en","1411110319884275716",FALSE,"https://pbs.twimg.com/profile_images/895965480438996994/72cmaIZw_normal.jpg",TRUE,"MaryShedden","2011-10-13T18:55:53.000Z","Mary Shedden","News Director @NPR affiliate @WUSF, former @HealthNewsFL editor, @TBO.com, @TheAlligator, @UFJSchool Alum. She/Her","Tampa, Florida",NA,"https://t.co/rAtiHyApXZ",0,0,0,0,0,2943,2932,9805,163,NA,"Red Tide continues to take its toll on Tampa Bay waters - including those along St. Petersburg’s downtown. The latest from @wusf https://t.co/hUHDpKvGZq",FALSE
"133","Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",NA,FALSE,2021-07-03 13:23:41,"everyone","1411314705818439686","534263140","en","1411314705818439686",FALSE,"https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg",FALSE,"FloridaIssues","2012-03-23T12:49:26.000Z","Florida Issues","",NA,NA,NA,2,0,1,0,0,1025,11,135944,38,NA,"Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts",FALSE
"134","The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: . https   tampabaytimes fl newsmemory com",NA,FALSE,2021-07-03 13:30:26,"everyone","1411316404490493955","2392884301","en","1411316404490493955",FALSE,"https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg",FALSE,"Colleen_ham1","2014-03-16T15:23:34.000Z","Colleen Hamilton","8 Time Emmy Award-Winning Producer/Director/Writer. Documentaries. Spent decades as a TV News reporter, producer, executive producer.","Clearwater, FL","716077324786135040",NA,0,0,0,0,0,2247,3255,105557,76,NA,"The worst of the Red Tide outbreaks in the Tampa Bay area are Tampa Bay itself, which has left scores of dead fish along the St. Petersburg &amp; Tampa waterfronts, &amp; the southwest coast of Pasco County, including Anclote Key: https://t.co/Wt2fDptDdn",FALSE
"135","RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",NA,FALSE,2021-07-03 15:06:49,"everyone","1411340660192460804","2414913756","en","1411340660192460804",FALSE,"https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg",FALSE,"LeChatNoire4","2014-03-27T21:29:48.000Z","Le Chat Biden Democrat","#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s","Florida","1222268511134896129",NA,2,0,0,0,0,14255,13707,1103614,336,NA,"RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts",FALSE
"136","RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties -  #GoogleAlerts. https   wusfnews wusf usf edu environment 2021 07 02 red tide causing fish kills in pinellas pasco and hillsborough counties",NA,FALSE,2021-07-03 15:11:19,"everyone","1411341791996092425","2392884301","en","1411341791996092425",FALSE,"https://pbs.twimg.com/profile_images/810110635698569216/Bmb1iErT_normal.jpg",FALSE,"Colleen_ham1","2014-03-16T15:23:34.000Z","Colleen Hamilton","8 Time Emmy Award-Winning Producer/Director/Writer. Documentaries. Spent decades as a TV News reporter, producer, executive producer.","Clearwater, FL","716077324786135040",NA,2,0,0,0,0,2247,3255,105557,76,NA,"RT @FloridaIssues: Red Tide Causing Fish Kills In Pinellas, Pasco And Hillsborough Counties - https://t.co/IHT9uOhv7U #GoogleAlerts",FALSE
