"","text","possibly_sensitive","author_id","created_at.x","lang","id","reply_settings","conversation_id","name","profile_image_url","verified","protected","description","username","created_at.y","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","in_reply_to_user_id","pinned_tweet_id","location","url","geo_place_id","text_with_display_links","reply.to.thread.no.term"
"32","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"16048436",2021-04-03 23:08:35,"en","1378484603871170560","everyone","1378484603871170560","🇺🇸🌿🕊🌿🌍","https://pbs.twimg.com/profile_images/3523854119/a4d949cf156b485463758487f7ca2410_normal.jpeg",FALSE,FALSE,"doin my homework : The Blue/Green Owl ❤","towittertoo","2008-08-29T22:49:47.000Z",76,0,0,0,0,1174,2699,178121,61,NA,"1300403119919173632","Philadelphia, PA","https://t.co/T3bqEag9qp",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"33","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"23438841",2021-04-03 23:10:28,"en","1378485080444784644","everyone","1378485080444784644","Benjamin J. Kirby","https://pbs.twimg.com/profile_images/1560741994955161608/ZZayHWrg_normal.jpg",FALSE,FALSE,"Writing + PR + communications + stories + more || Dad x3 + married to @kkmarolf","benjaminjkirby","2009-03-09T14:10:30.000Z",76,0,0,0,0,2990,4400,21619,88,NA,NA,"St Petersburg, FL","https://t.co/vDfHet0PhR",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"34","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"1354938594213949443",2021-04-03 23:12:57,"en","1378485705001816074","everyone","1378485705001816074","Tee Griffith","https://pbs.twimg.com/profile_images/1476560062571323398/1J7AMOsg_normal.jpg",FALSE,FALSE,"♀  🐊 If I'm not in action I'm in traction 🦵😜😱 GENESIS 50:20","TeeGriffith","2021-01-28T23:45:28.000Z",76,0,0,0,0,189,920,25989,3,NA,"1438272127300513795",NA,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"35","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"13058782",2021-04-03 23:13:37,"en","1378485870249009159","everyone","1378485870249009159","Seán Kinane WMNF","https://pbs.twimg.com/profile_images/1519035778059358217/mUPjQqsF_normal.jpg",TRUE,FALSE,"WMNF Community Radio news from #Tampa, #StPete, Sarasota #Florida & beyond. Tweets by WMNF News and Public Affairs Director Seán Kinane. he/him","wmnfnews","2008-02-04T18:22:04.000Z",76,0,0,0,0,6624,2472,74235,359,NA,"1380000214661136388","Tampa, FL USA","https://t.co/bUWYk8x2JM",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"36","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"101334380",2021-04-03 23:16:41,"en","1378486644379029504","everyone","1378486644379029504","Martha Jackovics","https://pbs.twimg.com/profile_images/1013287817097535489/ZwhDpR1v_normal.jpg",FALSE,FALSE,"Political news & opinion.","BeachPeanuts","2010-01-02T22:54:44.000Z",76,0,0,0,0,4775,1530,157504,195,NA,NA,NA,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"37","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"23086574",2021-04-03 23:27:55,"en","1378489470274695169","everyone","1378489470274695169","Arriadna🗽🇺🇸🌻","https://pbs.twimg.com/profile_images/1621671039431487489/Jlwoghr9_normal.jpg",FALSE,FALSE,"Dem💙🇺🇸, human rights, civil rights, a clean☮️🌎✨ #LibertyTree🌳✨7of9🖖(fan acc)✨The Resistance✨#BidenHarris ✨@Arriadna@mastodon.social.com✨","Arriadna","2009-03-06T16:49:30.000Z",76,0,0,0,0,37009,25547,614052,6,NA,"1393060741360537602","WA","https://t.co/HrHqW307fH",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"38","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"253226315",2021-04-03 23:29:10,"en","1378489783501135872","everyone","1378489783501135872","Marilyn McDole","https://pbs.twimg.com/profile_images/551209220541284352/bdB3M4cJ_normal.jpeg",FALSE,FALSE,"Educated in IL, WI & MN. Live in Oregon, WI. A fierce sense of fairness. I love education. Former business education teacher and Financial Spec at UW. #Resist","WIActivist","2011-02-16T20:28:37.000Z",76,0,0,0,0,4074,5007,204115,17,NA,NA,"Oregon, WI",NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"39","@BN9 @My_Dog_Friday Watch The Water!! We were warned!!. ",FALSE,"827004839620124672",2021-04-03 23:31:19,"en","1378490325069488128","everyone","1378466765248868353","HeatherHeavens","https://pbs.twimg.com/profile_images/1641743514248843265/IfjWnXWZ_normal.jpg",FALSE,FALSE,"Stop Settling, Start Living The Live You Deserve! 
❤️~ Be Happy and Grateful! Share Love & Kindness ~ ❤️  
        ✈️ ------- The Sky's The Limit! -------- ✈️","SeekTruthin2020","2017-02-02T04:04:53.000Z",0,0,2,0,0,462,597,5807,0,"17308428",NA,"Chicago, IL","https://t.co/cLNTX4GBCT",NA,"@BN9 @My_Dog_Friday Watch The Water!! We were warned!!",TRUE
"40","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"17178342",2021-04-03 23:32:18,"en","1378490573452099592","everyone","1378490573452099592","drmaggiesa 💙🕶","https://pbs.twimg.com/profile_images/2807627211/3a0d32805c6085aa004907cbcba3c793_normal.png",FALSE,FALSE,"Democrat to the core. The fight continues. See the elephantine mammals site if this site dies @drmaggiesa/mas.to 👉🏼But, I’ll be here until they pull the plug.","drmaggiesa","2008-11-05T02:54:26.000Z",76,0,0,0,0,1632,4930,493651,68,NA,"1387570714102927364","Texas, USA",NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"41","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"1032026516337709063",2021-04-03 23:32:56,"en","1378490731208261635","everyone","1378490731208261635","EileenPettit","https://pbs.twimg.com/profile_images/1245876005736153088/mIAm-NXx_normal.jpg",FALSE,FALSE,"","EileenPettit2","2018-08-21T22:07:50.000Z",76,0,0,0,0,647,2775,11634,0,NA,NA,NA,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"42","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"826244262908002304",2021-04-03 23:36:13,"en","1378491558459281408","everyone","1378491558459281408","9Gen","https://pbs.twimg.com/profile_images/1607122678665584640/-S2XHKJ1_normal.jpg",FALSE,FALSE,"Still and always a Joyful Warrior.","Tsiser45","2017-01-31T01:42:37.000Z",76,0,0,0,0,4024,4916,451043,5,NA,"1462509245178552331",NA,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"43","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"60840767",2021-04-03 23:40:18,"en","1378492586235736067","everyone","1378492586235736067","Zachary Shahan","https://pbs.twimg.com/profile_images/765874400570773504/q2tnX0aN_normal.jpg",FALSE,FALSE,"Human (maybe), writer + chief editor + CEO @CleanTechnica (https://t.co/FKJYeuqAnn)","zshahan3","2009-07-28T07:23:27.000Z",76,0,0,0,0,11147,4267,117044,594,NA,"1442367112173948931","World","https://t.co/GDlKT6yKX8",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"44","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"35241769",2021-04-03 23:45:33,"en","1378493907097554946","everyone","1378493907097554946","Steeler Kim","https://pbs.twimg.com/profile_images/2363606055/oz9pE_normal.jpg",FALSE,FALSE,"Beach Life 🏝, Steeler fan 🖤💛, Student Bagpiper 🎵, Straight Ally🏳️‍🌈, supporter of Women’s Sports 🤸‍♂️","Steeler_Kim","2009-04-25T15:58:22.000Z",76,0,0,0,0,1348,815,16418,48,NA,NA,"St Pete Beach, FL",NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"45","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"873919257238786049",2021-04-03 23:47:32,"en","1378494409021521921","everyone","1378494409021521921","Lovie","https://pbs.twimg.com/profile_images/969258327116050432/zThRg5LT_normal.jpg",FALSE,FALSE,"Wife,Mom,3rd gen DEMOCRAT *IBEW UNION STRONG* *I VET accounts* #OV1 z23 #demcastFl *NO LISTS*","Lovie_19","2017-06-11T15:06:02.000Z",76,0,0,0,0,8896,9362,56588,4,NA,"984235089855991808","United States",NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"46","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"1055910905547014144",2021-04-03 23:52:33,"en","1378495669401440259","everyone","1378495669401440259","@asw2belle/awilliams","https://pbs.twimg.com/profile_images/1442127936392286218/DU09oFmA_normal.jpg",FALSE,FALSE,"animal & environmental advocate ; 🤬TROPHY HUNTING
 #morani 
#freeBunka #Retetielephants 
#freelucy#freemali, #freeDumba 💗long'uro
 RT NOT ENDORSEMENT","AnnSchroederWi2","2018-10-26T19:55:52.000Z",76,0,0,0,0,767,506,127467,5,NA,NA,"USA",NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"47","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"1325998256690778113",2021-04-04 00:05:03,"en","1378498813921476617","everyone","1378498813921476617","Chelmed","https://pbs.twimg.com/profile_images/1498013035339956228/rm44RJtn_normal.jpg",FALSE,FALSE,"Wife, Mother, Grandmother. Business Immigration. Country over Party, Say Gay Everyday, BLM","CathiHelm","2020-11-10T03:06:51.000Z",76,0,0,0,0,74,126,5136,2,NA,NA,NA,NA,NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
"48","RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. . https   www baynews9 com fl tampa news 2021 04 02 small leak from piney point threatens to dump wastewater into tampa bay",FALSE,"18500747",2021-04-04 00:12:25,"en","1378500669938733057","everyone","1378500669938733057","Ben Haygood","https://pbs.twimg.com/profile_images/1132819521570529281/WE8vh9ut_normal.jpg",FALSE,FALSE,"Director of Policy @islesinc|Harper Hayley & Mike’s Dad | ex Cav Scout UNMIH/NATO-IFOR @2dCavalryRegt #Sandy @SHOREsource #Katrina FF/EMT TX @AggieCorps","benhaygood","2008-12-31T06:10:51.000Z",76,0,0,0,0,1852,994,259512,107,NA,NA,"Timeline: Current Events ","https://t.co/Ji850cElsa",NA,"RT @BN9: UPDATE: A state of emergency has been declared in Hillsborough and Pinellas counties due to the potential gypsum stack collapse and leak in Manatee County. https://t.co/tOYQhbWp4q",FALSE
