"","text","in_reply_to_user_id","conversation_id","created_at.x","lang","reply_settings","possibly_sensitive","id","author_id","url","verified","created_at.y","location","protected","username","description","name","profile_image_url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","pinned_tweet_id","text_with_display_links"
"304","@chrislongview I second this message!

Why anyone comes here now. ","800570658929262592","1424860401246916609",2021-08-09 22:31:52,"en","everyone",FALSE,"1424861013833359363","826311271070920704",NA,FALSE,"2017-01-31T06:08:53.000Z","Space Coast, United States",FALSE,"Mjcrjdrvrsoonrf","AF brat,from Rome,NY;AF Vet,Germany lived there 13 yrs;Alum U of Oklahoma,Boomer!Alum Wichita St U,WuShox!ex airline pilot, #VetsResistSquadron","Michael Jackson☮️ #Fight4US #GoodTrouble","https://pbs.twimg.com/profile_images/1545778590574329861/Bz_Q12yp_normal.jpg",1,0,1,0,0,NA,6708,7357,417071,23,"1620266063077453824","@chrislongview I second this message!

Why anyone comes here now"
"305","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference.. ","1410112280","1424860401246916609",2021-08-09 22:32:29,"en","everyone",FALSE,"1424861166069764104","800570658929262592",NA,FALSE,"2016-11-21T05:24:53.000Z","Florida, USA",FALSE,"chrislongview","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",1,2,6,0,0,NA,26052,2415,431836,90,"1283579763215532038","@burnnikiburn well, at least we're gonna be wearing masks on campus now. have you called the school to tell them you want all the kids vaccinated? i was really hoping parents would start weighing in and maybe y'all could make a difference."
"306","@chrislongview And THIS! . https   twitter com gutsywoman19 status 1424861356612796418 photo 1","800570658929262592","1424860401246916609",2021-08-09 22:33:14,"en","everyone",FALSE,"1424861356612796418","1193287659344584709",NA,FALSE,"2019-11-09T22:02:17.000Z",NA,FALSE,"gutsywoman19","#votelikeblackwomen 
 #SheWon #KHive #handmarkedpaperballots #ProtectBlackWomen #ForThePeople  #strongertogether #stillwithher Mother, artist, teacher.","THEE GutsyWoman19🇺🇦🐝 #WeHaveHerBack","https://pbs.twimg.com/profile_images/1461823559383269383/XsAUUvRn_normal.jpg",5,3,3,0,0,NA,2157,4377,160964,5,NA,"@chrislongview And THIS! https://t.co/bSBPi7TxCT"
"307","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!. ","800570658929262592","1424860401246916609",2021-08-09 22:35:33,"en","everyone",FALSE,"1424861939537170437","3398770055",NA,FALSE,"2015-08-01T14:25:11.000Z","FL",FALSE,"Paiyslee","Paiyslee on Spoutible🐳 Politics, Golf. Giants fan. Biden/Harris 2024  Dog nurse. Storm lover.
   ⚽️ Wrexham always.⚽️","Paiyslee","https://pbs.twimg.com/profile_images/1605361153697251328/7iKVPfhg_normal.jpg",1,0,6,0,0,NA,9260,7705,128877,39,"1618002637630345216","@chrislongview Same down here, what are these people thinking? There's a disease running rampant down there...let's go!!!!"
"308","@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online.. ","800570658929262592","1424860401246916609",2021-08-09 22:39:21,"en","everyone",FALSE,"1424862896169836550","1410112280",NA,FALSE,"2013-05-07T12:14:50.000Z",NA,FALSE,"burnnikiburn","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",0,1,3,0,0,NA,237,1060,20368,2,NA,"@chrislongview My kid is going to school vaccinated. The college is saying indoors, masks are required. Outdoors? Only requires in large gatherings. They are holding vaccine clinics out the whazoo. He is prepared for classes to shift online."
"309","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate.. ","800570658929262592","1424860401246916609",2021-08-09 22:39:53,"en","everyone",FALSE,"1424863028059770881","4191273554",NA,FALSE,"2015-11-10T14:46:12.000Z",NA,FALSE,"DeborahCompass","Worked hard for my PhD in Linguistics from Michigan. Retired international educator, now enthusiastic Dem volunteer working to turn Florida blue. #KHive. 💛🐝","Dr. Deb Pierce","https://pbs.twimg.com/profile_images/1361684940321132545/hSAs2hD7_normal.jpg",0,0,0,0,0,NA,920,857,26672,18,"1587793831176437760","@chrislongview You are so right!  We wonder the same thing every time we see an out-of-state plate."
"310","@chrislongview I keep sending him COVID updates for FL on the regular.. ","1410112280","1424860401246916609",2021-08-09 22:40:35,"en","everyone",FALSE,"1424863204866461699","1410112280",NA,FALSE,"2013-05-07T12:14:50.000Z",NA,FALSE,"burnnikiburn","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",0,1,2,0,0,NA,237,1060,20368,2,NA,"@chrislongview I keep sending him COVID updates for FL on the regular."
"311","@chrislongview There's a child in the ICU 45 miles north of Albany NY.. ","800570658929262592","1424860401246916609",2021-08-09 22:41:58,"en","everyone",FALSE,"1424863554331623424","1235375633024286722","https://t.co/lTvBsX4k1D",FALSE,"2020-03-05T01:24:56.000Z","Capital Region, NYS",FALSE,"MarthaFullerV1","#StillWithHer
 #ListentoBlackWomen #JoyfulWarrior 

Insta: women_remember
https://t.co/Z1OyMYSSsv","💛WomenRemember","https://pbs.twimg.com/profile_images/1354421901712646144/B0NDf2Hw_normal.jpg",0,0,0,0,0,NA,885,1652,57288,3,"1309141044806717440","@chrislongview There's a child in the ICU 45 miles north of Albany NY."
"312","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either.. ","800570658929262592","1424860401246916609",2021-08-09 22:42:03,"en","everyone",FALSE,"1424863574275629067","243341632",NA,FALSE,"2011-01-26T20:59:08.000Z",NA,FALSE,"WuWeiFAB2021","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓","WuWei2022","https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",1,0,3,0,0,NA,705,1866,25200,1,"1542133638208299009","@chrislongview @MadisonKittay We also have toxic blue-green algae in the West Palm Beach area. Residents here were drinking contaminated water, for days, without being notified. You can‘t boil the water to remove the toxin, either."
"313","@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏. ","800570658929262592","1424860401246916609",2021-08-09 22:42:29,"en","everyone",FALSE,"1424863684011102221","1122674748218073088",NA,FALSE,"2019-04-29T01:31:33.000Z",NA,FALSE,"DebbieH4Joe","Grandma babysitter. Retired. Proudly #TeamPete supporting Biden/Harris 💙. 💉💉💉💉💉Tell the GOP Matthew 25:40 shows  Jesus was a lefty. “What so ever you do…”","DebbieLynn H","https://pbs.twimg.com/profile_images/1392932996525723650/clrZryti_normal.jpg",1,1,4,0,0,NA,1202,2095,25455,0,NA,"@chrislongview I normally live in FL, currently hiding out with my kids in Indiana.  I need to go home sometime soon,  at least for a while.  I keep hoping for a break but it keeps getting worse.🙏"
"314","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000.. ","1193287659344584709","1424860401246916609",2021-08-09 22:42:50,"en","everyone",FALSE,"1424863770975813644","1137568723","https://t.co/7kCqCmczoB",FALSE,"2013-01-31T18:11:02.000Z",NA,FALSE,"MadisonKittay","#BidenHarris #JoyfulWarrior #TeamPelosi Okinawan-American Democrat. Terrifying creature.

Snitch tag = Automatic Block","Kim Wexler's Ponytail","https://pbs.twimg.com/profile_images/1293578343640686599/zbZRR8D1_normal.jpg",2,0,9,0,0,NA,8838,4328,95860,42,"1621347084401098753","@gutsywoman19 @chrislongview Holy crap. FL has passed the total number of cases in NY by 600,000."
"315","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all.. ","800570658929262592","1424860401246916609",2021-08-09 22:43:54,"en","everyone",FALSE,"1424864038081769477","1300233952905572353",NA,FALSE,"2020-08-31T00:49:53.000Z","Florida",FALSE,"eagle2_fl","Protector of our National bird. Despise Rubio, trump, anyone in the Gang of Putin. Will block stupid and bots. No DM's. I have a potty mouth.","E-7","https://pbs.twimg.com/profile_images/1300234785131040772/KOr_2gqT_normal.jpg",0,0,1,0,0,NA,859,1360,12414,0,"1536314807741186048","@chrislongview I was thinking the same yesterday. Lots of out of state tags in Volusia County where they just ordered refrigerated trucks for y'all."
"316","@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress. ","1410112280","1424860401246916609",2021-08-09 22:45:12,"en","everyone",FALSE,"1424864365640130564","1410112280",NA,FALSE,"2013-05-07T12:14:50.000Z",NA,FALSE,"burnnikiburn","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",0,1,0,0,0,NA,237,1060,20368,2,NA,"@chrislongview I also have zero problem with my husband sleeping in another bedroom when he gets back for a few weeks thanks to the fuckery going on in FL. He can suck it up. Our youngest is about to start school himself. I don’t need anymore stress"
"317","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates.. ","1122674748218073088","1424860401246916609",2021-08-09 22:47:47,"en","everyone",FALSE,"1424865016231219201","243341632",NA,FALSE,"2011-01-26T20:59:08.000Z",NA,FALSE,"WuWeiFAB2021","Pro-truth | Pro-humanity | 0 pieces of flair | Biden/Harris | Please 🗳! 🦓","WuWei2022","https://pbs.twimg.com/profile_images/1497785449527529474/T1T2KO3g_normal.jpg",0,0,1,0,0,NA,705,1866,25200,1,"1542133638208299009","@DebbieH4Joe @chrislongview It’s going to be a minute. DeathSantis is threatening to withhold salaries of any school board members and superintendents who implement mask mandates."
"318","@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for.. ","800570658929262592","1424860401246916609",2021-08-09 23:07:22,"en","everyone",FALSE,"1424869946706833414","3181708211",NA,FALSE,"2015-04-19T03:45:28.000Z","Macomb, IL",FALSE,"WesternILDem","A blue dot in a big, dumb, red sea                       
#BidenHarris2020 #BlackLivesMatter #ProtectBlackWomen 
💛","The Media Prefers Chaos Over Calm","https://pbs.twimg.com/profile_images/1377882622894825472/erOI5BQe_normal.jpg",1,0,4,0,0,NA,147,472,5031,1,NA,"@chrislongview My sister and her family are going to Mt Rushmore and the Badlands next week for their vacation. She is the head of nursing for the hospital she works at. I'll give you 2 guesses who she voted for."
"319","@chrislongview Crazy people are still coming to Disney 😱😱😱. ","800570658929262592","1424860401246916609",2021-08-09 23:08:20,"en","everyone",FALSE,"1424870186964955138","985593979042516992",NA,FALSE,"2018-04-15T19:01:30.000Z",NA,FALSE,"hattiemdurant","","Hattie DuRant","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",0,0,2,0,0,NA,170,214,24733,4,NA,"@chrislongview Crazy people are still coming to Disney 😱😱😱"
"320","@chrislongview FUCK! His college has lifted all remaining restrictions as of today. Are you fucking kidding me? They’ve had a steady increase of positive cases since mid July.. ","1410112280","1424860401246916609",2021-08-09 23:11:42,"en","everyone",FALSE,"1424871034923196419","1410112280",NA,FALSE,"2013-05-07T12:14:50.000Z",NA,FALSE,"burnnikiburn","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",0,1,1,0,0,NA,237,1060,20368,2,NA,"@chrislongview FUCK! His college has lifted all remaining restrictions as of today. Are you fucking kidding me? They’ve had a steady increase of positive cases since mid July."
"321","@burnnikiburn which school?. ","1410112280","1424860401246916609",2021-08-09 23:14:19,"en","everyone",FALSE,"1424871695496753152","800570658929262592",NA,FALSE,"2016-11-21T05:24:53.000Z","Florida, USA",FALSE,"chrislongview","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",0,1,0,0,0,"dc62519fda13b4ec",26052,2415,431836,90,"1283579763215532038","@burnnikiburn which school?"
"322","@chrislongview @burnnikiburn Universities in Michigan are mandating masks and vaccines.. ","800570658929262592","1424860401246916609",2021-08-09 23:16:14,"en","everyone",FALSE,"1424872178017869831","3611743093",NA,FALSE,"2015-09-19T03:15:37.000Z","Michigan, USA",FALSE,"Liz_Drotar","Working Mom. Wife. Michigan State Alum. Ardent supporter of public education. #StillWithHer #khive #joebiden","Liz_D","https://pbs.twimg.com/profile_images/1186896369048522755/bu6LTnqw_normal.jpg",0,0,0,0,0,NA,439,1044,7069,1,NA,"@chrislongview @burnnikiburn Universities in Michigan are mandating masks and vaccines."
"323","@chrislongview They’re likely MAGATs. No offenses but Florida has been on my no go list for years. And now even more so.. ","800570658929262592","1424860401246916609",2021-08-09 23:17:46,"en","everyone",FALSE,"1424872564162240515","378147040",NA,FALSE,"2011-09-22T18:29:21.000Z","Minnesota, USA",FALSE,"lula_reh","I like animals more than most people. 🐶🐱","Lula 🗳🌊💙","https://pbs.twimg.com/profile_images/1425866500150333445/w4Xy8LOn_normal.jpg",0,0,0,0,0,NA,4296,4819,364039,8,"1604140149071261697","@chrislongview They’re likely MAGATs. No offenses but Florida has been on my no go list for years. And now even more so."
"324","@chrislongview @fgcu 

I’m fucking gutted.. ","800570658929262592","1424860401246916609",2021-08-09 23:20:33,"en","everyone",FALSE,"1424873264304775168","1410112280",NA,FALSE,"2013-05-07T12:14:50.000Z",NA,FALSE,"burnnikiburn","Director of chaos in a household of males. She/her/hers. Tweets are always my own views.","Typhoid Niki At Your Service","https://pbs.twimg.com/profile_images/1419256630609338368/AJ3jykYy_normal.jpg",0,0,0,0,0,NA,237,1060,20368,2,NA,"@chrislongview @fgcu 

I’m fucking gutted."
"325","@gutsywoman19 @chrislongview Florida - always winning right RON @GovRonDeSantis -. ","1193287659344584709","1424860401246916609",2021-08-09 23:41:13,"en","everyone",FALSE,"1424878462918135817","540407117",NA,FALSE,"2012-03-30T00:59:46.000Z","Palm Beach, FL",FALSE,"KrisRuffo","25 Yr Successful Head College WBB Coach. Advocate for Equality. Blue 🌊. *Start Up Hoop Consulting Biz* High School Athletic Director","Kris Ruffo","https://pbs.twimg.com/profile_images/1301703223057813506/Qn3BVqEX_normal.jpg",0,0,0,0,0,NA,961,1152,4712,2,"1283360025289859080","@gutsywoman19 @chrislongview Florida - always winning right RON @GovRonDeSantis -"
"326","@chrislongview Flew into Orlando last night after 2 weeks in DC, it's a trip I've made several times in the last month to see new grandbaby. Flights have been packed, airport packed. I'm looking at all these families and thinking, WTF are you doing this?. ","800570658929262592","1424860401246916609",2021-08-09 23:48:35,"en","everyone",FALSE,"1424880317471547397","755429099531894784",NA,FALSE,"2016-07-19T15:48:27.000Z",NA,FALSE,"mawc1067","Liberal in Red Florida.","MCar Biden/Harris are doing a great job. 💙💛🌻","https://pbs.twimg.com/profile_images/1503402690092621825/ydyNxa5t_normal.jpg",1,0,6,0,0,NA,308,814,7489,0,NA,"@chrislongview Flew into Orlando last night after 2 weeks in DC, it's a trip I've made several times in the last month to see new grandbaby. Flights have been packed, airport packed. I'm looking at all these families and thinking, WTF are you doing this?"
"327","@chrislongview Agree totally. ","800570658929262592","1424860401246916609",2021-08-09 23:54:03,"en","everyone",FALSE,"1424881693777879045","18881047",NA,FALSE,"2009-01-11T21:50:08.000Z","Pennsylvania, USA",FALSE,"cek422","Pro choice. Gun safety. Gay Marriage. Black Lives Matter. Pennsylvania Democrat, Resister, #voteblue #resistance #BidenHarris #BLM #connectblue 🌈","C.E.K - Charles ☮️","https://pbs.twimg.com/profile_images/1555033101314785280/AD-IIGJV_normal.jpg",0,0,1,0,0,NA,11295,11753,89768,27,"1576407189904031745","@chrislongview Agree totally"
"328","@chrislongview I had two coworkers who just went to Miami (then onto Orlando for one, and the Dominican Republic for the other) for vacation.

Let’s just say that I’m glad I work remotely, and that my kids are going to different school districts.. ","800570658929262592","1424860401246916609",2021-08-10 00:07:42,"en","everyone",FALSE,"1424885130426941440","14630261","https://t.co/nlXycnxy4E",FALSE,"2008-05-02T19:55:04.000Z","Honeybadger’s Drift",FALSE,"mpersandy","Deadpan tweets. Salukis. Cats. Theater/Dance Dad. bash addict. #BidenHarris2024. Mr. @HoneybadgerLA. It’s still pronounced “Jif.” Likely not your huckleberry.","*Andy gestures in a nuanced manner* 🇺🇦🌻","https://pbs.twimg.com/profile_images/1478866278429327360/cYeW-9Nj_normal.jpg",0,0,2,0,0,NA,3102,1402,160238,142,"1591516721567117312","@chrislongview I had two coworkers who just went to Miami (then onto Orlando for one, and the Dominican Republic for the other) for vacation.

Let’s just say that I’m glad I work remotely, and that my kids are going to different school districts."
"329","@chrislongview Take care of you, please!. ","800570658929262592","1424860401246916609",2021-08-10 00:09:08,"en","everyone",FALSE,"1424885488649912320","1949482182",NA,FALSE,"2013-10-09T15:33:14.000Z","BTR|TBAY",FALSE,"GammaReigh","aka Lil WiperBlade|All Up in Your Mind|
#VeryAsian #SlavicBrat |Raised in the South back in the North| #ScleroMama #IgotASS
💛🐝","Ambiguous Brown Emotional Support Canadian","https://pbs.twimg.com/profile_images/1611140959445581825/WqnVuKLk_normal.jpg",0,0,3,0,0,NA,4725,1686,97526,13,"1498134515822346247","@chrislongview Take care of you, please!"
"330","@chrislongview ....this Floridian left 🙄🧐. ","800570658929262592","1424860401246916609",2021-08-10 00:20:37,"en","everyone",FALSE,"1424888381167841283","15225356","https://t.co/EKQ18mHsqu",FALSE,"2008-06-24T23:34:19.000Z",NA,FALSE,"virtualgina","Island Gal.Grammy. Light skinned & BLACK AF .Boomer.HBCUProud.Obama/HRC/Biden/HarrisDem.Cuss a lot.#ThatIsAll means done wit it.Typos happen 🤷🏾‍♀️","💛🐝THEE ZERO PHUCKS LEFT TO GIVE 🇧🇸🇺🇸","https://pbs.twimg.com/profile_images/1478561718670401539/PYY7pMPg_normal.jpg",0,0,0,0,0,NA,3271,4956,37545,93,NA,"@chrislongview ....this Floridian left 🙄🧐"
"331","@chrislongview Snowbirders who live there part time? I live near a base so I see out of state license plates all the time that also have base pass stickers or toll road passes.. ","800570658929262592","1424860401246916609",2021-08-10 00:22:08,"en","everyone",FALSE,"1424888759351349264","96727657",NA,FALSE,"2009-12-14T09:11:11.000Z",NA,FALSE,"EricaCooper","She/her/hers #Khive supporter. #BidensFanBase","I sometimes miss the context clues.","https://pbs.twimg.com/profile_images/1621209645108047872/v4oAA-cH_normal.png",0,0,0,0,0,NA,520,1014,33067,0,NA,"@chrislongview Snowbirders who live there part time? I live near a base so I see out of state license plates all the time that also have base pass stickers or toll road passes."
"332","@chrislongview We’re not seeing red tide yet up in the Panhandle but am hearing that tourists are helping overwhelm our local resources for covid testing and treatment. Time for the tourists to go home! Sadly they’ll likely take covid with them to spread some more.. ","800570658929262592","1424860401246916609",2021-08-10 00:27:52,"en","everyone",FALSE,"1424890204373110790","822867895168466944",NA,FALSE,"2017-01-21T18:06:09.000Z","Northwest Florida",FALSE,"goldenheart1995","Humanitarian, Nonprofits, Government & Politics, mom to 5 rescue cats and 2 rescue dogs, wife to veteran/retired firefighter","Dawn","https://pbs.twimg.com/profile_images/1514659167759446016/wND3MYoD_normal.jpg",0,0,0,0,0,NA,4588,4692,28176,2,NA,"@chrislongview We’re not seeing red tide yet up in the Panhandle but am hearing that tourists are helping overwhelm our local resources for covid testing and treatment. Time for the tourists to go home! Sadly they’ll likely take covid with them to spread some more."
"333","@VeraMBergen @crampell He’s against mandates except the ones he issues. That’s called being an apprentice dictator.  We’ve got Covid-19 and Red Tide here in Florida. How’s that going to help the tourism industry? Thanks Red Tide Ron!. ","437838346","1424833956558561283",2021-08-10 01:23:18,"en","everyone",FALSE,"1424904153558618117","162055786","https://t.co/2jc3zZSVtF",FALSE,"2010-07-02T14:13:54.000Z","Tampa, Florida",FALSE,"dream_mechanic","I don't respond to MAGA bots, Trump toadies, conspiracy nuts, insults etc.  Consider yourself blocked if that's your game.","Tom Fillion","https://pbs.twimg.com/profile_images/1708634744/Eagle_normal",0,0,0,0,0,"dc62519fda13b4ec",100,93,7441,1,"918763635199094785","@VeraMBergen @crampell He’s against mandates except the ones he issues. That’s called being an apprentice dictator.  We’ve got Covid-19 and Red Tide here in Florida. How’s that going to help the tourism industry? Thanks Red Tide Ron!"
"334","@chrislongview @mpersandy And the mosquitoes. Giant fucking, Dengue carrying mosquitoes.. ","800570658929262592","1424860401246916609",2021-08-10 01:26:23,"en","everyone",FALSE,"1424904929764806670","34761747","https://t.co/Ud4vfkGCRU",FALSE,"2009-04-23T22:59:15.000Z","Left Coast, USA",FALSE,"stevekimura","Today: TV writer of commercials. Tomorrow: TV writer of TV.","Steve Kimura 🍥🇺🇦","https://pbs.twimg.com/profile_images/1449593324436815875/7EGFOCO7_normal.jpg",0,0,2,0,0,NA,3627,2313,105177,260,"1596334247438340096","@chrislongview @mpersandy And the mosquitoes. Giant fucking, Dengue carrying mosquitoes."
"335","@gutsywoman19 @chrislongview Georgia and North Carolina look terrible.. ","1193287659344584709","1424860401246916609",2021-08-10 01:48:22,"en","everyone",FALSE,"1424910463175909378","169882699",NA,FALSE,"2010-07-23T11:54:09.000Z",NA,FALSE,"tiredofit10","VCU Graduate Biology , Former IT Professional #blacklivesmatter #justicefor2016","I Stan for Voting Rights and Humanity🦋tiredofit10","https://pbs.twimg.com/profile_images/1269410930292654080/9HgfZdFp_normal.jpg",0,0,1,0,0,NA,3938,4225,78855,12,NA,"@gutsywoman19 @chrislongview Georgia and North Carolina look terrible."
"336","@chrislongview We were there for July getting long awaited windows, any home repair seems to take longer. The weather was awful! Too hot for beach with thunderstorms every afternoon. How can the crowded amusement parks be fun? Couldn’t get home fast enough.. ","800570658929262592","1424860401246916609",2021-08-10 11:12:34,"en","everyone",FALSE,"1425052446125133825","93065510",NA,FALSE,"2009-11-27T22:51:17.000Z","Tennessee, USA",FALSE,"Jennymcbr","Hobbyist photographer, Healthy cooking/lifestyle, reader New Englander living in the south & will continue to support voters rights and Blue wave.","Jenny Mcb","https://pbs.twimg.com/profile_images/1592558136442888192/oGR_X-rm_normal.jpg",0,0,0,0,0,NA,307,1458,15078,0,NA,"@chrislongview We were there for July getting long awaited windows, any home repair seems to take longer. The weather was awful! Too hot for beach with thunderstorms every afternoon. How can the crowded amusement parks be fun? Couldn’t get home fast enough."
"337","@chrislongview That’s on the west coast, dear.. ","800570658929262592","1424860401246916609",2021-08-10 12:57:54,"en","everyone",FALSE,"1425078956751998980","999323144803487749",NA,FALSE,"2018-05-23T16:16:19.000Z","New York, United States",FALSE,"Sigmundine2","Here for the politics #VotingRights You can always find me under Sigmundine across most platforms.","THEE Sigmundine","https://pbs.twimg.com/profile_images/1604959132926169088/Tb9MfeMr_normal.jpg",0,0,0,0,0,NA,8302,1731,83240,14,"1021042344857165826","@chrislongview That’s on the west coast, dear."
"338","@chrislongview When COVID spiked here last year, my company, which relies out out-of-state clients, had to lay off multiple people, and the rest of us took HUGE pay cuts. We’re starting to see same the hesitation again to come here. GOP policies are destroying lives and our businesses.. ","800570658929262592","1424860401246916609",2021-08-10 14:40:40,"en","everyone",FALSE,"1425104816523694089","884832709830361088",NA,FALSE,"2017-07-11T17:52:12.000Z","Boynton Beach, FL",FALSE,"VickiStanbury","Floridian by way of New York, Colorado, Vermont, and Michigan.  Dog mom. Avid reader.  Always hopeful and mostly happy.","Vicki Stanbury","https://pbs.twimg.com/profile_images/945872986665517061/RP43UxbV_normal.jpg",5,0,8,0,0,NA,701,2363,62099,2,NA,"@chrislongview When COVID spiked here last year, my company, which relies out out-of-state clients, had to lay off multiple people, and the rest of us took HUGE pay cuts. We’re starting to see same the hesitation again to come here. GOP policies are destroying lives and our businesses."
"339","@chrislongview I dunno who is doing that. Was planning to visit friends in Orlando this fall and also play a bit in fort Lauderdale. Well, Desantis screwed that up. And this may even put the return of one of the biggest tech conferences we put on to Orlando in jeopardy next year.. ","800570658929262592","1424860401246916609",2021-08-10 15:24:23,"en","everyone",FALSE,"1425115821341245442","1967015269",NA,FALSE,"2013-10-17T14:47:14.000Z","California, USA",FALSE,"PhilInFlux","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",1,1,5,0,0,NA,171,35,3035,1,"1088119672141111296","@chrislongview I dunno who is doing that. Was planning to visit friends in Orlando this fall and also play a bit in fort Lauderdale. Well, Desantis screwed that up. And this may even put the return of one of the biggest tech conferences we put on to Orlando in jeopardy next year."
"340","@PhilInFlux 1. i would go to FLL to see you.
2. he's ruining everything.. ","1967015269","1424860401246916609",2021-08-10 15:25:08,"en","everyone",FALSE,"1425116010315722761","800570658929262592",NA,FALSE,"2016-11-21T05:24:53.000Z","Florida, USA",FALSE,"chrislongview","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",0,1,0,0,0,"dc62519fda13b4ec",26052,2415,431836,90,"1283579763215532038","@PhilInFlux 1. i would go to FLL to see you.
2. he's ruining everything."
"341","@chrislongview I couldn't believe how many cars from WI, MI and OH I saw coming down I-75 last week.  That heat map of new cases is going to get black in the Midwest in 1-3 week's time.. ","800570658929262592","1424860401246916609",2021-08-10 15:27:42,"en","everyone",FALSE,"1425116653608710144","435281513",NA,FALSE,"2011-12-12T21:49:34.000Z",NA,FALSE,"TribbleOrlFl","","Tribble 🌊🥀","https://pbs.twimg.com/profile_images/2452669157/JyKN19tF_normal",0,0,0,0,0,NA,136,421,7457,0,NA,"@chrislongview I couldn't believe how many cars from WI, MI and OH I saw coming down I-75 last week.  That heat map of new cases is going to get black in the Midwest in 1-3 week's time."
"342","@chrislongview The problem with FLL right now it's there's no point. EVERYTHING I come to FLL to do, other than tennis is something in close proximity to people breathing heavy.. ","800570658929262592","1424860401246916609",2021-08-10 15:30:46,"en","everyone",FALSE,"1425117425767358465","1967015269",NA,FALSE,"2013-10-17T14:47:14.000Z","California, USA",FALSE,"PhilInFlux","Collaboration Architect, Azure troublemaker, Bodybuilding and Tennis enthusiast...","Head-In-Cloud","https://pbs.twimg.com/profile_images/1259578184338534400/Ly7P0bpm_normal.jpg",0,1,1,0,0,NA,171,35,3035,1,"1088119672141111296","@chrislongview The problem with FLL right now it's there's no point. EVERYTHING I come to FLL to do, other than tennis is something in close proximity to people breathing heavy."
