"","text","lang","created_at.x","author_id","possibly_sensitive","reply_settings","id","conversation_id","in_reply_to_user_id","name","protected","created_at.y","description","verified","username","profile_image_url","location","pinned_tweet_id","url","geo_place_id","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links","reply.to.thread.no.term"
"36","RT @joshfoxfilm: Oil from BP spill pushed onto shelf off Tampa Bay by underwater currents, study finds . https   www tampabay com news environment water oil from bp spill was pushed onto shelf off tampa bay by underwater 2137406","en",2018-08-29 15:14:16,"4421722593",FALSE,"everyone","1034821542893547520","1034821542893547520",NA,"🦉JOY🦉",FALSE,"2015-12-09T01:58:38.000Z","Cunning conundrum curating the curious. Owl ways, always. Let’s work together to save this planet. Resistance/BLM/ FullyVaccinated/MaskUp/☮️ 🇺🇦",FALSE,"missjoy1965","https://pbs.twimg.com/profile_images/1611841038418673665/zYmTZ0ZT_normal.jpg","S.E. United States","752504505313423360",NA,NA,11,0,0,0,0,7080,7735,293835,347,"RT @joshfoxfilm: Oil from BP spill pushed onto shelf off Tampa Bay by underwater currents, study finds https://t.co/eVepoOGj1D",FALSE
"37","RT @joshfoxfilm: Oil from BP spill pushed onto shelf off Tampa Bay by underwater currents, study finds . https   www tampabay com news environment water oil from bp spill was pushed onto shelf off tampa bay by underwater 2137406","en",2018-08-29 23:01:19,"138345799",FALSE,"everyone","1034939079320731648","1034939079320731648",NA,"Halton Hui",FALSE,"2010-04-29T08:42:14.000Z","Likes Disney. Cares about politics. #ProgressiveRevolution #NoDAPL",FALSE,"haltonhui","https://pbs.twimg.com/profile_images/824431409083416576/IKaPcLqS_normal.jpg","Hong Kong","824765799906869249",NA,NA,11,0,0,0,0,193,151,127620,4,"RT @joshfoxfilm: Oil from BP spill pushed onto shelf off Tampa Bay by underwater currents, study finds https://t.co/eVepoOGj1D",FALSE
"38","A 14-year-long oil spill in the Gulf of Mexico could become one of the worst in US history – Tampa Bay Times . http   bingpedia com 2018 10 a 14 year long oil spill in the gulf of mexico could become one of the worst in us history tampa bay times","en",2018-10-22 13:21:46,"390457914",FALSE,"everyone","1054362174297198593","1054362174297198593",NA,"oddepia",FALSE,"2011-10-14T00:51:07.000Z","Alnia",FALSE,"newstermer","https://pbs.twimg.com/profile_images/1304038262525382656/4XLarf18_normal.jpg",NA,NA,"https://t.co/WQlbNnaM52",NA,0,0,0,0,0,591,2161,370695,13,"A 14-year-long oil spill in the Gulf of Mexico could become one of the worst in US history – Tampa Bay Times https://t.co/hsqrW0tPls",FALSE
"39","@andytaylor6 @mikegriffinFL @CollinSherwin There is an oil leak about 250 miles west of Tampa Bay.. ","en",2018-11-03 19:28:52,"811601894",FALSE,"everyone","1058803213799952385","1058792947695661062","170194095","Anddrikk Frazier",FALSE,"2012-09-08T20:00:20.000Z","USF Bull for life! 1 Queen, 4 Divas, a Prince and a Dream. CMC bred #813 resident. My passion is my drive. #RaysUp",FALSE,"Anddrikk","https://pbs.twimg.com/profile_images/1561321077414010881/S-hoGtlF_normal.jpg","Somewhere on God’s Earth",NA,NA,NA,0,0,3,0,0,1049,1207,18705,11,"@andytaylor6 @mikegriffinFL @CollinSherwin There is an oil leak about 250 miles west of Tampa Bay.",FALSE
"40","ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom dove into the numbers to see what went wrong.  #Oilers #NHL. https   oilersnation com 2018 11 07 lightning 5 oilers 2 post game oil spills burnt out","en",2018-11-07 23:00:16,"18085017",FALSE,"everyone","1060305967622033414","1060305967622033414",NA,"Oilersnation.com, Oily Since ‘07",FALSE,"2008-12-12T20:28:44.000Z","The Nation is a fan account with no direct affiliation to the Edmonton Oilers, Oilers, OEG , NHL, or NHLPA 🎙: @ONRadioPodcast & @NationRealLife $PMKR",FALSE,"OilersNation","https://pbs.twimg.com/profile_images/1453030428030345220/y2WnDTBl_normal.jpg","Edmonton",NA,"https://t.co/qwvKh9yzOS",NA,0,0,0,0,0,58130,2031,124893,505,"ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom dove into the numbers to see what went wrong. https://t.co/z3rniB1l4n #Oilers #NHL",FALSE
"41","ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom  dove into the numbers to see what went wrong.  #Oilers #YEG. https   oilersnation com 2018 11 07 lightning 5 oilers 2 post game oil spills burnt out","en",2018-11-08 04:00:20,"18085017",FALSE,"everyone","1060381479761518594","1060381479761518594",NA,"Oilersnation.com, Oily Since ‘07",FALSE,"2008-12-12T20:28:44.000Z","The Nation is a fan account with no direct affiliation to the Edmonton Oilers, Oilers, OEG , NHL, or NHLPA 🎙: @ONRadioPodcast & @NationRealLife $PMKR",FALSE,"OilersNation","https://pbs.twimg.com/profile_images/1453030428030345220/y2WnDTBl_normal.jpg","Edmonton",NA,"https://t.co/qwvKh9yzOS",NA,0,0,3,0,0,58130,2031,124893,505,"ICYMI: The Oilers lost a tough one last night in Tampa Bay and @cooom  dove into the numbers to see what went wrong. https://t.co/z3rniB1l4n #Oilers #YEG",FALSE
"42","Houston Company Affected by Deepwater Horizon Oil Spill Seeks $2M From Florida Firm: Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement for damages from… . https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","en",2018-12-11 20:39:45,"2749307113",FALSE,"everyone","1072591791570997248","1072591791570997248",NA,"Jena Leibowitz",FALSE,"2014-08-20T15:01:17.000Z","Account Executive @ ALM, amateur cook, admitted bookworm",FALSE,"Jena_ALM","https://pbs.twimg.com/profile_images/502109853695741952/IK76defh_normal.jpeg","New York, NY",NA,"http://t.co/XBHtlewRqy",NA,0,0,1,0,0,370,375,42613,31,"Houston Company Affected by Deepwater Horizon Oil Spill Seeks $2M From Florida Firm: Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement for damages from… https://t.co/cqg6Lo5iOT",FALSE
"43","#Houston Company Affected by #BP Deepwater Horizon #Oil Spill Seeks $2M From Florida Firm - Ocean Harvest Wholesale Inc. alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement... . https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","en",2018-12-12 01:42:09,"30710984",FALSE,"everyone","1072667892779491329","1072667892779491329",NA,"Queeg Rides Again",FALSE,"2009-04-12T20:05:42.000Z","The Mighty Queeg has polished his balls and is ready for battle.",FALSE,"QueegRides","https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg","Mississippi River, LA",NA,NA,NA,0,0,0,0,0,1945,3098,58463,209,"#Houston Company Affected by #BP Deepwater Horizon #Oil Spill Seeks $2M From Florida Firm - Ocean Harvest Wholesale Inc. alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8 million settlement... https://t.co/KdJgQBMIyE",FALSE
"44","Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8M settlement for damages from the oil spill.  #malpractice. https   www law com texaslawyer 2018 12 11 houston company affected by deepwater horizon oil spill seeks 2m from florida firm","en",2018-12-12 18:00:23,"18979075",FALSE,"everyone","1072914073262669824","1072914073262669824",NA,"Texas Lawyer",FALSE,"2009-01-14T15:10:36.000Z","The leading source for legal news in Texas. Texas Lawyer is an @ALMGlobal_ publication.",FALSE,"TexasLawyer","https://pbs.twimg.com/profile_images/1506330911071219724/4xt-CHRm_normal.jpg","Texas",NA,"https://t.co/gWKp1kIVP5",NA,0,0,0,0,0,11364,595,20526,304,"Ocean Harvest Wholesale alleges Merlin Law Group and Tampa-based lawyer Sean Shaw failed to inform it of a deadline to accept a $2.8M settlement for damages from the oil spill. https://t.co/kiJa0Q29rh #malpractice",FALSE
"45","Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . https   twitter com hihi0806 status 1079362755352817665 photo 1","en",2018-12-30 13:05:09,"95188073",TRUE,"everyone","1079362755352817665","1079362755352817665",NA,"Hiro",FALSE,"2009-12-07T12:05:12.000Z","Hi!! ☕️Good to see you!! 🍵Please be sure to enjoy the art.(🌏To Twitter friends around the world🌎) 🐾🙀No DM! 😾 🌏✌️I wish the world eternal peace🌈",FALSE,"hihi0806","https://pbs.twimg.com/profile_images/1614247746961289217/KFF-Kd7g_normal.jpg","  #東京 日本 #Tokyo Japan 🇯🇵","768594293468442624",NA,NA,4,0,7,0,0,116109,116047,123578,550,"Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM",FALSE
"46","RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . https   twitter com hihi0806 status 1079362755352817665 photo 1","en",2018-12-30 13:07:51,"1053787947902758918",FALSE,"everyone","1079363436130136069","1079363436130136069",NA,"Chung Sun Park",FALSE,"2018-10-20T23:20:00.000Z","attempt me!!!",FALSE,"ChungSunPark4","https://pbs.twimg.com/profile_images/1230876758292885505/9-4GIAA-_normal.jpg","Man from nowhere",NA,NA,NA,4,0,0,0,0,6,9,173,0,"RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM",FALSE
"47","RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . https   twitter com hihi0806 status 1079362755352817665 photo 1","en",2018-12-30 19:40:35,"842498792",FALSE,"everyone","1079462270374215681","1079462270374215681",NA,"Lucila Quanti",FALSE,"2012-09-23T22:20:25.000Z","Me gusta la gente con sentido del humor, alegre, optimista, con empuje y coraje.   * Pics from internet * UF=UF, Block=Block, RT ↔️",FALSE,"LucilaQuanti","https://pbs.twimg.com/profile_images/424595488793300993/NyShPWe4_normal.jpeg",NA,"1366755762521931777",NA,NA,4,0,0,0,0,1903,940,113479,91,"RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM",FALSE
"48","#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm . https   twitter com RECOVER_GOMRI status 1091033505184825345 photo 1","en",2019-01-31 18:00:32,"3318095402",FALSE,"everyone","1091033505184825345","1091033505184825345",NA,"RECOVER Consortium",FALSE,"2015-08-17T21:26:45.000Z","A research team dedicated to further the understanding of oil induced effects on fish and the potential for recovery",FALSE,"RECOVER_GOMRI","https://pbs.twimg.com/profile_images/644599983065329664/cZM7w1oA_normal.png","Miami, FL",NA,"https://t.co/xrLJmInb1Y",NA,4,0,12,0,0,272,183,1151,9,"#tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm",FALSE
"49","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm . https   twitter com RECOVER_GOMRI status 1091033505184825345 photo 1","en",2019-01-31 21:29:34,"863052926469722112",FALSE,"everyone","1091086111324192769","1091086111324192769",NA,"UNT College of Science",FALSE,"2017-05-12T15:27:07.000Z","Discovery begins here. Become a scientific leader in Biology, Chemistry, Physics, or Mathematics at the University of North Texas.",FALSE,"UNTScience","https://pbs.twimg.com/profile_images/1291087164386803714/Z-9IwZrn_normal.jpg","Denton, TX",NA,"https://t.co/kmdEHDW7XU",NA,4,0,0,0,0,1149,608,1971,9,"RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm",FALSE
"50","#1970年のToday
Tampa Bay:
The dirty dilemma of oil spills.
※3/6/1970,LIFE
#LIFE #70s
#TampaBay . https   twitter com menghu_nankuru status 1091620012379406336 photo 1","en",2019-02-02 08:51:06,"206500331",FALSE,"everyone","1091620012379406336","1091618135352893440","206500331","Tarama Taruhei",FALSE,"2010-10-23T02:48:42.000Z","We have the right to resist. 琉球,映画,読書,Simple Life,SOEKS-01M (July’11~) #沖縄を戦争に巻き込むな #YesRyukyus #1945年の沖縄 #沖縄戦を語り継ぐ #2023年の沖縄 #メルトダウンを忘れない (1/13/‘23)",FALSE,"menghu_nankuru","https://pbs.twimg.com/profile_images/1586233280/image_normal.jpg","vagabond てーげー・寝そべり・躺平主义 ","1606454146886144000",NA,NA,0,1,0,0,0,1845,4428,111705,64,"#1970年のToday
Tampa Bay:
The dirty dilemma of oil spills.
※3/6/1970,LIFE
#LIFE #70s
#TampaBay https://t.co/MphZtpvwSg",FALSE
"51","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm . https   twitter com RECOVER_GOMRI status 1091033505184825345 photo 1","en",2019-02-04 15:53:22,"3030402067",FALSE,"everyone","1092451055122739200","1092451055122739200",NA,"UTMSI",FALSE,"2015-02-19T15:06:53.000Z","UTMSI is a department of the University of Texas and is dedicated to research, education, and outreach of marine and coastal environments.",FALSE,"UTMSI","https://pbs.twimg.com/profile_images/568430917455056896/L5aPjxoX_normal.png","Port Aransas, Texas",NA,"http://t.co/UVKkkhWCA2",NA,4,0,0,0,0,1020,95,881,20,"RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm",FALSE
"52","RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm . https   twitter com RECOVER_GOMRI status 1091033505184825345 photo 1","en",2019-02-04 17:43:04,"3528271819",FALSE,"everyone","1092478661666709506","1092478661666709506",NA,"UNT Robotics",FALSE,"2015-09-11T15:55:19.000Z","We learn about and build robots! Join our Discord! Weekly meetings Wednesday 7pm at Discovery Park",FALSE,"UNTRobotics","https://pbs.twimg.com/profile_images/1122983853964947456/UWod6LWV_normal.jpg","Texas, USA",NA,"https://t.co/hU2wYS6xcj",NA,4,0,0,0,0,171,153,253,5,"RT @RECOVER_GOMRI: #tbt to 2016 Gulf of Mexico Oil Spill and Ecosystem Science conference in Tampa, FL! Next week @RECOVER_GOMRI will return to New Orleans, LA to present our research and learn from fellow @gulfresearch consortia @UNTScience @UTMSI @UCRiverside @UMiamiRSMAS @UMassBoston 
#scicomm https://t.co/WZ2KJRKnwm",FALSE
