"","text","possibly_sensitive","conversation_id","id","in_reply_to_user_id","author_id","created_at.x","lang","reply_settings","created_at.y","description","name","protected","location","username","profile_image_url","verified","pinned_tweet_id","url","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","text_with_display_links"
"183","@weatherbryan So it releases Neurotoxins..... ",FALSE,"1423096175469768707","1423473693250842625","1452715530","871427216218800128",2021-08-06 02:39:09,"en","everyone","2017-06-04T18:03:33.000Z","dream jobs:archeologist, photographer, paleontologist, astronomer. real job:funeral industry","Debbie dunn",FALSE,"United States","Debbied80240947","https://pbs.twimg.com/profile_images/1580588651594932225/CFyf3jCG_normal.jpg",FALSE,NA,NA,0,0,0,0,0,NA,135,191,6829,1,"@weatherbryan So it releases Neurotoxins...."
"184","Long time no “sea” but the #redtide made it awful. This beach is typically white sand and postcard ready. 😔 . https   twitter com AngelaMDiLoreto status 1423658589001076739 photo 1",FALSE,"1423658589001076739","1423658589001076739",NA,"66733579",2021-08-06 14:53:52,"en","everyone","2009-08-18T17:02:03.000Z","Travels often with my husband  & 2 rescue 🐶 Writes: @fitinadventure. YouTube: FittinginAdventure Podcast: Historic Footnotes. Former marketer & law changer.","Angela M DiLoreto",FALSE,"🧭 FL based, mostly #RVLife ","AngelaMDiLoreto","https://pbs.twimg.com/profile_images/1405870038331109382/CrCkkAto_normal.jpg",FALSE,"1617662620940787713","https://t.co/xByfKhHY8f",0,0,5,0,0,"c5a8a3c8523b835e",20551,14365,56713,263,"Long time no “sea” but the #redtide made it awful. This beach is typically white sand and postcard ready. 😔 https://t.co/J4f3R1jnOx"
"185","Just finished a beach walk - red tide is still active and the dead fish are much larger than last week - for the most part the public part of the beach is clean but the private area is very depressing. ",FALSE,"1424001123426488321","1424001123426488321",NA,"1927507592",2021-08-07 13:34:59,"en","everyone","2013-10-02T16:56:00.000Z","Director Emeritus USF Vinik Grad Program, NBA TMBO alum, author, consultant, & Loyal follower of OK State athletics & Pittsburgh teams","Bill Sutton",FALSE,"Florida, USA","Sutton_ImpactU","https://pbs.twimg.com/profile_images/422526902667321344/yul56lEJ_normal.jpeg",FALSE,"1575525079467036672",NA,0,0,0,0,0,"700eeb799fa55a4b",5999,3184,14412,79,"Just finished a beach walk - red tide is still active and the dead fish are much larger than last week - for the most part the public part of the beach is clean but the private area is very depressing"
"186","@sheltondesigner Come on down to Florida!We have red tide ,dead fish on the beach 's a redneck Trump supporters like Gov De santis.  The abusive  cult of Scientology and if that doesn't kill you Covid .will.. ",FALSE,"1424873251763757076","1425043377985409025","1163566855","804193158330544128",2021-08-10 10:36:31,"en","everyone","2016-12-01T05:19:24.000Z","No dark triad personalities,narcicsist,bully's manipulative liers thieves fraudsters.Gang stalkers harassers drug dealers https://t.co/Ai5dTh7i5X Scientology fair game .","spwog",FALSE,"Clearwater, FL","torchured2","https://pbs.twimg.com/profile_images/1553098820115959808/Uerc_zIl_normal.jpg",FALSE,"1283490569017274375",NA,0,0,0,0,0,"700eeb799fa55a4b",84,273,17416,1,"@sheltondesigner Come on down to Florida!We have red tide ,dead fish on the beach 's a redneck Trump supporters like Gov De santis.  The abusive  cult of Scientology and if that doesn't kill you Covid .will."
"187","Good to see fish making a comeback as red tide seems to be leaving northern Pinellas county. #wadefishing #redfish #inshorefishing @ Tarpon Springs, Florida . https   www instagram com p CSroxX7AKUh",FALSE,"1427665081173741568","1427665081173741568",NA,"372311956",2021-08-17 16:14:14,"en","everyone","2011-09-12T14:59:08.000Z","Over 40 years of experience wading Florida's flats, beaches and bays.  Guiding and teaching wade fisherman where, when and how to catch fish since 2001.","David Ulgenalp",FALSE,"Tarpon Springs, FL","waderdave","https://pbs.twimg.com/profile_images/1539888320/Twitter_Photo_normal.jpg",FALSE,NA,"https://t.co/Q2eOhkrRZs",0,0,0,0,0,"4ad609c5e10fc033",38,25,367,0,"Good to see fish making a comeback as red tide seems to be leaving northern Pinellas county. #wadefishing #redfish #inshorefishing @ Tarpon Springs, Florida https://t.co/E8aX5rF22N"
"188","I’m working on the beach and this red tide is making me feel like I have the vid shits scary. ",FALSE,"1433617452726956037","1433617452726956037",NA,"2984113162",2021-09-03 02:26:50,"en","everyone","2015-01-18T13:39:06.000Z","| #BLACKLIVESMATTER | Model | Piercer | Ceo of @jewelsbythegram on insta | A mogul in the making","December’s very own",FALSE,"BROWARD","ohokalice","https://pbs.twimg.com/profile_images/1596583911500484610/i1opM6fp_normal.jpg",FALSE,"1360717415328415750",NA,0,0,0,0,0,"700eeb799fa55a4b",2236,1712,47963,8,"I’m working on the beach and this red tide is making me feel like I have the vid shits scary"
"189","Finally, after a Red Tide/Dead Fish summer, back on the beach! Happy Fall, Y'all! @ Indian Rocks Beach, Florida . https   www instagram com p CUKryEzAEqm",FALSE,"1441041763725037575","1441041763725037575",NA,"1634183510",2021-09-23 14:08:24,"en","everyone","2013-07-31T00:42:15.000Z","Experienced #Educators & #History Enthusiasts who share the joys of experiencing history & ways to bring that joy to your life as well as the classroom.","#Histocrats",FALSE,NA,"Histocrats","https://pbs.twimg.com/profile_images/1102055217552678913/TgM1KJHD_normal.png",FALSE,NA,"https://t.co/GG9jPN4nyC",0,0,0,0,0,"07ea8d4bc3d8ec34",11841,6772,26150,263,"Finally, after a Red Tide/Dead Fish summer, back on the beach! Happy Fall, Y'all! @ Indian Rocks Beach, Florida https://t.co/qyTfOebvRO"
"190","we deserved an afternoon without homework, red tide, and rain. so relaxed. . https   twitter com chrislongview status 1441119124566855683 video 1",FALSE,"1441119124566855683","1441119124566855683",NA,"800570658929262592",2021-09-23 19:15:48,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,10,25,186,3,0,"07d9db2871c83001",26043,2416,431637,90,"we deserved an afternoon without homework, red tide, and rain. so relaxed. https://t.co/SfqpSxbBXQ"
"191","@chrislongview water baby!. ",FALSE,"1441119124566855683","1441119724012666880","800570658929262592","1060450915",2021-09-23 19:18:11,"en","everyone","2013-01-04T13:18:40.000Z","Black GenXer

Obama #44 | Hillary | Pelosi | John Lewis | MVP | Biden #46
🇨🇲🇳🇬🇲🇱🇺🇸","Hopey_70",FALSE,NA,"Hopey_70","https://pbs.twimg.com/profile_images/1604158463495610369/JPFjUDIS_normal.jpg",FALSE,"1543598921506865152",NA,1,0,4,0,0,NA,3574,1018,157651,20,"@chrislongview water baby!"
"192","@chrislongview go Shelby go!. ",FALSE,"1441119124566855683","1441119825535766528","800570658929262592","328040224",2021-09-23 19:18:35,"en","everyone","2011-07-02T16:31:37.000Z","round brown woman. demon. countess. xxxennial #ModernaMafia. politics. football. filth. $primebee Venmo: greenbaybabe30","Noxeema 🍍Jackson",FALSE,"Over yonder","prime_bee","https://pbs.twimg.com/profile_images/1474226118161051649/1lN4s4XS_normal.jpg",FALSE,"844040125495558145",NA,0,0,1,0,0,NA,5469,6017,767474,70,"@chrislongview go Shelby go!"
"193","@chrislongview She even carries her leash in the water! LOL! So cute :). ",FALSE,"1441119124566855683","1441120163869257733","800570658929262592","4877697136",2021-09-23 19:19:56,"en","everyone","2016-02-05T11:17:25.000Z","Mother, wife to an amazing husband, supporter of all human rights, works in the behavioral health field, proud resister","Laura Mac 🌊🌊🏳️‍🌈🇺🇦",FALSE,"Sarasota, FL","leyna1008_laura","https://pbs.twimg.com/profile_images/1541558722052427776/xCiP0ccT_normal.jpg",FALSE,NA,NA,1,0,4,0,0,NA,1741,4900,2670,1,"@chrislongview She even carries her leash in the water! LOL! So cute :)"
"194","@chrislongview Shelby you’re the bestest good girl 🥰. ",FALSE,"1441119124566855683","1441120430882918400","800570658929262592","1266347139002580993",2021-09-23 19:21:00,"en","everyone","2020-05-29T12:34:31.000Z","knitting, dogs, cats, baking she/her 🌲🏔🌧🧶 https://t.co/5Px7SqIyMT","Villanelle’s Pink Dress",FALSE,NA,"Tasslefizney","https://pbs.twimg.com/profile_images/1266350869093597185/FQFwtMpJ_normal.jpg",FALSE,"1621353575678103553",NA,1,0,5,0,0,NA,489,1211,34932,2,"@chrislongview Shelby you’re the bestest good girl 🥰"
"195","@chrislongview Welcome to my hood!!. ",FALSE,"1441119124566855683","1441122173813329925","800570658929262592","27252562",2021-09-23 19:27:55,"en","everyone","2009-03-28T16:00:40.000Z","Goddess of tragedy. All views expressed are mine alone and do not represent any organization.
10/10 RoomRater. Mastodon:  @VickiRoush@universeodon.com","Vicki Roush",FALSE,"Mile Marker Zero","vickiroush","https://pbs.twimg.com/profile_images/1439941388037152772/AG5cMbF__normal.jpg",FALSE,"1480938267155615749","https://t.co/IQmz88gTLB",0,0,3,0,0,NA,1177,2567,38758,49,"@chrislongview Welcome to my hood!!"
"196","@chrislongview Her such a good girl she got doggy beach pretty much to herself-n-daddy!. ",FALSE,"1441119124566855683","1441124268071260170","800570658929262592","1269993347835461632",2021-09-23 19:36:14,"en","everyone","2020-06-08T14:04:14.000Z","Detroit raised, 3 cats and their protection terrier. BLM.  No cults allowed but here we are.  Music is my motivator. I support all the trans friends and family!","Steve Marshall - 🇺🇸🇳🇴🇨🇦🏳️‍🌈🏴‍☠️🇧🇫",FALSE,"Clearwater, FL","SteveMa41461682","https://pbs.twimg.com/profile_images/1277731600642519040/yeHKL-4g_normal.jpg",FALSE,"1304457899272478720",NA,1,0,1,0,0,NA,577,1243,3347,0,"@chrislongview Her such a good girl she got doggy beach pretty much to herself-n-daddy!"
"197","@chrislongview I grew up going there, thank you for bringing up some lovely memories! Plus Shelby 🥰. ",FALSE,"1441119124566855683","1441125796865888256","800570658929262592","827048754666684416",2021-09-23 19:42:19,"en","everyone","2017-02-02T06:59:23.000Z","she/her 🌈 ally Retweeter because I'm so damn angry, I'm speechless. US expat living in the UK #theluckyfew #BLM #NCFC #yearsandyears","Candi VOTE Maust 🇺🇦",FALSE,NA,"KentGlorydog1","https://pbs.twimg.com/profile_images/1560640172286365696/rUoNLnGH_normal.jpg",FALSE,NA,NA,1,1,4,0,0,NA,1943,4969,96298,1,"@chrislongview I grew up going there, thank you for bringing up some lovely memories! Plus Shelby 🥰"
"198","@chrislongview It looks like that's her favorite swimming hole. Such pure joy in her.. ",FALSE,"1441119124566855683","1441125943699914755","800570658929262592","790347452",2021-09-23 19:42:54,"en","everyone","2012-08-29T23:18:16.000Z","I've done incredible things, met incredible people, but gave up trying to fix stupid. 

Every good wish..RBG
https://t.co/kk4YxnNWIm. 🐳🐳","Jill -🇺🇲🇸🇪🐳",FALSE,"SC","FoxxpawsJill","https://pbs.twimg.com/profile_images/1308204119379841024/2csZo4cg_normal.jpg",FALSE,NA,NA,1,0,1,0,0,NA,922,1337,88354,2,"@chrislongview It looks like that's her favorite swimming hole. Such pure joy in her."
"199","@chrislongview When she gets out to you, do you hold her so she can rest?  Doggie paddle takes a lot outta you.  🤷‍♂️😎. ",FALSE,"1441119124566855683","1441127617814351879","800570658929262592","22733212",2021-09-23 19:49:33,"en","everyone","2009-03-04T04:27:16.000Z","I respond to about .5% of DMs and I nearly always respond days if not weeks later.","T-Brand",FALSE,"Arlington, VA","daydrmr","https://pbs.twimg.com/profile_images/1577492323579068416/aFhrbuyb_normal.jpg",FALSE,"1584635287828942849",NA,1,1,2,0,0,NA,729,1212,11583,2,"@chrislongview When she gets out to you, do you hold her so she can rest?  Doggie paddle takes a lot outta you.  🤷‍♂️😎"
"200","@chrislongview SHEELLLLBBYYYYYYYY. ",FALSE,"1441119124566855683","1441127982500704265","800570658929262592","1236309932598636544",2021-09-23 19:51:00,"en","everyone","2020-03-07T15:17:27.000Z","Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝",FALSE,"Arizona, USA","Grania64156311","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg",FALSE,"1574867581391048705",NA,1,0,3,0,0,NA,2406,2769,92422,17,"@chrislongview SHEELLLLBBYYYYYYYY"
"201","@chrislongview Honestly, you and Shelby make Florida living look very good!. ",FALSE,"1441119124566855683","1441129925168279553","800570658929262592","134942808",2021-09-23 19:58:43,"en","everyone","2010-04-19T22:31:30.000Z","Women’s rights are human rights, and you will pry my daughters’ rights from my cold, dead hands. Proud mom/Democrat 🇺🇸💙🌈","THEE CA/VA 💙🇺🇸💙",FALSE,NA,"KimH1313","https://pbs.twimg.com/profile_images/1546723275098787840/h-rHDY-X_normal.jpg",FALSE,"1307110487155453961",NA,1,0,3,0,0,NA,3501,4904,106075,0,"@chrislongview Honestly, you and Shelby make Florida living look very good!"
"202","@chrislongview 😍. ",FALSE,"1441119124566855683","1441130375367954437","800570658929262592","776049318796996608",2021-09-23 20:00:31,"und","everyone","2016-09-14T13:25:50.000Z","Find me on Post zeebap2","THEE Pfully Pfizer Vaxxed; Still Masking",FALSE,NA,"zeebap2","https://pbs.twimg.com/profile_images/1580594496303005708/f-PUqUUA_normal.jpg",FALSE,"1048482791870984192",NA,0,0,1,0,0,NA,12049,10401,321862,26,"@chrislongview 😍"
"203","@chrislongview So do you have a water proof case or do you live dangerously? I never get in water with mine bc I know how that'll end with my luck 😑🌊. ",FALSE,"1441119124566855683","1441130806731108352","800570658929262592","826539339739860992",2021-09-23 20:02:13,"en","everyone","2017-01-31T21:15:09.000Z","Lawyer by day. Social justice warrior on nights and weekends. Rescue as many giant dogs as possible. POTS/MCAS/EDS/PTSD. Opinions are my own. she/her/hers.","Queen.Mary",FALSE,NA,"queenmaryresist","https://pbs.twimg.com/profile_images/850461880040644608/v-KfnVQc_normal.jpg",FALSE,"1248747643561332737",NA,1,3,5,0,0,NA,1046,934,22205,1,"@chrislongview So do you have a water proof case or do you live dangerously? I never get in water with mine bc I know how that'll end with my luck 😑🌊"
"204","@chrislongview You always get the beach to yourselves. So jealous. ",FALSE,"1441119124566855683","1441131098466050048","800570658929262592","3167546573",2021-09-23 20:03:23,"en","everyone","2015-04-14T23:55:28.000Z","Resister, fighter for equality for all. Dog mom fighting with all moms.","🦋🐾Denise🦋🐾",FALSE,"Treasure Coast, Florida, USA","nised72","https://pbs.twimg.com/profile_images/1602462732086812672/3TiWeA4r_normal.jpg",FALSE,"1608873323735252992","https://t.co/6wpOd8E6X5",1,1,2,0,0,NA,1534,2296,146561,14,"@chrislongview You always get the beach to yourselves. So jealous"
"205","@nised72 we go at weird times and walk farther than anyone else. ",FALSE,"1441119124566855683","1441136910227763206","3167546573","800570658929262592",2021-09-23 20:26:29,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,0,2,0,0,"44c12398792e903e",26052,2415,431836,90,"@nised72 we go at weird times and walk farther than anyone else"
"206","@queenmaryresist dangerous living. ",FALSE,"1441119124566855683","1441136951655084036","826539339739860992","800570658929262592",2021-09-23 20:26:38,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,2,4,0,0,"44c12398792e903e",26052,2415,431836,90,"@queenmaryresist dangerous living"
"207","@daydrmr i hold her for a minute or drag her by the leash end in her mouth. ",FALSE,"1441119124566855683","1441137114763063300","22733212","800570658929262592",2021-09-23 20:27:17,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,0,1,0,0,"44c12398792e903e",26052,2415,431836,90,"@daydrmr i hold her for a minute or drag her by the leash end in her mouth"
"208","@queenmaryresist @chrislongview Wondering the same.. ",FALSE,"1441119124566855683","1441137160640339970","826539339739860992","1236309932598636544",2021-09-23 20:27:28,"en","everyone","2020-03-07T15:17:27.000Z","Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝",FALSE,"Arizona, USA","Grania64156311","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg",FALSE,"1574867581391048705",NA,0,0,1,0,0,NA,2406,2769,92422,17,"@queenmaryresist @chrislongview Wondering the same."
"209","@KentGlorydog1 aww its a lovely little beach. ",FALSE,"1441119124566855683","1441137247739256834","827048754666684416","800570658929262592",2021-09-23 20:27:49,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,0,2,0,0,"bd975a41c2c796e9",26052,2415,431836,90,"@KentGlorydog1 aww its a lovely little beach"
"210","@chrislongview What a lovely day. … well-deserved.   Boop Shelby for me.. ",FALSE,"1441119124566855683","1441137831049515017","800570658929262592","59028892",2021-09-23 20:30:08,"en","everyone","2009-07-22T04:02:45.000Z","Old, crabby, and blessed. A tad snarky, truth be told.  My brain works like the LaBrea Tar Pits. Retweet TFG, get blocked. Also on https://t.co/dyugnf4Wuf: d’ …just d’","daulan",FALSE,"Pacific Grove, CA","daulan","https://pbs.twimg.com/profile_images/1353936909840441344/tVa8CCYO_normal.jpg",FALSE,NA,NA,1,0,3,0,0,NA,411,833,115229,3,"@chrislongview What a lovely day. … well-deserved.   Boop Shelby for me."
"211","@chrislongview Happy camper!. ",FALSE,"1441119124566855683","1441138066656096263","800570658929262592","868492672054505472",2021-09-23 20:31:04,"en","everyone","2017-05-27T15:42:43.000Z","It's all about saving our democracy. Love, honor, respect, truth... and fighting the good fight. No DM's please.","Cindy Gray",FALSE,NA,"CindyKGray","https://pbs.twimg.com/profile_images/1240417551466876930/SiMfeUnE_normal.jpg",FALSE,NA,NA,1,0,2,0,0,NA,1388,4996,17315,1,"@chrislongview Happy camper!"
"212","@chrislongview I love her. Shelby, the smartest, cutest, picked the best daddy ever. 💋💋💋❤️☺️. ",FALSE,"1441119124566855683","1441138394013130754","800570658929262592","974451124760645632",2021-09-23 20:32:22,"en","everyone","2018-03-16T01:03:47.000Z","Mom 1 son & his wife, 3 rescue cats
 BA Psychology '04
 Pragmatic, Empathic
!Sarcastic!
#MiamiNative (now upcoast) #PlantAGarden
 #CatLover #AdoptDontShop","Char Julian🦋🌈🌺☮🌻🐝🌴🐈♉",FALSE," My Favorite Beach, USA ","chartjulian","https://pbs.twimg.com/profile_images/1581277175940005894/dSgq5uoE_normal.jpg",FALSE,"1509911704213327882",NA,0,0,1,0,0,NA,1593,1720,34259,0,"@chrislongview I love her. Shelby, the smartest, cutest, picked the best daddy ever. 💋💋💋❤️☺️"
"213","@chrislongview She is such a darling baby🥰. ",FALSE,"1441119124566855683","1441141250594263041","800570658929262592","31568092",2021-09-23 20:43:43,"en","everyone","2009-04-16T00:04:29.000Z","Navy Mom & Day 1 Heat Fan*NanaLyfe😎😎*Old enough not to worry about other folks’ need for Clout. Ur opinion is Ur business. #🥰 KHive/SussexSquad","Sorry, but I’m done being your firewall",FALSE,"Southeast Florida","ISellBlkLux","https://pbs.twimg.com/profile_images/1515695840681156627/6JxEffnP_normal.jpg",FALSE,NA,NA,1,0,1,0,0,NA,750,749,45702,28,"@chrislongview She is such a darling baby🥰"
"214","@chrislongview Aww. ",FALSE,"1441119124566855683","1441145917202173952","800570658929262592","23541984",2021-09-23 21:02:16,"und","everyone","2009-03-10T02:06:25.000Z","University of SC  M. ED","WLM",FALSE,"Georgia, USA","shuddy","https://pbs.twimg.com/profile_images/847955304256081922/RW_C7wrY_normal.jpg",FALSE,NA,NA,1,0,1,0,0,NA,650,2783,35183,11,"@chrislongview Aww"
"215","@chrislongview My dog would've sank right to the bottom because she's a potato. . https   twitter com brain_birdy status 1441151994362667013 photo 1",FALSE,"1441119124566855683","1441151994362667013","800570658929262592","1336463494368043014",2021-09-23 21:26:25,"en","everyone","2020-12-09T00:11:58.000Z","Don't write slogans. Write truths.-Joe Strummer","Aimée Vert",FALSE,"Neverwhere","brain_birdy","https://pbs.twimg.com/profile_images/1336463743853588481/I9Ny4bPr_normal.jpg",FALSE,"1336887485087956992","https://t.co/yaDfnkUOSa",1,0,7,0,0,NA,460,1089,10977,0,"@chrislongview My dog would've sank right to the bottom because she's a potato. https://t.co/ip005NAQkW"
"216","@chrislongview Oh Shelby, how we love you, let me count the ways …. ",FALSE,"1441119124566855683","1441152756954198021","800570658929262592","824662936744562688",2021-09-23 21:29:27,"en","everyone","2017-01-26T16:59:00.000Z","NC via VA. My VP is an Ambitious Women #ERANow #StillWithHer #VoteLikeBlackWomen #KHive #NeverBernie #HousePfizer Russian warship, go fuck yourself.","OldDominionBlue, proud Democrat💛🐝🌻",FALSE,NA,"Jaegersmomma","https://pbs.twimg.com/profile_images/1606042864030457874/WuRGc3LC_normal.jpg",FALSE,"1359259331762524162",NA,1,0,3,0,0,NA,604,1001,17670,1,"@chrislongview Oh Shelby, how we love you, let me count the ways …"
"217","@chrislongview Shelby! ❤️. ",FALSE,"1441119124566855683","1441156455646826496","800570658929262592","21351301",2021-09-23 21:44:09,"en","everyone","2009-02-19T23:16:49.000Z","BLACK LIVES MATTER — she/her — bi — ❤️💜💙         officially old woman, shaking my fist at fascists","Duffi McDermott",FALSE,"near Washington DC","duffimac","https://pbs.twimg.com/profile_images/1214987352327802881/qeZ6066v_normal.jpg",FALSE,NA,NA,1,0,1,0,0,NA,1041,2125,39027,13,"@chrislongview Shelby! ❤️"
"218","@chrislongview I say WE deserved watching her swim out with her leash in her mouth, happily doing her thing.

Thank you for giving us this, Chris.. ",FALSE,"1441119124566855683","1441169204166676481","800570658929262592","2364586963",2021-09-23 22:34:48,"en","everyone","2014-02-27T19:29:42.000Z","Our Divemaster: Who drinks coffee all day? My group: Hane Does! Also does gardening, cooking, frugality on the Texas coast.","Jane Hudson",FALSE,NA,"hane_does","https://pbs.twimg.com/profile_images/482184946727911424/uPhMgAeZ_normal.jpeg",FALSE,NA,"http://t.co/WAVjlEoujn",0,0,0,0,0,NA,982,2011,84903,23,"@chrislongview I say WE deserved watching her swim out with her leash in her mouth, happily doing her thing.

Thank you for giving us this, Chris."
"219","@queenmaryresist @chrislongview That's exactly where my brain took me. It's a good thing Swimming Shelby is so entertaining to watch; I needed to be distracted from worrying about his phone 🌊📱. ",FALSE,"1441119124566855683","1441224555905699842","826539339739860992","827032902923857920",2021-09-24 02:14:45,"en","everyone","2017-02-02T05:56:24.000Z","Grateful for Pres. Biden and MVP Harris, family and friends, nature, walks, travel, books, photography, music, and *civilized* political discourse. And cats.","Left Coaster 💙🇺🇸💙",FALSE,"Bay Area, California","LeftCoaster44","https://pbs.twimg.com/profile_images/1587498630440570880/8faKwsOy_normal.jpg",FALSE,"1538540399618207744",NA,0,0,1,0,0,NA,358,529,7522,0,"@queenmaryresist @chrislongview That's exactly where my brain took me. It's a good thing Swimming Shelby is so entertaining to watch; I needed to be distracted from worrying about his phone 🌊📱"
"220","@chrislongview She's jest a water dog doin' water dawg thangs, lmao. ❤️. ",FALSE,"1441119124566855683","1441393933766905856","800570658929262592","41340991",2021-09-24 13:27:48,"en","everyone","2009-05-20T11:36:52.000Z","Needle_of_Arya on CounterSocial, if Twitter goes down.

You will be judged on your opinion about Harry & Meghan.","Paying $59 to see Bernie makes you a corporate Dem",FALSE,"Occupied Arapahoe Nation","Needle_of_Arya","https://pbs.twimg.com/profile_images/1403598671711768576/sjna8Kcx_normal.jpg",FALSE,"1346081161836023809",NA,1,1,3,0,0,NA,9613,6045,276014,68,"@chrislongview She's jest a water dog doin' water dawg thangs, lmao. ❤️"
"221","@Needle_of_Arya she's just a shelby shelbying around. ",FALSE,"1441119124566855683","1441394276974346240","41340991","800570658929262592",2021-09-24 13:29:10,"en","everyone","2016-11-21T05:24:53.000Z","Proud Montanan & Floridian. Huge nerd w/ a lab named Shelby. I raise lots of $ for stuff. Loves: Emory, Vanderbilt, Columbia, USF, beach, clearly a homo.","Florida Chris",FALSE,"Florida, USA","chrislongview","https://pbs.twimg.com/profile_images/1544507225846304768/gxbelS8D_normal.jpg",FALSE,"1283579763215532038",NA,0,1,2,0,0,"44c12398792e903e",26052,2415,431836,90,"@Needle_of_Arya she's just a shelby shelbying around"
"222","@chrislongview @queenmaryresist 👀 Damn that’s brave.. ",FALSE,"1441119124566855683","1441395018254602258","800570658929262592","1421889115138703364",2021-09-24 13:32:06,"en","everyone","2021-08-01T17:43:09.000Z","Geriatric millennial tired of the noise.","Single Issue Vagina Voter",FALSE,"Boston, MA","HBIC__esq","https://pbs.twimg.com/profile_images/1421902434985725952/gB7bzsjQ_normal.jpg",FALSE,"1594018711953891333",NA,1,0,3,0,0,NA,265,2263,3122,2,"@chrislongview @queenmaryresist 👀 Damn that’s brave."
"223","@chrislongview @Needle_of_Arya SHEEELLLBBYYYYYYYYY. ",FALSE,"1441119124566855683","1441396974876463112","800570658929262592","1236309932598636544",2021-09-24 13:39:53,"en","everyone","2020-03-07T15:17:27.000Z","Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝",FALSE,"Arizona, USA","Grania64156311","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg",FALSE,"1574867581391048705",NA,0,0,2,0,0,NA,2406,2769,92422,17,"@chrislongview @Needle_of_Arya SHEEELLLBBYYYYYYYYY"
"224","@chrislongview @queenmaryresist I assumed you had a groovy waterproof case. . https   twitter com Grania64156311 status 1441399310181023760 photo 1",FALSE,"1441119124566855683","1441399310181023760","800570658929262592","1236309932598636544",2021-09-24 13:49:10,"en","everyone","2020-03-07T15:17:27.000Z","Molly Lyons 💛🐝⚖️ Theatre Artist. Dog mom. #BidenHarris  🐳@ mollylyons P0st @ mollylyons extinct elephant @ MollyLyonsGrania https://t.co/rABVma95Qp","Molly Lyons ☘️ Gráinne Ní Mháille 💛 ⚖️ 🐝",FALSE,"Arizona, USA","Grania64156311","https://pbs.twimg.com/profile_images/1601644549159276545/Wozrn1Mp_normal.jpg",FALSE,"1574867581391048705",NA,0,1,1,0,0,NA,2406,2769,92422,17,"@chrislongview @queenmaryresist I assumed you had a groovy waterproof case. https://t.co/k9tw8fBIqq"
