"","text","conversation_id","reply_settings","created_at.x","possibly_sensitive","id","author_id","lang","in_reply_to_user_id","profile_image_url","description","name","username","created_at.y","protected","verified","pinned_tweet_id","location","public_metrics.x_retweet_count","public_metrics.x_reply_count","public_metrics.x_like_count","public_metrics.x_quote_count","public_metrics.x_impression_count","geo_place_id","public_metrics.y_followers_count","public_metrics.y_following_count","public_metrics.y_tweet_count","public_metrics.y_listed_count","url","text_with_display_links","reply.to.thread.no.term"
"64","RT @Sarah_Gibbens: Last April wastewater from the Piney Point fertilizer plant in Tampa was pumped into the bay. It was an environmental disaster decades in the making. Tampa Bay is likely now seeing the consequences manifest as a  Red Tide crisis . https   www tampabay com news environment 2021 07 13 no red tide relief in sight as dead fish overwhelm st petersburg","1417671639928553472","everyone",2021-07-21 02:23:52,FALSE,"1417671639928553472","14462137","en",NA,"https://pbs.twimg.com/profile_images/3298674992/659d266b00323c636e6448a933f07247_normal.jpeg","geologist, truth seeker, science-y thing tweeter, astral explorer","Kevin McAndrews","kevincobarno","2008-04-21T14:15:22.000Z",FALSE,FALSE,NA,"Boston",2,0,0,0,0,NA,412,1798,9979,18,NA,"RT @Sarah_Gibbens: Last April wastewater from the Piney Point fertilizer plant in Tampa was pumped into the bay. It was an environmental disaster decades in the making. Tampa Bay is likely now seeing the consequences manifest as a  Red Tide crisis https://t.co/mmqlNguVND",FALSE
"65","""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417896816243249153","everyone",2021-07-21 17:18:38,FALSE,"1417896816243249153","62009570","en",NA,"https://pbs.twimg.com/profile_images/1479660818409082890/kB9c4BD4_normal.jpg","Citizen. Dad. Husband. 53rd Mayor of St. Petersburg, Florida. Former state legislator, city councilman.","Rick Kriseman","Kriseman","2009-08-01T10:35:16.000Z",FALSE,FALSE,"1478363364938207232","St Petersburg, FL",8,14,8,2,0,NA,22380,483,20545,333,NA,"""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"66","@Kriseman Yes the algae was probably in start-up stage as usual, but Piney Point hugely exacerbated the problem and made it a disaster. Does he not realize this or is he skating the issue to avoid helping a democratically leaning area?. ","1417896816243249153","everyone",2021-07-21 17:27:06,FALSE,"1417898945196564480","49877659","en","62009570","https://pbs.twimg.com/profile_images/1557081100698124288/ssOkXymP_normal.jpg","U.K., Barbados, Honduras. USA.  Animal lover/rescuer. Majored in Sarcasm. Prisoner in Florida.","Fe-Goddess of Irony","myakkagold","2009-06-23T03:57:07.000Z",FALSE,FALSE,"1326561580268576770","Florida",0,0,7,0,0,NA,4209,4396,26228,3,NA,"@Kriseman Yes the algae was probably in start-up stage as usual, but Piney Point hugely exacerbated the problem and made it a disaster. Does he not realize this or is he skating the issue to avoid helping a democratically leaning area?",TRUE
"67","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417900544375590914","everyone",2021-07-21 17:33:27,FALSE,"1417900544375590914","129205778","en",NA,"https://pbs.twimg.com/profile_images/776084299003068417/fAD-H59j_normal.jpg","","@vi44","Vi44","2010-04-03T14:30:35.000Z",FALSE,FALSE,NA,"Florida, USA",8,0,0,0,0,NA,447,554,561260,79,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"68","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417900724546150408","everyone",2021-07-21 17:34:10,FALSE,"1417900724546150408","885592561","en",NA,"https://pbs.twimg.com/profile_images/1617491092194082817/S3aKzZVk_normal.jpg","animal lover travel enthusiast","Michael Sullivan","Michael5819","2012-10-16T23:54:16.000Z",FALSE,FALSE,NA,NA,8,0,0,0,0,NA,2014,4906,8692,37,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"69","@Kriseman DeSantis is an idiot. He probably cleans the skidmarks from trumps underwear with his tongue. Everything thing he says is BS. Redtide is not a natural occurrence it is a reactive occurrence!. ","1417896816243249153","everyone",2021-07-21 17:38:12,FALSE,"1417901738569371648","1268620320","en","62009570","https://pbs.twimg.com/profile_images/1239632825353207809/AIe3aZ5O_normal.jpg","","K9Saint","KsaintK9","2013-03-15T03:07:26.000Z",FALSE,FALSE,NA,NA,0,1,3,0,0,NA,47,455,707,0,NA,"@Kriseman DeSantis is an idiot. He probably cleans the skidmarks from trumps underwear with his tongue. Everything thing he says is BS. Redtide is not a natural occurrence it is a reactive occurrence!",TRUE
"70","@Kriseman 😂😂😂😂 #DeathSantis is trying to kill us all🥵. ","1417896816243249153","everyone",2021-07-21 18:11:58,FALSE,"1417910236933939204","1325219664620883968","en","62009570","https://pbs.twimg.com/profile_images/1639228849593434112/wimooysm_normal.jpg","#Ninja Video Editor | Broadcast Editor | Event Photog | Proud Dem | Environment Saver | Seinfeld | Cat Mom |WNBA🏀#Mystics/ sports & politics tweets NO DMs","🏳️‍🌈NESTOR RiseUp🏳️‍🌈","AmyNestor14","2020-11-07T23:32:57.000Z",FALSE,FALSE,NA,"DC and Florida",0,0,3,0,0,NA,705,946,16786,5,"https://t.co/6XwNq0gmFl","@Kriseman 😂😂😂😂 #DeathSantis is trying to kill us all🥵",TRUE
"71","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417912411810504705","everyone",2021-07-21 18:20:37,FALSE,"1417912411810504705","129615849","en",NA,"https://pbs.twimg.com/profile_images/1621588650571038720/0Wgo07-L_normal.jpg","Writer for 10+ years. 🇵🇷 Raised on Super Burritos 🌯. Cuban Sandwiches have salami. Opinions are my own. carloshernandesu@gmail.com","Carlos Hernandez (Carlos Eats)","carloseats","2010-04-04T22:17:03.000Z",FALSE,FALSE,"1623725928281960451","TPA ✈️  SF",8,0,0,0,0,NA,12292,13460,340175,304,"https://t.co/PY6jL6b4b8","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"72","@KsaintK9 @Kriseman Red tide is indeed natural. Has been happening in the area since I’ve been here and that is over 40 years.. ","1417896816243249153","everyone",2021-07-21 18:39:48,FALSE,"1417917241014865924","1626059071","en","1268620320","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","steve schroeder","stevedawgs","2013-07-27T18:22:55.000Z",FALSE,FALSE,NA,NA,0,1,1,0,0,NA,94,228,7333,2,NA,"@KsaintK9 @Kriseman Red tide is indeed natural. Has been happening in the area since I’ve been here and that is over 40 years.",TRUE
"73","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417923925628133378","everyone",2021-07-21 19:06:22,FALSE,"1417923925628133378","584061278","en",NA,"https://pbs.twimg.com/profile_images/1398458777720999937/QtHCncQG_normal.jpg","Floridian born and raised, I love the outdoors and Tampa sports. I stream on Twitch https://t.co/EuUSeIIaIG","matt","too_girthy","2012-05-18T18:49:53.000Z",FALSE,FALSE,NA,"st pete",8,0,0,0,0,NA,90,427,6974,1,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"74","@Kriseman Yeah….well, my grass is already in the yard too, but if I fertilize and water it, it certainly grows a lot more.  Craftily chosen words….. ","1417896816243249153","everyone",2021-07-21 19:19:46,FALSE,"1417927299782041601","373592414","en","62009570","https://pbs.twimg.com/profile_images/1412772727182745604/XURut_PK_normal.jpg","","👽","OnOnFluff","2011-09-14T21:27:12.000Z",FALSE,FALSE,NA,"USA",0,0,5,0,0,NA,0,37,77,0,NA,"@Kriseman Yeah….well, my grass is already in the yard too, but if I fertilize and water it, it certainly grows a lot more.  Craftily chosen words….",TRUE
"75","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1417931500864028674","everyone",2021-07-21 19:36:28,FALSE,"1417931500864028674","1561570946","en",NA,"https://pbs.twimg.com/profile_images/1569029507960524800/HYxCtFlP_normal.jpg","Married, retired teacher, Lightning & Rays fan, part-time fan host","KathyD","ksummerwine","2013-07-01T22:00:34.000Z",FALSE,FALSE,NA,"St Petersburg, FL",8,0,0,0,0,NA,18,73,114385,6,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"76","@Kriseman . https   twitter com joke_tbt status 1417935946646007809 photo 1","1417896816243249153","everyone",2021-07-21 19:54:08,FALSE,"1417935946646007809","1323370697767460871","qme","62009570","https://pbs.twimg.com/profile_images/1594335524931657731/Qaz86lTt_normal.jpg","Freedom loving American who points out the hypocrisy of the far left Democrats and their lapdog media allies.","TBT is a joke","joke_tbt","2020-11-02T21:05:43.000Z",FALSE,FALSE,NA,"Tampa, FL",0,0,0,0,0,NA,8948,9841,6213,5,NA,"@Kriseman https://t.co/jGqxeih7FG",TRUE
"77","@KsaintK9 @Kriseman Red tide is an algae bloom and it is natural. Not saying that between @Kriseman sewer dumping and piney point it wasn’t worse this year but you can’t blame it on DeSantis.. ","1417896816243249153","everyone",2021-07-21 21:17:21,FALSE,"1417956890567483394","1626059071","en","1268620320","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","","steve schroeder","stevedawgs","2013-07-27T18:22:55.000Z",FALSE,FALSE,NA,NA,0,1,1,0,0,NA,94,228,7333,2,NA,"@KsaintK9 @Kriseman Red tide is an algae bloom and it is natural. Not saying that between @Kriseman sewer dumping and piney point it wasn’t worse this year but you can’t blame it on DeSantis.",TRUE
"78","@LawlerTrevor @Kriseman He has endorsed Ken Welch, I believe.. ","1417896816243249153","everyone",2021-07-21 23:13:30,FALSE,"1417986118017032197","537565362","en","837023219739680768","https://pbs.twimg.com/profile_images/1600451927296409601/DfnT5jyr_normal.jpg","Mastodon: @katemccreedy@ohai.social  Instagram: @katermccreedy Counter Social: @katemccreedy Post: @katemccreedy Spoutible: @katemccreedy https://t.co/fo9PsImMMk","Protect Trans Kids","KateMcCreedy","2012-03-26T19:14:06.000Z",FALSE,FALSE,"1184783627068071937","St Petersburg, FL",0,1,0,0,0,NA,826,4997,26599,5,NA,"@LawlerTrevor @Kriseman He has endorsed Ken Welch, I believe.",TRUE
"79","@LawlerTrevor @Kriseman . https   www tampabay com news florida politics elections 2021 07 19 kriseman endorses ken welch for st petersburg mayor","1417896816243249153","everyone",2021-07-21 23:13:56,FALSE,"1417986227605757959","537565362","qme","537565362","https://pbs.twimg.com/profile_images/1600451927296409601/DfnT5jyr_normal.jpg","Mastodon: @katemccreedy@ohai.social  Instagram: @katermccreedy Counter Social: @katemccreedy Post: @katemccreedy Spoutible: @katemccreedy https://t.co/fo9PsImMMk","Protect Trans Kids","KateMcCreedy","2012-03-26T19:14:06.000Z",FALSE,FALSE,"1184783627068071937","St Petersburg, FL",0,0,1,0,0,NA,826,4997,26599,5,NA,"@LawlerTrevor @Kriseman https://t.co/DX0ZzBanHR",TRUE
"80","@stevedawgs @Kriseman Desantis shares in the blame just like all the other politicians in power over the last 40+ years who have turned their eyes away from the blatant facts of the matter for money.. ","1417896816243249153","everyone",2021-07-22 02:34:52,FALSE,"1418036795309240322","1268620320","en","1626059071","https://pbs.twimg.com/profile_images/1239632825353207809/AIe3aZ5O_normal.jpg","","K9Saint","KsaintK9","2013-03-15T03:07:26.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,47,455,707,0,NA,"@stevedawgs @Kriseman Desantis shares in the blame just like all the other politicians in power over the last 40+ years who have turned their eyes away from the blatant facts of the matter for money.",TRUE
"81","@KsaintK9 @stevedawgs @Kriseman Natural occurrence that has been happening for a very long time 

Also…

. https   www gainesville com news 20190419 scientists ocean currents not fertilizers major cause of 2018 red tide bloom","1417896816243249153","everyone",2021-07-22 06:35:22,FALSE,"1418097319900336130","1058156687071293440","en","1268620320","https://pbs.twimg.com/profile_images/1595952254787661826/eu0pQft__normal.jpg","Truth is Hate speech in an Empire of Lies. Don’t steal, the government hates competition. 👍🏻👍🏽👍🏾👍🏿🇵🇷🇺🇸 NPA","Fortified Verdad🐊","TheVerdadnow","2018-11-02T00:39:48.000Z",FALSE,FALSE,NA,"Florida, USA",0,0,1,0,0,NA,989,1421,43086,3,NA,"@KsaintK9 @stevedawgs @Kriseman Natural occurrence that has been happening for a very long time 

Also…

https://t.co/frkuVN7Y8l",TRUE
"82","@Kriseman . https   twitter com Jo42720287 status 1418180259086835713 photo 1","1417896816243249153","everyone",2021-07-22 12:04:56,FALSE,"1418180259086835713","1261087383275155458","qme","62009570","https://pbs.twimg.com/profile_images/1352423166774292484/7ypTDja8_normal.jpg","","Willie Brown & Kamala's love child","Jo42720287","2020-05-15T00:14:57.000Z",FALSE,FALSE,"1564689991007100929","USA",0,0,5,0,0,NA,987,4013,15020,3,NA,"@Kriseman https://t.co/9eHonFGGCi",TRUE
"83","@Kriseman lol.  i remember when you and Buddy Dyer excitedly endorsed Gillum.   dope.

How did you and your city contribute to the algae?. ","1417896816243249153","everyone",2021-07-22 13:10:08,FALSE,"1418196665421418498","1220818908011225095","en","62009570","https://pbs.twimg.com/profile_images/1613558017508737025/TKszJcQt_normal.jpg","Mom, sister, aunt. single, gardener, traveler. DeSantis, Zeldin, Mark Robinson. i drive dogs to freedom. yous/youz/yaz.","notyerbusiness","itsstillmelazy","2020-01-24T21:21:50.000Z",FALSE,FALSE,NA,NA,0,0,0,0,0,NA,923,1775,39863,3,NA,"@Kriseman lol.  i remember when you and Buddy Dyer excitedly endorsed Gillum.   dope.

How did you and your city contribute to the algae?",TRUE
"84","@SSconey @Kriseman The one in this thread... Might want to do your research...
. https   twitter com JeremyRedfernFL status 1418020283965923328","1417896816243249153","everyone",2021-07-22 13:33:57,FALSE,"1418202660411478016","727099189","en","15911975","https://pbs.twimg.com/profile_images/1366106281153622016/amw7JENN_normal.jpg","Father, husband, IT Administrator and Developer, and Gen-Xer.","Ronin Tico 🇺🇸✝️","LeoMancini1977","2012-07-30T23:42:08.000Z",FALSE,FALSE,"1617607281566437377","Good ol US of A in Sunny FL",0,0,0,0,0,NA,182,118,16054,7,NA,"@SSconey @Kriseman The one in this thread... Might want to do your research...
https://t.co/5N3EeLSzU8",TRUE
"85","@Kriseman Everyone reading this... Check out this thread:
. https   twitter com JeremyRedfernFL status 1418020283965923328","1417896816243249153","everyone",2021-07-22 13:35:37,FALSE,"1418203077514043392","727099189","en","62009570","https://pbs.twimg.com/profile_images/1366106281153622016/amw7JENN_normal.jpg","Father, husband, IT Administrator and Developer, and Gen-Xer.","Ronin Tico 🇺🇸✝️","LeoMancini1977","2012-07-30T23:42:08.000Z",FALSE,FALSE,"1617607281566437377","Good ol US of A in Sunny FL",0,0,2,0,0,NA,182,118,16054,7,NA,"@Kriseman Everyone reading this... Check out this thread:
https://t.co/5N3EeLSzU8",TRUE
"86","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1418223125959909381","everyone",2021-07-22 14:55:17,FALSE,"1418223125959909381","1409596301537386502","en",NA,"https://pbs.twimg.com/profile_images/1409596528470204418/fI8qtEIL_normal.jpg","The Twitter handle for the Old Southeast Neighborhood Association (OSNA). Follow for neighborhoods announcements and updates.","Old Southeast Neighborhood Association","OldSoutheast","2021-06-28T19:35:37.000Z",FALSE,FALSE,NA,"Old Southeast, St. Petersburg",8,0,0,0,0,NA,25,56,65,0,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"87","@Kriseman algae was already there?  how long had Piney Point been leaking??????. ","1417896816243249153","everyone",2021-07-22 22:05:22,FALSE,"1418331359337226250","1347637130441478145","en","62009570","https://pbs.twimg.com/profile_images/1389589491896160256/vhA7SyFE_normal.jpg","","CHF","chfspin","2021-01-08T20:11:55.000Z",FALSE,FALSE,NA,NA,0,0,1,0,0,NA,2,73,45,0,NA,"@Kriseman algae was already there?  how long had Piney Point been leaking??????",TRUE
"88","RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" . https   www wfla com news pinellas county gov desantis to hold roundtable on red tide in st pete doesnt invite mayor amp","1418605260680175617","everyone",2021-07-23 16:13:45,FALSE,"1418605260680175617","1010326561","en",NA,"https://pbs.twimg.com/profile_images/1586050285134401538/WPvqMIKT_normal.jpg","We only have and share one planet
Please help the wolves,all living beings,nature and the environment that sorrounds us","Lasha","naturalbeings01","2012-12-14T03:33:47.000Z",FALSE,FALSE,"1620622756768522240","Florida",8,0,0,0,0,NA,2528,4549,176278,176,NA,"RT @Kriseman: ""When asked about contributing factors to the algae blooms in Tampa Bay, DeSantis said...the scientific consensus is that the wastewater dumps from Piney Point did not cause the blooms and that the algae was already here."" https://t.co/0QpR1xPpPH",FALSE
"89","@SSconey @Kriseman yes, that's what I'd like to know!. ","1417896816243249153","everyone",2021-07-27 13:44:03,FALSE,"1420017141458292737","2466493813","en","15911975","https://pbs.twimg.com/profile_images/1298602660032110592/Kl1qVM28_normal.jpg","#Tall skinny gal you know from films #Conjuring3 #Mockingjay2 #FearofRain #voiceover #actingcoach #cabaretsinger","Eugenie Bondurant","EugBondurant","2014-04-27T18:37:01.000Z",FALSE,FALSE,NA,"USA",0,0,0,0,0,NA,2519,658,8066,68,"https://t.co/GldCfREmx7","@SSconey @Kriseman yes, that's what I'd like to know!",TRUE
"90","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430006227921162240","everyone",2021-08-24 03:17:07,FALSE,"1430006227921162240","19196229","en",NA,"https://pbs.twimg.com/profile_images/1014583621284491266/PN4gIDuz_normal.jpg","Tampa Bay's free weekly newspaper. A product of @TB_Times, Florida's largest and best newspaper. Read the latest issue at https://t.co/9uZ49Z2ozw","tbt*","tbtnewspaper","2009-01-19T19:01:45.000Z",FALSE,TRUE,NA,"Tampa Bay, Florida",2,2,1,2,0,NA,106550,506,60497,610,"https://t.co/z98NMdYgYi","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",FALSE
"91","@tbtnewspaper More mismanagement under Desantis. #Coronavirus, #CondoCollapse, environmental disasters, it doesn't matter, his Florida has them all and it's open for business, damn the consequences. #Pythons are low priority, the alligators eat them. #FloridaMan. ","1430006227921162240","everyone",2021-08-24 03:23:11,FALSE,"1430007752114462723","1384199470645014536","en","19196229","https://pbs.twimg.com/profile_images/1609937884630360070/jLUs4bIa_normal.jpg","My Future Self invented time travel in 2041, and contacted me. What kind of problems do you have? A Youtube? Take me back to 2005! https://t.co/zF3T04o02M","Gvnzng - personification of chaos - Time Traveler","gvnzng","2021-04-19T17:37:50.000Z",FALSE,TRUE,"1648778912954998784","2023/2043/2123 time dependent",0,1,0,0,0,NA,294,550,14083,14,"https://t.co/XLebfjxZrt","@tbtnewspaper More mismanagement under Desantis. #Coronavirus, #CondoCollapse, environmental disasters, it doesn't matter, his Florida has them all and it's open for business, damn the consequences. #Pythons are low priority, the alligators eat them. #FloridaMan",TRUE
"92","RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430010986392604681","everyone",2021-08-24 03:36:02,FALSE,"1430010986392604681","360138721","en",NA,"https://pbs.twimg.com/profile_images/1285712411778076679/yPLaRn8K_normal.jpg","Another opinionated Twitter user also known as T. 🍊🌴","T","FaveAuntieT","2011-08-22T19:03:58.000Z",FALSE,FALSE,"1558105369595023361",NA,2,0,0,0,0,NA,526,249,235411,24,NA,"RT @tbtnewspaper: 74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/LiQBZEpchb",FALSE
"93","@gvnzng @tbtnewspaper I call bull💩! This is on the City of St Pete. Point your judgey finger at Kriseman.. ","1430006227921162240","everyone",2021-08-24 04:08:36,FALSE,"1430019182565937160","742398535728025600","en","1384199470645014536","https://pbs.twimg.com/profile_images/1404283307194568704/0roMZI1d_normal.jpg","Resist the progressive globalism/tyranny! ❤️🇺🇸 Patriot, Love Jesus, Liberty and my family. Business owner. Save America! ❤️ my FREE state of FL! 🌴🍊","Rebel Rae","SunnyRae123","2016-06-13T16:49:38.000Z",FALSE,FALSE,"1406244822764171268",NA,0,0,0,0,0,NA,139,919,3393,5,NA,"@gvnzng @tbtnewspaper I call bull💩! This is on the City of St Pete. Point your judgey finger at Kriseman.",TRUE
"94","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430049050875899953","everyone",2021-08-24 06:07:17,FALSE,"1430049050875899953","1060300261","en",NA,"https://pbs.twimg.com/profile_images/1593788542840442880/ovaEBAZs_normal.jpg","Activist……..Democrat…..No War. . . . BLM… Lapsed writer………………………………..✡️…………………………🚫Bit🚫Shit🚫DMs🚫          #FAFO Crew
.
.
.
.","Maximum News 24","FloLake","2013-01-04T12:06:07.000Z",FALSE,FALSE,"1612740619968856064",NA,0,0,0,0,0,NA,12734,12562,308406,15,"https://t.co/XbtOCn5QF0","74,500 gallons of wastewater spill into Pinellas County’s Boca Ciega Bay https://t.co/qpAcgGPp8V",FALSE
"95","More than 100,000 gallons of wastewater leaked from a pipe near the Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430127940755496965","everyone",2021-08-24 11:20:46,FALSE,"1430127940755496965","1304492873224785922","en",NA,"https://pbs.twimg.com/profile_images/1545459783020453888/2HnhCdTT_normal.jpg","Building the power of Florida's Latinx families to demand #EnvironmentalJustice, #ClimateAction, and an #InclusiveDemocracy. A program of @FCVoters.","Chispa Florida","ChispaFlorida","2020-09-11T18:52:29.000Z",FALSE,FALSE,"1620906615737294848",NA,0,0,3,0,0,NA,415,205,4329,11,"https://t.co/fbR5Pl6m2b","More than 100,000 gallons of wastewater leaked from a pipe near the Treasure Island Causeway, 74,500 gallons of which spilled into the Boca Ciega Bay. https://t.co/qtPR0F0tc0",FALSE
"96","Another red tide feeder . https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430130037018316817","everyone",2021-08-24 11:29:06,FALSE,"1430130037018316817","20531217","en",NA,"https://pbs.twimg.com/profile_images/526949964170420224/S9rZeR-j_normal.jpeg","Living the life here in FL","Noel","ntobias1","2009-02-10T18:10:44.000Z",FALSE,FALSE,NA,"Florida",0,0,0,0,0,NA,160,644,1561,0,NA,"Another red tide feeder https://t.co/122DqJ4iiE",FALSE
"97","Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430130902974222337","everyone",2021-08-24 11:32:32,FALSE,"1430130902974222337","14304462","en",NA,"https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg","Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN","Tampa Bay Times","TB_Times","2008-04-04T17:14:50.000Z",FALSE,TRUE,"1593648689536413696","St. Petersburg, Florida",7,6,13,1,0,NA,319685,5489,267635,3122,"https://t.co/cGIDc1tNIf","Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"98","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430133296474775553","everyone",2021-08-24 11:42:03,FALSE,"1430133296474775553","1190802045630070784","en",NA,"https://pbs.twimg.com/profile_images/1523610403426742273/3jWf2_HM_normal.jpg","Enough of idiots. Blocked by Rudy, ambulance chaser Jena Ellis, Russian asset Christina Pushaw and Loser James Woods, for spreading truth unit they feel it.","I meme therefore I am","larrymeme_s","2019-11-03T01:25:44.000Z",FALSE,FALSE,NA,"my governor is a Russian asset",7,0,0,0,0,NA,1558,1563,72970,22,NA,"RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
"99","@TB_Times Florida.. Kill Kill Kill. ","1430130902974222337","everyone",2021-08-24 11:43:28,FALSE,"1430133653875658753","1190802045630070784","en","14304462","https://pbs.twimg.com/profile_images/1523610403426742273/3jWf2_HM_normal.jpg","Enough of idiots. Blocked by Rudy, ambulance chaser Jena Ellis, Russian asset Christina Pushaw and Loser James Woods, for spreading truth until they feel it.","I meme therefore I am","larrymeme_s","2019-11-03T01:25:44.000Z",FALSE,FALSE,NA,"my governor is a Russian asset",0,0,0,0,0,NA,1291,1551,73981,26,NA,"@TB_Times Florida.. Kill Kill Kill",TRUE
"100","RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
. https   www tampabay com news breaking news 2021 08 23 74500 gallons of wastewater spill into pinellas countys boca ciega bay","1430133919324819480","everyone",2021-08-24 11:44:31,FALSE,"1430133919324819480","402051331","en",NA,"https://pbs.twimg.com/profile_images/1440012321171124228/xOAZJEHz_normal.jpg","Retired from the Champa Shop(my spiritual birthplace)
Tree hugging Earthling
Love NBA, College Fast Pitch Softball
 & every song written by Jerry & Robert
NFA~","Champa Girl~She/Her","Champa4Us","2011-10-31T13:39:32.000Z",FALSE,FALSE,NA,"Orlando, FL",7,0,0,0,0,NA,1448,1505,68470,65,NA,"RT @TB_Times: Crews currently are conducting water testing to gauge the water quality of the bay.
https://t.co/xpOm9shg7P",FALSE
